rel_day,EUR__cm,EUR__mm,GBP__cm,GBP__mm,AUD__cm,AUD__mm,NZD__cm,NZD__mm,JPY__cm,JPY__mm,CHF__cm,CHF__mm,CAD__cm,CAD__mm,SEK__cm,SEK__mm,NOK__cm,NOK__mm,DKK__cm,DKK__mm,MXN__cm,MXN__mm,BRL__cm,BRL__mm,ZAR__cm,ZAR__mm,TRY__cm,TRY__mm,INR__cm,INR__mm,KRW__cm,KRW__mm,TWD__cm,TWD__mm,THB__cm,THB__mm,SGD__cm,SGD__mm,MYR__cm,MYR__mm,IDR__cm,IDR__mm,COP__cm,COP__mm,CLP__cm,CLP__mm,PEN__cm,PEN__mm,PLN__cm,PLN__mm,HUF__cm,HUF__mm,CZK__cm,CZK__mm,ILS__cm,ILS__mm,CNY__cm,CNY__mm,HKD__cm,HKD__mm,SAR__cm,SAR__mm,KWD__cm,KWD__mm,r_DTWEXBGS__cm,r_DTWEXAFEGS__cm,r_DTWEXEMEGS__cm,r_SP500__cm,r_DCOILBRENTEU__cm,r_DCOILWTICO__cm,r_DHHNGSP__cm,r_Gold__cm,r_EuroStoxx50_EUR__cm,d_DGS10__cm,d_DGS5__cm,d_DFII5__cm,d_T5YIE__cm,d_VIXCLS__cm,d_GPRD__cm,d_GPRD_ACT__cm,d_GPRD_THREAT__cm,d_VXY_Global__cm,r_Oil_EUR__cm,r_Gold_EUR__cm,USD_EW__cm,SAFE__cm,SAFE__mm,RISKY__cm,RISKY__mm,CARRY_HML__cm,CARRY_HML__mm,HAVEN_SAFE__cm,HAVEN_SAFE__mm,HAVEN_RISKY__cm,HAVEN_RISKY__mm,OIL_EXP__cm,OIL_EXP__mm,OIL_IMP__cm,OIL_IMP__mm
-20,-0.0001969604658460378,-1.4566688584897702e-05,-0.0001580756279553197,3.526971646619472e-05,0.004289024066701055,0.004547044814736434,0.004555985685619135,0.004829777120556156,3.390941668840431e-06,0.0001633083915267757,-0.0009781442314944883,-0.0007700032904418138,0.0028489748719560384,0.0029556799494472315,-0.0002383698348381346,7.165752405454787e-05,0.0015184827132196659,0.0017398914264299997,-0.00012996961285832487,5.395729564889051e-05,-0.0002430706041520491,8.922679448341686e-06,-0.0011815876705214001,-0.0008871666410358461,-0.0006746511622068731,-0.0002883015866716796,-0.0003560629536751266,-0.00034874171063733713,0.0010927714056466699,0.0011534354818344779,0.00206631765954009,0.0023084231743391863,-0.00012585241645987895,-5.877497209939343e-06,0.00045463438007842336,0.000666905158030056,0.0011714831696255795,0.001299834963520433,0.0027254983562084883,0.0027982201287721103,0.00039536529621167087,0.000424025288739901,-0.020828630201638186,-0.02065394410624436,0.0003808209318349399,0.0007140683984788413,-0.005208205856775461,-0.005077177902019658,-0.0014716101118757356,-0.0012149151069794828,0.0017973340292878274,0.0021711707169540947,-0.00011656719853776812,9.983805680553577e-05,0.0009540350419126452,0.0011222091356602915,0.001583522733334129,0.0016057073736552147,-0.00018655160375673113,-0.0001875348920367664,2.766118109269862e-05,2.8346941989260652e-05,0.0006443786113776886,0.0006505356847677229,-0.0013630281147454573,-0.0019734843786426517,-0.0007708860164893349,0.0007080870826564792,0.013295400856554528,0.010776047340857187,0.07173658991388869,-0.007142301135977671,-0.0044056851726219535,0.038333333333333344,0.017916666666666664,0.009999999999999998,0.007916666666666874,-0.686916666666668,-134.3427103042602,-80.81092363993329,-175.53151187896728,-0.1367500000000006,0.013492361322400587,-0.006945340670131615,0.00017451963991486953,-1.818094071131335e-05,0.00017623324757635078,7.715369989089722e-05,0.00027222796609831517,9.533464060215966e-05,9.599471852191374e-05,-0.00039057125189056346,-0.0002070871958333137,-0.0038147728826635834,-0.0036242010127334203,-0.0024591130140950465,-0.002308247723599634,0.0005225331694664214,0.000656242166313788
-19,-0.001076755140585196,8.229570356296255e-06,-0.0015729955622531976,-0.00042286453377674514,0.0027209303813844096,0.004255788483057801,0.0004598374094437691,0.002088508767393054,-0.0008706151884875191,8.06672001665329e-05,-0.0062090043213260775,-0.004970860442986427,-0.0015903802867402233,-0.0009556361666488091,-0.0061122013015976326,-0.004267977505022979,-0.0023186201147052683,-0.0010015517787691016,-0.0009968814904866518,9.72231805041177e-05,-0.0009981128628269982,0.0005008903601553167,-0.00011411988333800038,0.0016372683513281568,-0.0008112127403530462,0.001487020175423786,-0.00012772719993345315,-8.417617050488066e-05,-0.0021069919153352606,-0.0017461265604118562,0.00285235540336158,0.004292540402740965,-0.001807023262936558,-0.0010933423740526467,-0.004488848094668453,-0.0032261375344971293,-0.000753478847276441,1.0032584357799008e-05,0.0024199419429644766,0.0028525335180110715,-0.0008079696204025585,-0.0006374832464935066,-0.014283209461993272,-0.013244074544330988,0.0061025718786276795,0.008084922437391243,-0.006563728921200522,-0.005784298121801926,-0.0022936822941549712,-0.0007667104869494426,0.002021194376985155,0.004244993327791393,-0.0012430163249708746,4.4288521392976205e-05,0.00750095015432979,0.008501347882983621,-0.000851975132007742,-0.0007200079348393194,3.524695695953777e-05,2.9397783998122814e-05,2.8661027784073892e-05,3.274033410309412e-05,0.0006362286514778773,0.00067285451992934,0.0007252934264399852,0.0007119228506282963,0.0007376673249390302,-0.004721571687695441,0.04083183956584176,0.04174537322298258,0.06762527325269417,-0.02717123027577134,-0.009008600441612507,0.046666666666667286,0.04583333333333353,0.03,0.015833333333333248,-0.8738333333333359,-57.084605789184536,13.161569468180346,-139.217183303833,-0.1835000000000005,0.04190859470642698,-0.026094475135186132,0.0010381447432581364,-0.0018662138793245266,-0.0007097247432932552,-0.0007320717508601056,0.00042834391414445184,0.001134142128464363,0.0011380686574376507,-0.002718791550132927,-0.0016273212241545302,-0.0028570586281411667,-0.0017234258457369685,-0.0026627932757630926,-0.0017653584177475523,-0.0010914750430000572,-0.00029609583942661786
-18,-0.004138446118066754,0.002447290361076438,-0.004879781365609676,0.0021013860127390344,-0.0071738430685650365,0.002142574839045467,-0.009465745137393396,0.0004201087980734283,-0.005553089665893179,0.000221088592793175,-0.008763972436477665,-0.001248576851839819,-0.0018554329189974634,0.0019973932678160476,-0.011692045388525831,-0.0004978121331407296,-0.004460723712272502,0.0035337345487775657,-0.004272252103373579,0.002368841518574634,-0.009925259384490447,-0.0008264766012921361,-0.005035706441457,0.005595025282102823,-0.018890511720660818,-0.0049404936251382795,-0.0009671876188390797,-0.0007028377157302096,-0.004976861903384491,-0.002786449349169085,-0.007697472002271031,0.0010442907078203655,-0.005256349152939037,-0.0009243855621234556,-0.01185421142251683,-0.0041896988124695035,-0.004432771311720861,0.00020165812940294817,0.0018613650979830648,0.004487147828029293,-0.004326693726709988,-0.003291860405533138,-0.020297556150600256,-0.013990122815376982,-0.014069789774004481,-0.0020371424402273602,-0.009819675479192283,-0.005088617246940496,-0.008075643270439605,0.001192905707186435,-0.007406963650210116,0.006091248559523729,-0.005436693432686881,0.0023771037581690195,-0.0016437880504613653,0.004428514857411416,-0.001310855785659413,-0.0005098295816235948,-4.9209705981993334e-05,-8.471353507409346e-05,8.298567585332337e-05,0.00010774661134287382,0.00013864234931736585,0.0003609572957941601,0.0036491580138915273,0.0025534218042733447,0.004712504189826395,-0.005644398201873062,0.09025422693267718,0.10335146215024557,0.03315373590627505,-0.03977885479845051,-0.01283756940470486,0.10500000000000023,0.12374999999999979,0.0699999999999998,0.05374999999999992,0.10924999999999785,-13.574876213073665,58.820021438598644,-68.38965587615967,-0.0902499999999999,0.09439267305074407,-0.035640408680383644,0.006301423086757704,-0.00698598603355444,3.377435024386026e-05,-0.007795588753533409,-0.0007519947757360355,-0.0008096027199790336,-0.0007857691259799493,-0.0061518360734791906,0.00047326736734326635,-0.00990715250712625,-0.0030261276468279944,-0.005907578654663839,-0.0004602489158336803,-0.006050861960974036,-0.0012229986898132273
-17,0.0003635250627941882,0.0011861217308289144,0.004378544381897945,0.0052505326618130736,0.0038275005808702176,0.004991175190853473,0.003714516767287337,0.004949317238540171,0.018961123354174065,0.01968235169534387,0.0034865562046881467,0.004425272684836511,0.005471285691960875,0.005952526020028491,-0.003613111555856129,-0.0022148869220212,0.002881749644952564,0.003880303830822152,0.00036670191713749495,0.0011962130132498615,-0.006687264705090296,-0.005550773983918226,0.0028762131981822994,0.004204053223708049,-0.009313771329182891,-0.007571333191741063,-0.0020482368023209065,-0.0020152179668146077,-0.004942061034824322,-0.004668465807559253,0.0022457249932627595,0.00333762183742664,-0.0032298929477675158,-0.00268880558006946,-0.004199172413075807,-0.0032418303519255957,0.001982811645635318,0.0025616787516277613,-0.0029885061287386466,-0.002660530642388763,-0.0058113570598033164,-0.005682100378387765,-0.03126410087555494,-0.03047626588369981,-0.006398588061336642,-0.00489564064827985,-0.004943040301135244,-0.004352103698911083,-0.0026139717178336403,-0.0014562762147327071,0.0006020298803681122,0.002288034843262908,-0.0004903208418111883,0.0004856677289816415,0.012172305535614079,0.012930771373889404,-0.0001746627097174839,-7.460989276448994e-05,0.0006385042323361755,0.0006340695982438263,8.398552254469865e-05,8.707830694256099e-05,-0.0005217169929059455,-0.0004939485671869254,0.00024617328122356974,-0.003634643131510507,0.004009323757342161,0.004018325806690218,0.0862087693019363,0.08259763731107876,0.05168999867349143,-0.02401756378670598,-0.002180776716288713,0.08333333333333408,0.09166666666666626,0.039999999999999994,0.0516666666666666,-1.8076666666666672,-69.71103591918941,-23.16253306070962,-107.04296340942383,0.0029999999999997945,0.08584524423914236,-0.024381088849500056,0.0007870842769764717,0.003420190462938646,0.004296999232983133,-0.004402090395526712,-0.003522304671412925,-0.007822280858465331,-0.007819303904396028,0.007603734873885446,0.008431248703669746,-0.008708086262295033,-0.007848606363475598,-0.0038799783594157854,-0.00319957529332907,0.0011312475249078855,0.001734275637733438
-16,-0.00064354907645297,0.0003981415996286207,0.002012652497029367,0.003116889963745762,0.0036496885216683725,0.005123301336206622,0.0015708686358619716,0.0031345512858273502,0.016249189591797605,0.01716251305579523,0.002632981109963058,0.003821719458722576,0.004727497204961713,0.005336913194817532,-0.0008174949371742265,0.0009531389843236834,-0.00098249360093867,0.00028201989079198455,-0.0005871033353727319,0.00046334338791741733,-0.006627993813352045,-0.0051888051639175795,0.0019738948592023992,0.003655397626801408,-0.008659634748683665,-0.006453107987812439,-0.0012080909447312331,-0.0011662777276121342,-0.004380331464516885,-0.004033865683244825,0.004216954128747249,0.0055996715721886945,-0.004620258093510395,-0.003935055140739862,-0.002668297454158884,-0.0014559727053807768,0.0013502674227645972,0.002083312535192899,-0.0034205727578513583,-0.003005242840541779,-0.005561414580688345,-0.0053977311072632575,-0.03051369244298712,-0.029516022020534525,-0.0073227971065708015,-0.005419548081064034,-0.004588525507689205,-0.0038401962564135884,-0.0008565128330749758,0.0006095283730035766,0.00266408902476654,0.004799151951620815,-0.0006549932939237493,0.0005809443577397865,0.011705742845435324,0.012666221805002981,-0.0005165475239003549,-0.00038984620041379765,0.0004263269728753444,0.00042071119886926897,8.498536923607393e-05,8.890189940885091e-05,-0.0005298669528057569,-0.0004947025626677867,-0.001918022320123388,-0.005825449742143759,0.0018716671975988258,0.0064188067324153966,0.03218960081792543,0.048081340516464045,0.05116371834136781,-0.02703236304624055,-0.0026422479164880663,0.07166666666666682,0.08958333333333292,0.019999999999999993,0.06958333333333327,-1.704583333333336,-14.28089618682857,-8.767310460408513,-6.3470277786255025,-0.00874999999999991,0.032833149894378744,-0.02638881396978747,0.000996719758877261,0.0031197591408427326,0.004230101008193151,-0.0035185556228972147,-0.0024044439064608257,-0.006638314763739828,-0.0066345449146538536,0.006079540541769183,0.007127458038048762,-0.008432821945206717,-0.007344424396723139,-0.004552524196669031,-0.0036908995907571373,0.001264860960604507,0.002028502228500984
-15,-0.0032324537211483283,0.0017634536823297514,-0.001428763212374211,0.003867116132459451,-0.002440546087974872,0.0046268428587177635,-0.003041621449742194,0.0044577388757604045,0.015452617812383345,0.019832881128860037,-0.0001994354597104303,0.00550170678311485,0.0018531870959222515,0.004775922150987811,-0.009345542265029125,-0.0008536518023674784,-8.353304631930386e-05,0.0059810237940073376,-0.003246983519150159,0.0017909175414459746,-0.010064077895567994,-0.0031617858871982223,8.385375114579904e-05,0.008148274714590037,-0.018191241870303236,-0.007608826539415093,-0.0009854889815381596,-0.0007849544411366678,-0.005844995590771716,-0.004183359366648186,0.0009486516441935388,0.007580109975559402,-0.006008320143193174,-0.0027221138026429816,-0.01188123636530756,-0.006066974678121399,-0.0016728533881827231,0.0018428020634334435,0.00043867099758663,0.002430576902493034,-0.008771683166469174,-0.007986663682770392,-0.04973989487018181,-0.04495510686717231,-0.02069989185595556,-0.01157198458413609,-0.003891791566228266,-0.0003028339874294752,-0.00685433928205681,0.0001767365290490418,-0.0056641635202879315,0.00457551408082692,-0.004612636086825956,0.0013148721514253197,0.00539309233971497,0.009999511553371379,-0.0008584323380832258,-0.00025077778710077734,0.0006864830659899133,0.0006595500353144861,5.99908014825165e-06,2.478260440875805e-05,0.0009300528395852317,0.0010986998679813247,0.0019239039193267543,-0.0013777103601476104,0.005124961800955891,0.0018248404116530757,0.027500020781662155,0.08475514194753063,0.0695271352002808,-0.04832003401666312,-0.02335323627828062,0.13000000000000067,0.14750000000000008,0.04999999999999999,0.09750000000000014,-0.40150000000000197,-58.7977474212646,8.072721099853531,-104.17477378845213,0.04449999999999978,0.03073247450281083,-0.04508758029551459,0.0047802286579915285,-0.001403039686041481,0.003922116123506292,-0.008053712900999217,-0.0027104770438988977,-0.006650673214957524,-0.0066325931674049675,0.00400690954384152,0.009032680531434868,-0.014611422172152399,-0.009391510450517095,-0.008144916149323878,-0.004012598517485,-0.0013864619373723719,0.0022759314693116075
-14,-0.003258575964618159,-0.0006315915651770949,-0.0009589389907322893,0.0018257788386083279,-0.0011524830808067178,0.0025637428233840675,-0.0011958532630793595,0.002747514976125241,0.011644135730233785,0.013947397674163593,0.0007354680796467814,0.0037332841961884543,0.00206515295026479,0.0036020067734584393,-0.007121671643963723,-0.0026564039827488735,0.0013256628286182624,0.004514572254355496,-0.0032751946718192564,-0.0006261288618925212,-0.002889278378244043,0.0007401350519870157,0.010007014358119399,0.014247506895419974,-0.01073084098673601,-0.005166318320984592,-0.0011421438387972862,-0.0010366973069386189,-0.006360741071045746,-0.0054870074155180725,0.0057781170622855284,0.009265118756895304,-0.002433021751084052,-0.0007050448106068084,-0.006378058007919337,-0.003320760601671895,-0.0005807044756592436,0.0012679230667119227,-0.0023937505203764815,-0.0013463520570461316,-0.011109064252305104,-0.010696279592705873,-0.043111151634416395,-0.04059517957500874,-0.01530324121492042,-0.01050353856512338,0.0014958070183038732,0.003382978818805312,-0.004457766110162046,-0.0007606346432730525,0.003666786153882097,0.00905108797154745,-0.004225816501665263,-0.0011089709695395371,0.011793206818719015,0.014215387702843574,-0.0012003171522660967,-0.000880795812745485,0.0003467025537408822,0.0003325404314876238,-0.00044613503530727307,-0.00043625814584280454,0.00043230678667432033,0.0005209859948398271,0.00037584931961319695,-0.0018271198185550622,0.002511865872316756,0.009388518155088354,-0.009412994222036623,0.04263587194075581,0.13099416507969688,-0.04234143185881649,-0.005587122494927276,0.10833333333333361,0.14541666666666675,0.09999999999999978,0.04541666666666662,-1.3084166666666688,20.022635841369677,19.931185277303076,49.62003879547119,-0.08225000000000021,-0.006154418257418082,-0.039082855894198104,0.0025135746314197955,0.0007116404658592057,0.003511752658998722,-0.0047175783547725204,-0.001907959179412192,-0.005429218820631521,-0.005419711838410703,0.0030403426150875565,0.005683030101725071,-0.009829244122063183,-0.007084472141371757,-0.004659489732041524,-0.0024866043929700865,0.00018471468727864946,0.0021105010493870802
-13,0.001322418060922283,-0.0019476830460054592,0.0025682177598221325,-0.0008982317775811659,0.005604230843124537,0.000978229087852037,0.010092598471976575,0.0051838472640172335,0.021411595464474725,0.018544467881230618,0.005771634480030993,0.0020399176859934856,0.0007724769679429283,-0.0011406167639730208,-0.0040149488494258204,-0.00957336660202995,-0.004170654079289371,-0.008140246074283475,0.0013941139236494167,-0.001903474383007066,0.0031652794081004076,-0.0013526571575762812,0.006926058382927598,0.0016474433507653007,0.005663442503384214,-0.0012633408199845377,-0.0005256209482757891,-0.0006568820325159867,0.00020717403101802416,-0.0008804599095219275,0.022225618800735217,0.01788495804011993,0.0033817966420374686,0.00123079060370602,0.0047293056773280865,0.000923545873613893,0.005036399369023436,0.0027352060410800786,0.006682970819538007,0.005379156881754539,-0.009134983415049834,-0.009648822618878165,-0.04499917235386478,-0.04813108399301225,-0.00018962320750887975,-0.006164349571078,0.008957828124996712,0.006608654450765677,0.0036455457792043174,-0.0009566869957232556,0.016761481781545927,0.010059039491547265,0.002682027479689631,-0.001197858532155635,0.02198698525228726,0.018971825972300592,0.0009432549982469323,0.0005455110732066086,0.0004664225809112788,0.00048405175741749606,-0.00015195430723979777,-0.00016424917552208893,0.0009137529197856089,0.0008033639974740785,-0.00385413423132026,-0.004533587144204414,-0.0031947912857876793,0.023347956126512134,-0.11326261444806639,-0.029048613779551202,0.10558715573945847,-0.014930327376253862,0.02043075069120267,0.03666666666666757,0.05333333333333361,0.09999999999999978,-0.04666666666666651,-1.295333333333334,16.340898132324266,-39.91764119466144,62.388713073730464,-0.11400000000000042,-0.11458503250898829,-0.01625274543717592,-0.0031289272925641375,0.0077983981039506925,0.004312785481258442,0.0028260455914182765,-0.0006714014346645854,-0.004972352512532317,-0.004984186915922933,0.009501882668476094,0.006212234173739647,-0.006484166070462967,-0.009900890545200243,-0.00536345900880527,-0.00806829225944673,0.008571644944552773,0.006174403409438582
-12,-0.0007062850817450752,-0.0020695341169085146,-0.0006477834420580459,-0.0020928867684648312,0.0011332418903702924,-0.00079525885726086,0.006868895297668209,0.0048225211553118204,0.018313674934876966,0.01711841864654154,0.0036979037528550042,0.0021422150592554628,-0.0018005324842095332,-0.0025980684315496678,-0.009140731630510119,-0.0114579406067769,-0.006047844230173405,-0.007702699013012938,-0.0006834206269585104,-0.002058128603996917,-0.00019724377227904166,-0.002080693996811949,0.006133308309212898,0.003932744285565574,-0.002032004171411159,-0.0049196612723991714,-0.0018393407634362158,-0.001894061256960366,0.004475325086311194,0.00402190916075741,0.013342303195035007,0.011532756211504586,0.00274587191550469,0.0018491544102954933,0.00270401129804771,0.0011174553443232447,0.004165712043208116,0.003206384034236971,0.010079881427522395,0.009536343770857754,-0.006004854613097563,-0.006219065359476055,-0.052738399876669666,-0.054044040094105086,-0.00204708734417264,-0.004537848236319314,0.010700570009789452,0.009721239817813962,0.0017106342002298819,-0.00020795766738120254,0.017196893978125655,0.014402760804162845,0.0014555533405968245,-0.0001619045572604774,0.016819828500054507,0.015562860337633485,0.0019750522715152614,0.0018092396546195227,0.0008797398170231476,0.0008870891181844826,-4.331780423022508e-06,-9.457300024782458e-06,0.0012321335750317974,0.001186114327640603,-0.004403149005706618,-0.0047638541103801665,-0.004053867795056614,0.019014125147690915,-0.13624776124562105,-0.036851983958957515,0.09050680770769005,-0.017025941540257033,0.010889050632639116,0.08500000000000071,0.10125000000000008,0.11999999999999979,-0.018750000000000034,-1.6022500000000028,28.928142356872605,41.72684898376467,66.09388027191162,-0.19075000000000053,-0.1355414761638755,-0.016319656458511734,-0.0013043960945574706,0.00491918195558338,0.003466089867766258,0.0019013442777776738,0.0004433186302703609,-0.003017837677805614,-0.0030227712374958065,0.007101764535329029,0.005730366529629565,-0.00944642248128005,-0.010870796282364429,-0.007631844322787016,-0.00875944288889962,0.006623640944389694,0.00562427208607679
-11,0.004328496834966767,-0.0001559348134526099,0.005152782515196776,0.00039908973785490656,0.005380004908775047,-0.0009638321771912304,0.011207692825435944,0.00447610913692092,0.020288905810423006,0.01635708925370633,0.008494330061703215,0.0033768647764044206,-0.0028702588868086947,-0.005493767395344295,-0.0023890586943397163,-0.010011558326570458,0.00408137398885006,-0.0013622998889855215,0.004432986331135863,-8.913970787249306e-05,0.006783296329116109,0.0005876537302527672,0.011827888056616198,0.004589094045048063,0.004138351870808467,-0.0053606468883588745,-0.002501592383706742,-0.00268159640839135,0.003063874659869164,0.001572355007917249,0.011292296136225396,0.005339759546846654,0.005966925023153811,0.0030171570377543686,0.004711289048800933,-0.0005077146309025271,0.005699801220474696,0.0025440748831150814,0.006838465485489783,0.005050488815942829,-0.007484019193033192,-0.008188669206136687,-0.05549991393180715,-0.059794840362336094,-0.0022245157843681002,-0.010417917492551741,0.01775947414928819,0.01453795027957132,0.005727625613922847,-0.0005836160371550001,0.03019459358228478,0.02100324342393673,0.006100441955677218,0.0007797857879157958,0.02250617528530865,0.01837135643473775,0.0018243101974307905,0.0012788666814371472,0.0014272880683269167,0.0014514637235971985,-0.00017661097339964724,-0.00019347146016608052,0.001223983615131986,0.001072602492450487,-0.003984758763239075,-0.004163301823234218,-0.0038123331100463156,0.026880968144036895,-0.12476553243824612,-0.035933157182478026,0.11212473701231443,-0.012413424897929504,0.000141545581318063,0.05333333333333386,0.07916666666666634,0.08999999999999979,-0.01083333333333316,-1.4891666666666665,-20.17069435119624,11.702836354573591,-43.77816200256349,-0.26749999999999974,-0.1290940292732125,-0.01674192173289605,-0.004290833866467303,0.009129580481430966,0.004349608533096775,0.005703161497037471,0.000906960517437981,-0.0034264189843933104,-0.0034426480156586154,0.011037244235697765,0.006526006405552824,-0.007122664875334334,-0.01180816751498696,-0.004947177400328663,-0.008656432691297145,0.007136949715794015,0.0038495083011548846
