rel_day,EUR__cm,EUR__mm,GBP__cm,GBP__mm,AUD__cm,AUD__mm,NZD__cm,NZD__mm,JPY__cm,JPY__mm,CHF__cm,CHF__mm,CAD__cm,CAD__mm,SEK__cm,SEK__mm,NOK__cm,NOK__mm,DKK__cm,DKK__mm,MXN__cm,MXN__mm,BRL__cm,BRL__mm,ZAR__cm,ZAR__mm,TRY__cm,TRY__mm,INR__cm,INR__mm,KRW__cm,KRW__mm,TWD__cm,TWD__mm,THB__cm,THB__mm,SGD__cm,SGD__mm,MYR__cm,MYR__mm,IDR__cm,IDR__mm,COP__cm,COP__mm,CLP__cm,CLP__mm,PEN__cm,PEN__mm,PLN__cm,PLN__mm,HUF__cm,HUF__mm,CZK__cm,CZK__mm,ILS__cm,ILS__mm,CNY__cm,CNY__mm,HKD__cm,HKD__mm,SAR__cm,SAR__mm,KWD__cm,KWD__mm,r_DTWEXBGS__cm,r_DTWEXAFEGS__cm,r_DTWEXEMEGS__cm,r_SP500__cm,r_DCOILBRENTEU__cm,r_DCOILWTICO__cm,r_DHHNGSP__cm,r_Gold__cm,r_EuroStoxx50_EUR__cm,d_DGS10__cm,d_DGS5__cm,d_DFII5__cm,d_T5YIE__cm,d_VIXCLS__cm,d_GPRD__cm,d_GPRD_ACT__cm,d_GPRD_THREAT__cm,d_VXY_Global__cm,r_Oil_EUR__cm,r_Gold_EUR__cm,USD_EW__cm,SAFE__cm,SAFE__mm,RISKY__cm,RISKY__mm,CARRY_HML__cm,CARRY_HML__mm,HAVEN_SAFE__cm,HAVEN_SAFE__mm,HAVEN_RISKY__cm,HAVEN_RISKY__mm,OIL_EXP__cm,OIL_EXP__mm,OIL_IMP__cm,OIL_IMP__mm
-20,-0.002767720565273369,-0.0011598697733875827,-0.002387178310429105,-0.0009829963194754278,-0.0005050612184773971,0.001563064422403019,0.0007830428349776281,0.0028837822837771707,-5.513415065742163e-05,0.0010533148302416507,-0.002786899907446249,-0.0015188219498390898,-0.0005338344177560164,0.00047175117844920286,-0.00646443792383074,-0.004416620451881403,0.002613396323193822,0.004629210694560331,-0.0025183471649765444,-0.0009160967654245453,0.0006092421372242802,0.0020090287109501594,0.0028389917714787658,0.0046074684763128685,-0.0007625565473223457,0.0009084470737251824,-0.00290906497792941,-0.002854944031898805,0.0006372085315196279,0.000876558784850339,-0.0008008084875309586,0.0007612036697904323,-0.0018926537479719546,-0.0009426990765105581,-0.004049627647191269,-0.002613009215295212,-0.0022487842763319506,-0.0010943463058811912,-0.003343792014123885,-0.0027582498172379175,0.004883656917255451,0.0052593880085087565,0.004233341022424834,0.005673473740733624,-0.005703328845558943,-0.004122830820576958,-0.0006104904556507027,-0.00018728901485752205,-0.008029739917811678,-0.006075990492595098,-0.0033393245712647233,-0.0013262210488748328,-0.0011352310927064697,0.0006674351528605098,0.0004513796515699959,0.001099273754650658,-0.0003481008169031222,-0.00013175908240045374,-0.0010193897001606767,-0.0009738868930667382,-1.2987102109739593e-05,-5.3997233484750065e-06,-0.0005561611424396912,-0.0003823699992620917,0.00235194678171851,0.0031411238482814442,0.0015879826182209835,0.00709532969287827,0.01412123935183508,0.013526902859787747,-0.06073007178167428,-0.01352981762682946,0.0017784123498580755,-0.021666666666667066,-0.009666666666667262,-0.01891666666666667,0.009249999999999703,-0.6227499999999999,-7.134065246582032,-21.643002573649103,19.806464513142902,-0.09350000000000061,0.01688895991710844,-0.010762097061556097,0.0011790748691315558,-0.0025092991844000998,-0.0012140616974316066,-0.001272939775475481,-0.00017196185647626989,0.0012363594089246088,0.0010420998409553259,-0.0018699182077923137,-0.0005417922976616427,0.0014822683871885955,0.0026004769963886266,0.0013131412274308067,0.0024290232969135695,-0.0015116800799601757,-0.0006199291731369735
-19,0.003886839877078362,-0.00013240123445097717,0.0037524977350071897,0.00024237974732326667,0.008012572790929406,0.0028427550182955645,0.009096739695025356,0.0038453952295829557,0.0049165004596271565,0.00214564402410113,0.0005829098720660014,-0.0025869806958648185,0.0004366651944536673,-0.0020770574655261283,0.0018244199881447204,-0.0032946322359198137,0.009626972853208644,0.004587920700175609,0.004223368837015012,0.00021812736228172787,0.008209366091519961,0.00471023559204915,0.0044319213520665314,1.1154006786599259e-05,-0.003558595914750791,-0.007735703943134126,2.062527669597974e-05,-0.00011466409989221863,0.002029772892458356,0.0014314547008098285,0.006084195912920184,0.0021795403869858242,-0.0006389132891132091,-0.0030135719881016227,0.0013693545624801611,-0.0022218467431367656,0.0013973699202219983,-0.0014884479522835404,-0.00249237425774267,-0.0039560892256589614,0.005824102198648703,0.0048848646422372235,0.0068083515690136685,0.0032083653907586645,0.0011549906075419142,-0.0027958751511197033,-0.0018983083026366053,-0.0029562103404864137,0.0026768923830088436,-0.002207012299618642,0.004710280122460054,-0.00032199555870820757,0.006279772451795761,0.0017735394598330824,0.008193854580298292,0.006574274810732085,-0.0011328033663165443,-0.0016736057827104517,-0.0018970617543975533,-0.0020108078519116427,6.87130181844158e-07,-1.8279495825941166e-05,0.0003839671421954176,-5.0469007604176655e-05,-0.0027178134792715794,-0.0034036493882454114,-0.002053043820228833,0.008085454164778742,0.03125132782896946,0.01647523748285939,-0.07700022294326725,-0.006816535688791818,0.0006508914138674323,0.006666666666666467,0.0006666666666666765,-0.017833333333333336,0.018499999999999905,0.24450000000000216,17.73104553222656,166.12344919840493,-69.10836919148764,0.04299999999999918,0.02736448795189098,-0.010703375565870194,-0.002947404206597088,0.0028764237215117006,-0.0003613591518057597,0.002844634721434538,9.245414767767505e-05,-3.178900007718235e-05,0.00045381329948341806,0.0031287500695905733,-0.00019124596873815246,0.003622628428865691,0.000827375264800909,0.004271133047519913,0.0014816956744019296,0.0022969226358448484,6.775938012778138e-05
-18,0.0069077285425925925,0.001346010120882593,0.0057517155485566854,0.0008945080975090436,0.0030081866928024087,-0.004145668959316139,0.008271060125071185,0.0010043900145331654,0.007005784799543835,0.003171547724994465,0.007702813023092752,0.0033164031817191635,0.002951963702554451,-0.0005264585262030083,0.00600470970766968,-0.00107889793522737,0.013973434364056165,0.007000528681167853,0.007403463147589168,0.0018611170490877758,0.00989050516007434,0.005048501901536548,0.0010149991785766972,-0.005102340513189623,0.005020831660118962,-0.0007593387815822798,-0.0003516414599527305,-0.0005388512831887236,0.0003798543509496838,-0.0004480823704851825,0.003098438607690325,-0.0023047193433781074,-0.0008089637053055636,-0.004094952941819013,0.008642661989458192,0.003673253610293112,0.0009578191982096476,-0.0030354984400812477,-0.004668139203293755,-0.006693588852940451,0.007069470996807054,0.005769779170688182,0.007528781623722403,0.002547216972607523,-0.006063426455351328,-0.011530528891335946,-0.000529224077757408,-0.0019931206415629656,0.008695766878928566,0.001937550118722953,0.007030441416274531,6.691283402753077e-05,0.00864717734337269,0.0024115725740982636,0.009105291799522389,0.00686416060339025,-0.0018200011315739665,-0.002568349060523867,-0.0025439643229111302,-0.0027013631323846467,4.102482944997877e-05,1.477931933052109e-05,0.0011946888308793265,0.0005935276986282212,-0.0032571053594849693,-0.004069293529494467,-0.0024694765761511493,0.004312130995174511,0.042617252618599236,0.017076679666786138,-0.014306379178472231,0.009967757377554724,0.004618226801595907,0.0250000000000002,0.0010000000000000148,-0.0067500000000000025,0.0077499999999997085,0.16175000000000145,-47.22269134521484,16.393990325927717,-65.60024452209471,-0.06550000000000024,0.03570952407600652,0.0030600288349621092,-0.004078539161294332,0.006365718022367801,0.001885360623461999,0.005390747000457257,0.0015823530842456427,-0.0009749710219104735,-0.00030300753921628175,0.00720544212174316,0.0026113203425321783,0.005028824526557786,0.0011608279111452854,0.00522791395561612,0.0013679650762682296,0.0029943557637306726,-9.030076726384748e-05
-17,0.010666797188668723,0.002192139068645507,0.007335472874339281,-6.568796202722246e-05,0.004993890080220512,-0.00590678418891307,0.010648448483512912,-0.0004241266072028322,0.012436124438868112,0.006593712814596533,0.010753089467937902,0.004069305615299572,0.006951753659795034,0.001651514246246075,0.01184506974241434,0.001051435746920031,0.02148346688394759,0.010858514794503834,0.010938668740923124,0.0024935291624252555,0.00478941377184422,-0.0025885797044112365,0.004499541333541363,-0.0048217436652465435,0.0031433669149483166,-0.005664157064991097,-1.977731667294081e-05,-0.00030503793728293266,-0.00021613966024478827,-0.0014777067025072606,0.016759101426794567,0.008526049529551705,0.001846015233747882,-0.003161004765111678,0.013527193116850921,0.005955066324560991,0.004812718119115297,-0.0012720922188321692,0.0017873376295233605,-0.0012989375139778863,0.008620599356288604,0.006640196349054088,0.006931829497859337,-0.0006588203912465786,-0.006193112930616471,-0.014523600118040571,0.0010867297265126895,-0.0011438799449338761,0.011066996912988987,0.0007691766709235466,0.009219164938091207,-0.0013914988116584723,0.01197855002748742,0.0024770588363998516,-0.001822123891789415,-0.005237043391345644,0.0004946079959667112,-0.0006456857714994826,-0.003209569195961307,-0.00344940533969341,1.3749712095149618e-06,-3.861657611150674e-05,0.0017127276751467352,0.0007967095159052631,-0.007663089571026059,-0.011652358902745321,-0.0037978160436835657,-0.011840140507058219,0.027655324997677012,0.0014432069868358828,0.001922637052889191,0.015793496657557766,0.003511147882607062,0.12333333333333314,0.08133333333333335,0.06433333333333334,0.01699999999999991,2.9090000000000025,7.671502685546876,-41.41651560465497,58.926846822102775,0.29599999999999915,0.016988527809008058,0.005126699468889013,-0.006214666475414377,0.008464595042385602,0.0016376587733665927,0.005229089273892076,-0.0005739438858389033,-0.0032355057684935644,-0.0022116026592055296,0.011285337031825046,0.004285052499514011,0.004660828926301482,-0.0012330237356873617,0.006624301113334726,0.0007427111742341062,0.007388752873223997,0.0026885132106346157
-16,0.005713940522863955,0.0012137159328104428,0.006868094875115022,0.0029379202864714023,0.0011433828624443148,-0.004645108153873421,0.00365510054398124,-0.0022246734826217927,0.00977750305803669,0.00667505761606181,0.005884204753818753,0.002334972675986779,0.007135753734276318,0.004321213324006825,0.0038613401972866,-0.001870310145963821,0.01823328824725411,0.012591211601344028,0.00620632907591528,0.0017217794623096113,0.0071378974211039,0.0032200251958337395,-0.008332971809440672,-0.013282773367019886,-7.863440322429006e-06,-0.004684846916311989,-0.0010461980702865512,-0.0011976775566872953,-0.00470901089483366,-0.0053789299576660265,0.011405370168900008,0.007033443646977075,0.0008124001647459274,-0.0018464344693638638,0.011706714318414952,0.007685753153131648,0.0020879859187766464,-0.0011431784209321983,0.00030392904053847566,-0.0013349490234201913,0.012925090373062956,0.011873454049195736,0.0029196124406692704,-0.0011111848849162755,-0.005798071888655214,-0.010221738632142555,0.006265474841967687,0.00508097343175298,0.004183261285871208,-0.0012851013573131238,0.003578938185808584,-0.002055551046340182,0.00718104863612295,0.0021355537388972946,-0.012330384023409718,-0.014143779264528198,0.00020182466945068903,-0.0004036956924989761,-0.0025085259347892835,-0.0026358840531134553,-0.000104926179397997,-0.00012616254576222,0.0012533300762503441,0.0007669048556961096,-0.004989660495710948,-0.007423230355558376,-0.0026307377512146822,-0.012170662853946149,0.013663407817833591,-0.0038558003958333717,-0.06213522482145948,0.008039524770000507,-0.0030726781005289625,0.08166666666666647,0.04166666666666669,0.03541666666666667,0.006249999999999714,2.2862500000000026,-9.826164245605469,33.39893976847329,-45.250361760457395,0.2524999999999992,0.007949467294969497,0.002325584247136616,-0.0033001207241106214,0.0036322455702511016,6.996499733628175e-06,0.0031517306943435945,7.019605867315316e-05,-0.00048051487590765546,6.319955893937992e-05,0.007125216111573232,0.0034079154082864464,0.0022659278191310777,-0.0008638339133176509,0.004034569132959233,0.0009113191684545368,0.004657796457496221,0.002161868738742228
-15,0.012690730902657488,-0.0008172362568014493,0.015267234508893916,0.003470341217906684,0.014281227618769717,-0.0030936266771829386,0.018982659568731367,0.0013338083020773728,0.019567162699511066,0.010254798326222885,0.014818850122959004,0.0041654017473786165,0.015618904249981299,0.007170721571516734,0.01430605357626736,-0.002898186580379483,0.027278585802598232,0.010343211907581727,0.013056133241697037,-0.0004047835844183693,0.01079261162384838,-0.0009673546389190376,0.0033809708712743934,-0.01147645580769579,0.008698359229701826,-0.005340171055793952,0.00030311755086383837,-0.00015156640694472564,0.0046839508894801676,0.002673107981720424,0.02343972471655775,0.010316859690614615,0.002626170337778573,-0.005354642664169848,0.020141921633672684,0.008072521477477203,0.008360802699725396,-0.0013379269779156219,0.01033652625053729,0.0054172359743939694,0.020170078952900707,0.017013465623448278,0.010666776029310005,-0.0014321485489846545,-0.0027410822365854562,-0.016019251781165256,0.006266409916005184,0.0027109859967463456,0.00940977670825243,-0.0070041736451159665,0.008220181808285461,-0.00869241754873585,0.01607693196445538,0.0009322701790018301,-0.012637461549428386,-0.018080586192204547,0.003454048294070067,0.0016365058581485513,-0.00323157583608526,-0.003613856596831235,-0.0001179132815077366,-0.0001816567977909432,0.002814869904353853,0.0013548059068143352,-0.010138396693359936,-0.014189003188834232,-0.006213309153748699,-0.01878714132301828,0.02310738510940087,0.0023228844899116736,-0.08526443119737076,0.02510284422359755,-0.022408275315139885,0.0499999999999996,0.01199999999999983,0.026500000000000006,-0.014500000000000283,4.2635000000000005,-111.87260589599609,-71.74922027587891,-174.76025009155276,0.4990000000000002,0.010416654206743236,0.01241211332094012,-0.009905710586547866,0.010216203960488302,-0.0006654185917823073,0.008896868109047714,-0.0003527299557627799,-0.0013193358514407467,0.00031268863601937734,0.015692247908375916,0.004534321272266761,0.009001985709649874,-0.00039237180581493006,0.01006211502855114,0.0006873033703603062,0.011793674637977345,0.004301846400820119
-14,0.014226347417897918,0.00018017208243945233,0.016793123908724512,0.004526198055053906,0.01301392945390082,-0.00505320433373938,0.020668559937050995,0.0023165121096871723,0.017240304964901546,0.007556900998133096,0.014666471629601054,0.003588549833953814,0.015804803077880084,0.0070200130523430685,0.014892100735966219,-0.002997621003872275,0.027999147484255055,0.010389004648338045,0.014633510036606193,0.0006362596965917831,0.00969943432028946,-0.0025290931935813823,-0.0010796830113431405,-0.016529085404981526,0.00863157020662349,-0.005966307883725366,-3.9077234139071946e-05,-0.0005118775095770458,0.006104563726597895,0.004013601280433062,0.02073024718524879,0.007084517899559871,0.003911206936102219,-0.004387591648581662,0.016622395604009514,0.004072105187511194,0.008192511985759345,-0.0018926515310889603,0.012863631405471804,0.007748338117514724,0.01911563802697866,0.015833253359594693,0.00868249747502374,-0.003898493727506086,-0.002555893075165299,-0.016363114795164144,0.007087708253803781,0.0033906228839432192,0.014549653151360753,-0.002518290669444168,0.010728866936205438,-0.006857593938533529,0.015914517660452508,0.00016643563422860707,-0.0013547785290040897,-0.007014777713385517,0.0025341676192699447,0.000644207462184955,-0.003673360781220437,-0.004070873044125989,-6.424838036685383e-05,-0.00013053167789364728,0.0030726542079682617,0.001554415773692121,-0.009871113348581427,-0.013875594569141888,-0.005990722367115416,-0.01867271037410321,0.02426147765281125,0.003080637733164719,-0.08478377193414843,0.01907439850912099,-0.010605447104221108,0.04833333333333293,0.012333333333333169,0.027583333333333338,-0.01525000000000028,2.5107500000000016,-34.86579437255858,27.15356877644858,-60.93235460917158,0.5805000000000002,0.010035130234913175,0.004848051091223023,-0.01030039132302211,0.011457721251353501,0.00014253396231405583,0.009827235590559633,0.00020909877788103737,-0.0016304856607939379,6.656481556692202e-05,0.015377708004133503,0.0037752076381754648,0.0075017299639055695,-0.0022669340599627023,0.009159229310529548,-0.0005891100756555648,0.01076160686378687,0.0029712760345798365
-13,0.008545892297414148,-0.0011180205963674803,0.012225972611393307,0.0037862016350842433,0.006713929871780223,-0.0057164437348550205,0.012065160247914923,-0.0005612371442951609,0.0066033241451874235,-5.895723855093172e-05,0.006868517525495305,-0.0007532064470800095,0.010472092021081467,0.004428066258236295,0.0026652744505073784,-0.009643037845107847,0.020891139488499674,0.008775180350232246,0.009324652697170248,-0.0003055992972556352,0.00848217506117704,6.882253702512582e-05,0.003201304434243226,-0.0074280430875837584,0.0038486946453786443,-0.006194795410099156,0.0008143928478696449,0.0004891014024144392,0.003369655910971823,0.0019310522725212317,0.01611471708184383,0.006726315183134479,0.0009074015173420645,-0.004802257142760773,0.011738666535501345,0.0031039378296359205,0.004370481871646395,-0.0025682142088681997,0.007821238736378619,0.004301864417009884,0.01744839399864331,0.015190079635344236,0.017819951019704773,0.009164099857733442,-0.0004943131468354415,-0.0099938234989781,0.010926516863703477,0.008382884157865499,0.007285999242799074,-0.004456921404348995,0.004172560793480015,-0.007927104912268402,0.009157934147150538,-0.0016769080295214972,0.0040479819562342055,0.0001538443856560403,0.0012814625659215225,-1.88494332231926e-05,-0.003923581494826114,-0.004197074014404141,-0.0001305574404713831,-0.00017616102994064665,0.0021397681896556707,0.0010952045536175095,-0.007742052036496517,-0.010141704282053644,-0.005415935719979432,0.001694264487933663,0.008611043093811426,-0.016724582552515133,0.00384527410577859,0.004648271379215032,-0.007955477844966133,-0.033333333333333735,-0.027333333333333494,-0.021333333333333333,-0.006000000000000078,0.8680000000000021,-12.66543273925786,85.79381510416668,-75.91444905598962,0.30199999999999916,6.515079639721373e-05,-0.003897620918199174,-0.007086775021686054,0.0059110083468117015,-0.001873956722082132,0.006488838928617251,-0.0001285379827728828,0.0005778305818053709,0.0017454187393090782,0.007339244656032289,-0.0006433947606661345,0.008602485334502766,0.0018815441558057379,0.00898226753912725,0.0022753099199029486,0.006591359673119394,0.0012315320510657866
-12,0.00487705155155168,-0.002751994279811631,0.009349836802918102,0.002687173315346454,0.004191781847943726,-0.005621209120446516,0.015355915016116151,0.005388175711247207,0.0027807399566469023,-0.0024787083203221183,0.006049090347744355,3.222304566088713e-05,0.008486351534062051,0.0037149768272022035,-0.001943094092402762,-0.011659725403349567,0.017661702669056197,0.008096921966588908,0.005642910643061904,-0.0019595620448208673,0.0010771799464826207,-0.005564627849971379,-0.005490044463671808,-0.013881239654771435,0.004821623521320499,-0.003107074386271919,-0.0004126661884199653,-0.0006694631373582203,0.002490907249596451,0.0013552209896377449,0.017001639258336674,0.009590091870052603,0.0032107117346591102,-0.0012967013678941786,0.013124494222326475,0.00630792398183686,0.0036199120728282437,-0.0018577480623545696,0.010816236856947433,0.008037914217319362,0.01670552555163166,0.01492272970396619,0.014681919207439506,0.00784867412856154,-0.004844979351017284,-0.012344239810891644,0.010804544501031275,0.008796507931964171,0.006057856269403396,-0.003212434222225647,0.00010800182131289176,-0.009443916250374919,0.004022589309306268,-0.004530830868415688,0.010549745981243601,0.007475571542162,0.0013497464755876003,0.00032323268706515554,-0.00392498899809627,-0.00414089398289165,-0.0001435445425811227,-0.00017954568186700733,0.0009471932144124796,0.00012257652542737815,-0.004363912143101606,-0.0065745713201654,-0.002221902290643349,-0.0037780673747349666,0.0312978039355785,-0.0009846723060465863,-0.03065378552702589,-0.0003712646610406264,-0.015894630102830556,0.004999999999999595,-0.017000000000000456,0.009749999999999998,-0.026750000000000076,1.18525,11.717500305175765,31.15931167602541,-15.421262741088903,0.09350000000000017,0.026420752384026754,-0.00524831621259237,-0.005594559060211798,0.005521248528824203,-0.0006244872573882281,0.00440691831018987,-0.0008170807360852153,-0.0011143302186345204,-0.00019259347869716764,0.004568960618647676,-0.0017328265181575835,0.005230589595797061,-7.516686597421008e-05,0.005317251080742857,2.2533751595770358e-05,0.006365971038857719,0.002134727335992242
-11,0.01136208500272761,-0.00023297305489052445,0.010180854103412197,5.455893302907643e-05,0.006564798609978929,-0.008349543564976176,0.01520603074810328,5.649324394804353e-05,0.0068102399770932805,-0.0011833688529637398,0.011045525556795706,0.0019007481842661664,0.010479561419655236,0.003227754579899473,0.008123496647427697,-0.0066443926358858854,0.023678053015202122,0.009140954929152845,0.01149641555411466,-5.825512764533192e-05,0.0047654628632951,-0.005329134640736779,-0.0020199735361990418,-0.014773389568072507,0.011753113536077851,-0.000297372801532855,-0.0010317958654413755,-0.0014220904839003883,0.002537556545078378,0.0008114759302097663,0.019353922054294113,0.008089430509276768,0.005153914665400856,-0.00169670830489457,0.016352512901164906,0.005992301488175542,0.004887253147659393,-0.003438006483923552,0.006016143473553448,0.0017934905990817833,0.01703751325416861,0.014327918658003019,0.01346538233203844,0.0030798275506268447,0.00030142575607997307,-0.011096377107283418,0.015790489673048573,0.01273856140904014,0.010786876544046718,-0.0033026385588158513,0.005758282589807369,-0.008759266137913418,0.010514170180769498,-0.002485804618721976,0.016380643634413196,0.011708338356883225,0.002544615375393478,0.0009844612961072202,-0.004315410341275346,-0.004643555025285487,-0.0003831182517262623,-0.0004378348321987686,0.0014976955084835884,0.0002443961319409193,-0.007603913224465197,-0.011122125120119055,-0.004195306226668066,0.00033951449089830374,0.01526301409847718,-0.01439784863448424,-0.06978226435884938,0.006176840840639116,-0.01832321937459888,-0.036666666666667076,-0.06666666666666692,-0.02916666666666647,-0.03750000000000027,1.0225000000000009,-47.2061309814453,-31.323305765787737,-72.16495386759443,0.17500000000000016,0.003900929095749392,-0.0051852441620886675,-0.008502929271082543,0.010746916912146203,0.0014062778829557886,0.0073724299238619884,-0.0005673011478121537,-0.0033744869882843115,-0.0019735790307680305,0.009739283512205562,0.00016146875880400802,0.007328283763989856,-0.0007357068809354904,0.007354723335821264,-0.0006924894070554472,0.008196058379598444,0.0017651733809840042
