event,series,method,window,CAR,t,sig
ukraine,CHF,market_model,"(0,5)",0.010370631943580899,1.2521310282254088,
ukraine,CHF,market_model,"(0,10)",0.0002675177447162189,0.02385483590504161,
ukraine,CHF,market_model,"(0,20)",-0.006508288203254259,-0.4200270987062383,
ukraine,CLP,const_mean,"(-1,1)",-0.010963492934032502,-0.7414915743940204,
ukraine,CLP,const_mean,"(0,1)",-0.013214150455324168,-1.0945665105981366,
ukraine,CLP,const_mean,"(0,5)",-0.004400561912518704,-0.2104507206135526,
ukraine,CLP,const_mean,"(0,10)",-0.010222573968312477,-0.36106203529235154,
ukraine,CLP,const_mean,"(0,20)",0.009041080024830284,0.23111523385573585,
ukraine,CLP,market_model,"(-1,1)",-0.005052575831056335,-0.3698895733273625,
ukraine,CLP,market_model,"(0,1)",-0.007531959260360672,-0.6753250211403978,
ukraine,CLP,market_model,"(0,5)",0.008220420121201628,0.42553791838870914,
ukraine,CLP,market_model,"(0,10)",0.007297759757463103,0.2790057129889291,
ukraine,CLP,market_model,"(0,20)",0.015713100707724657,0.43478256766663714,
ukraine,CNY,const_mean,"(-1,1)",0.0009902480935833494,0.3488141496133233,
ukraine,CNY,const_mean,"(0,1)",-0.000689974815226267,-0.2976658050865791,
ukraine,CNY,const_mean,"(0,5)",-0.0016976972642813017,-0.42285875787728733,
ukraine,CNY,const_mean,"(0,10)",-0.002709976942762358,-0.49851698449130705,
ukraine,CNY,const_mean,"(0,20)",-0.011407221718430694,-1.5187312932517363,
ukraine,CNY,market_model,"(-1,1)",0.002249895887463562,0.8754585768092329,
ukraine,CNY,market_model,"(0,1)",0.0005209302741950481,0.24825523022841267,
ukraine,CNY,market_model,"(0,5)",0.0009919009653018747,0.2729144274871001,
ukraine,CNY,market_model,"(0,10)",0.0010236991249676828,0.2080222535189052,
ukraine,CNY,market_model,"(0,20)",-0.009985378713780973,-1.4685498758045956,
ukraine,COP,const_mean,"(-1,1)",0.004659887929802504,0.45971719289492935,
ukraine,COP,const_mean,"(0,1)",0.00017054325759643593,0.020606083624463544,
ukraine,COP,const_mean,"(0,5)",0.0409598861754,2.8573208968577055,***
ukraine,COP,const_mean,"(0,10)",0.025227409999757436,1.2997272498810277,
ukraine,COP,const_mean,"(0,20)",0.03596977027397241,1.3412320361245351,
ukraine,COP,market_model,"(-1,1)",0.007979180777239008,0.8289797193149268,
ukraine,COP,market_model,"(0,1)",0.0033613944000887752,0.4277112789557116,
ukraine,COP,market_model,"(0,5)",0.048047235678416955,3.529709872579193,***
ukraine,COP,market_model,"(0,10)",0.03506600482481194,1.9025504168081084,*
ukraine,COP,market_model,"(0,20)",0.03971646307051476,1.5595781674931468,
ukraine,CZK,const_mean,"(-1,1)",-0.013405813809744978,-1.715713816869945,*
ukraine,CZK,const_mean,"(0,1)",-0.009240357311149552,-1.4483918087378718,
ukraine,CZK,const_mean,"(0,5)",-0.06890017260883437,-6.235294600243217,***
ukraine,CZK,const_mean,"(0,10)",-0.053494508490346995,-3.5754042477141974,***
ukraine,CZK,const_mean,"(0,20)",-0.03614523733217826,-1.7484520480524066,*
ukraine,CZK,market_model,"(-1,1)",-0.0075735967539870995,-1.385793150713051,
ukraine,CZK,market_model,"(0,1)",-0.003633820825524105,-0.8143392573525703,
ukraine,CZK,market_model,"(0,5)",-0.056447230807228736,-7.303379629187324,***
ukraine,CZK,market_model,"(0,10)",-0.03620744670316863,-3.459859136086134,***
ukraine,CZK,market_model,"(0,20)",-0.029562050299568172,-2.044474810720922,**
ukraine,DKK,const_mean,"(-1,1)",-0.004204494343151909,-0.6439169185164736,
ukraine,DKK,const_mean,"(0,1)",-0.0027191913001133727,-0.5100367329028573,
ukraine,DKK,const_mean,"(0,5)",-0.01995404883193892,-2.1608871972994286,**
ukraine,DKK,const_mean,"(0,10)",-0.0260451915165753,-2.08308937416481,**
ukraine,DKK,const_mean,"(0,20)",-0.022426002609254474,-1.298132167791672,
ukraine,DKK,market_model,"(-1,1)",0.0003075333558788362,0.06281249025871107,
ukraine,DKK,market_model,"(0,1)",0.0016182412194452218,0.4048020219553963,
ukraine,DKK,market_model,"(0,5)",-0.010319973521283166,-1.4904498563527029,
ukraine,DKK,market_model,"(0,10)",-0.01267125483470932,-1.351567357554685,
ukraine,DKK,market_model,"(0,20)",-0.01733299561807745,-1.3380686375735082,
ukraine,EUR,const_mean,"(-1,1)",-0.00433933433989056,-0.6658923438843417,
ukraine,EUR,const_mean,"(0,1)",-0.003219986832798307,-0.6051745190179677,
ukraine,EUR,const_mean,"(0,5)",-0.02039798783462602,-2.2133660235278874,**
ukraine,EUR,const_mean,"(0,10)",-0.026494317108386983,-2.123234308690697,**
ukraine,EUR,const_mean,"(0,20)",-0.022901895884996727,-1.3283218738497273,
