event,series,method,window,CAR,t,sig
tariff_pause,AUD,const_mean,"(0,1)",0.04542934759118053,5.997067104523702,***
tariff_pause,AUD,const_mean,"(0,5)",0.07169376209912598,5.464156775843349,***
tariff_pause,AUD,const_mean,"(0,10)",0.07387184570487841,4.158148677818685,***
tariff_pause,AUD,const_mean,"(0,20)",0.09138176669399263,3.7227794591728713,***
tariff_pause,AUD,market_model,"(-1,1)",0.020057534940287725,4.166633446929425,***
tariff_pause,AUD,market_model,"(0,1)",0.02237222457709762,5.691969156659654,***
tariff_pause,AUD,market_model,"(0,5)",0.027476309754507735,4.035999876405561,***
tariff_pause,AUD,market_model,"(0,10)",0.02711293433906392,2.941362460854728,***
tariff_pause,AUD,market_model,"(0,20)",0.027561113863602566,2.1639911665457054,**
tariff_pause,NZD,const_mean,"(-1,1)",0.0384216141634202,3.83314739133225,***
tariff_pause,NZD,const_mean,"(0,1)",0.03810152153645627,4.655516402366038,***
tariff_pause,NZD,const_mean,"(0,5)",0.07513484015344,5.30037115086633,***
tariff_pause,NZD,const_mean,"(0,10)",0.08129718283594735,4.235646366027955,***
tariff_pause,NZD,const_mean,"(0,20)",0.0891610019169225,3.3620628870207803,***
tariff_pause,NZD,market_model,"(-1,1)",0.015054822030481991,3.004365899032069,***
tariff_pause,NZD,market_model,"(0,1)",0.012864388813093234,3.1442131899661967,***
tariff_pause,NZD,market_model,"(0,5)",0.02673670683782537,3.7728549979865518,***
tariff_pause,NZD,market_model,"(0,10)",0.030117300097833553,3.138755734571066,***
tariff_pause,NZD,market_model,"(0,20)",0.019306220598868603,1.4562148054719357,
tariff_pause,JPY,const_mean,"(-1,1)",0.023978211090519886,2.087111774284083,**
tariff_pause,JPY,const_mean,"(0,1)",0.013178306585069391,1.4048636172383502,
tariff_pause,JPY,const_mean,"(0,5)",0.03245386653884558,1.997470513431039,**
tariff_pause,JPY,const_mean,"(0,10)",0.022470421148984746,1.0214201613575655,
tariff_pause,JPY,const_mean,"(0,20)",0.022500614867258087,0.7402429758342383,
tariff_pause,JPY,market_model,"(-1,1)",0.008916921966480959,0.8886709274651373,
tariff_pause,JPY,market_model,"(0,1)",-0.003088528436435943,-0.3769842796366915,
tariff_pause,JPY,market_model,"(0,5)",0.0012583872970574183,0.08867992850630853,
tariff_pause,JPY,market_model,"(0,10)",-0.010518061260911798,-0.5474267145948388,
tariff_pause,JPY,market_model,"(0,20)",-0.022524951849050432,-0.8484785308969298,
tariff_pause,CHF,const_mean,"(-1,1)",0.04427148109647402,5.7371699515011665,***
tariff_pause,CHF,const_mean,"(0,1)",0.02948407599561341,4.6795793418407925,***
tariff_pause,CHF,const_mean,"(0,5)",0.04377656392369833,4.01144032626802,***
tariff_pause,CHF,const_mean,"(0,10)",0.024028709934048258,1.6261792052289075,
tariff_pause,CHF,const_mean,"(0,20)",0.036601137195992416,1.7927479012549512,*
tariff_pause,CHF,market_model,"(-1,1)",0.028700664483865972,5.619749301876539,***
tariff_pause,CHF,market_model,"(0,1)",0.012666929541453428,3.03767967028291,***
tariff_pause,CHF,market_model,"(0,5)",0.011525733173691082,1.5958003416350945,
tariff_pause,CHF,market_model,"(0,10)",-0.010075781766659487,-1.030310266941384,
tariff_pause,CHF,market_model,"(0,20)",-0.009947656631981166,-0.7362015990476813,
tariff_pause,CAD,const_mean,"(-1,1)",0.02068243972974476,3.4473337898024687,***
tariff_pause,CAD,const_mean,"(0,1)",0.02116889126700104,4.321408387289642,***
tariff_pause,CAD,const_mean,"(0,5)",0.03247968769009982,3.82805717403504,***
tariff_pause,CAD,const_mean,"(0,10)",0.033717144817038525,2.9349225482356434,***
tariff_pause,CAD,const_mean,"(0,20)",0.04293518082243313,2.7048665616892102,***
tariff_pause,CAD,market_model,"(-1,1)",0.009531569314396533,2.1963862012289153,**
tariff_pause,CAD,market_model,"(0,1)",0.009125475335017934,2.5754043284427586,**
tariff_pause,CAD,market_model,"(0,5)",0.009383607155090352,1.528970534693514,
tariff_pause,CAD,market_model,"(0,10)",0.00929358521850226,1.118386372400711,
tariff_pause,CAD,market_model,"(0,20)",0.009599770042101911,0.8360959235262998,
tariff_pause,SEK,const_mean,"(-1,1)",0.020576685585634635,1.800473735769204,*
tariff_pause,SEK,const_mean,"(0,1)",0.016191470272616894,1.7351750139148212,*
tariff_pause,SEK,const_mean,"(0,5)",0.026925975040544673,1.6659724299356602,*
tariff_pause,SEK,const_mean,"(0,10)",0.031970039793258305,1.4608944211163855,
tariff_pause,SEK,const_mean,"(0,20)",0.034654756563115674,1.1461070959317519,
tariff_pause,SEK,market_model,"(-1,1)",-0.005763495045928545,-0.9763037943141444,
tariff_pause,SEK,market_model,"(0,1)",-0.012257048923951519,-2.542907730550407,**
tariff_pause,SEK,market_model,"(0,5)",-0.027630746588641404,-3.309608893678324,***
tariff_pause,SEK,market_model,"(0,10)",-0.025722404610518217,-2.2754898523853484,**
tariff_pause,SEK,market_model,"(0,20)",-0.04408893865306287,-2.822797194958637,***
tariff_pause,NOK,const_mean,"(-1,1)",0.014514895131439859,1.4229757467685933,
tariff_pause,NOK,const_mean,"(0,1)",0.012603870663598239,1.5133283326755234,
tariff_pause,NOK,const_mean,"(0,5)",0.037610051916931224,2.6071890932771074,***
tariff_pause,NOK,const_mean,"(0,10)",0.04122668529921702,2.110698971361431,**
tariff_pause,NOK,const_mean,"(0,20)",0.06079073895000342,2.252537335634205,**
tariff_pause,NOK,market_model,"(-1,1)",-0.008221035778396325,-1.4376235121217629,
tariff_pause,NOK,market_model,"(0,1)",-0.011951905015679727,-2.5597726309313478,**
tariff_pause,NOK,market_model,"(0,5)",-0.009481419131751847,-1.1724031486149096,
tariff_pause,NOK,market_model,"(0,10)",-0.008571432957118737,-0.7827739171204546,
tariff_pause,NOK,market_model,"(0,20)",-0.007178089322757948,-0.4744369081526857,
tariff_pause,DKK,const_mean,"(-1,1)",0.0270072067571515,3.1038064368246565,***
tariff_pause,DKK,const_mean,"(0,1)",0.022174968486674967,3.1212143939307966,***
tariff_pause,DKK,const_mean,"(0,5)",0.0406719526845548,3.3051790098182288,***
tariff_pause,DKK,const_mean,"(0,10)",0.034355367548902865,2.061929652169782,**
tariff_pause,DKK,const_mean,"(0,20)",0.03570288056932452,1.5508478680274707,
tariff_pause,DKK,market_model,"(-1,1)",0.0060204167441994605,1.5585319535046862,
tariff_pause,DKK,market_model,"(0,1)",-0.000491660376241234,-0.15588344478826544,
tariff_pause,DKK,market_model,"(0,5)",-0.002796635349909932,-0.5119293164869864,
tariff_pause,DKK,market_model,"(0,10)",-0.011611637498325354,-1.569809343883251,
tariff_pause,DKK,market_model,"(0,20)",-0.027036909239313622,-2.6454355105894165,***
tariff_pause,MXN,const_mean,"(-1,1)",0.01353685235104542,1.074071984168519,
tariff_pause,MXN,const_mean,"(0,1)",0.01940385157170658,1.8855986999364684,*
tariff_pause,MXN,const_mean,"(0,5)",0.04729364400294065,2.653404594516949,***
tariff_pause,MXN,const_mean,"(0,10)",0.06426176411992444,2.6627636835861668,***
tariff_pause,MXN,const_mean,"(0,20)",0.07051564852894704,2.1147166327558926,**
tariff_pause,MXN,market_model,"(-1,1)",-0.0043959271787661625,-0.4108926979215865,
tariff_pause,MXN,market_model,"(0,1)",3.568436596035687e-05,0.004085089238105229,
tariff_pause,MXN,market_model,"(0,5)",0.010150631412011581,0.6708972228240756,
tariff_pause,MXN,market_model,"(0,10)",0.02498390568378668,1.2195582555858038,
tariff_pause,MXN,market_model,"(0,20)",0.016905791200090652,0.5972613543002508,
tariff_pause,BRL,const_mean,"(-1,1)",0.00639974768399661,0.4551934655219679,
tariff_pause,BRL,const_mean,"(0,1)",0.022283100218375006,1.941129054823209,*
tariff_pause,BRL,const_mean,"(0,5)",0.027654180693966524,1.3908457426984144,
tariff_pause,BRL,const_mean,"(0,10)",0.05741859404674646,2.132799381044244,**
tariff_pause,BRL,const_mean,"(0,20)",0.0563489267509774,1.5148505738694638,
tariff_pause,BRL,market_model,"(-1,1)",-0.01007851206458603,-0.7963055254541476,
tariff_pause,BRL,market_model,"(0,1)",0.004485876450598076,0.4340864673186139,
tariff_pause,BRL,market_model,"(0,5)",-0.00647617864607469,-0.36181546985061397,
tariff_pause,BRL,market_model,"(0,10)",0.02132654525962034,0.879970478789993,
tariff_pause,BRL,market_model,"(0,20)",0.00708734113449298,0.21164968495160083,
tariff_pause,ZAR,const_mean,"(-1,1)",0.013499142299374493,1.1214066042719375,
tariff_pause,ZAR,const_mean,"(0,1)",0.018545674853084396,1.8868840133155176,*
tariff_pause,ZAR,const_mean,"(0,5)",0.050756098125825884,2.981468082946466,***
tariff_pause,ZAR,const_mean,"(0,10)",0.062007929825718275,2.6901001655102363,***
tariff_pause,ZAR,const_mean,"(0,20)",0.08825336853398055,2.7710170943146006,***
tariff_pause,ZAR,market_model,"(-1,1)",-0.010467176728592882,-1.292064150508902,
tariff_pause,ZAR,market_model,"(0,1)",-0.00733897250279633,-1.1095207019437308,
tariff_pause,ZAR,market_model,"(0,5)",0.001116203321221222,0.0974277857568065,
tariff_pause,ZAR,market_model,"(0,10)",0.009514913645436947,0.613371588862037,
tariff_pause,ZAR,market_model,"(0,20)",0.016606307817526936,0.7747803251713844,
tariff_pause,TRY,const_mean,"(-1,1)",0.0035241318981116673,1.1779212253290297,
tariff_pause,TRY,const_mean,"(0,1)",0.001953715293545345,0.7997808456268124,
tariff_pause,TRY,const_mean,"(0,5)",-0.0014634974975665646,-0.34589244755362375,
tariff_pause,TRY,const_mean,"(0,10)",-0.002853727665501652,-0.49812794163409807,
tariff_pause,TRY,const_mean,"(0,20)",-0.006096761837289416,-0.7702191339455383,
tariff_pause,TRY,market_model,"(-1,1)",0.004077009587574264,1.3659403918740955,
tariff_pause,TRY,market_model,"(0,1)",0.0025508467932125753,1.0466946866916398,
tariff_pause,TRY,market_model,"(0,5)",-0.0003183575070361207,-0.07542062243641852,
tariff_pause,TRY,market_model,"(0,10)",-0.0016427691755971628,-0.2874291727566228,
tariff_pause,TRY,market_model,"(0,20)",-0.004443939752284452,-0.5627417766002639,
tariff_pause,INR,const_mean,"(-1,1)",-0.002649705140593761,-0.8899092114343291,
tariff_pause,INR,const_mean,"(0,1)",0.0012812338678583925,0.527014050107308,
tariff_pause,INR,const_mean,"(0,5)",0.009499461463809178,2.255963876931159,**
tariff_pause,INR,const_mean,"(0,10)",0.01434706261421691,2.516375408373998,**
tariff_pause,INR,const_mean,"(0,20)",0.025244883465996806,3.2045902287671457,***
tariff_pause,INR,market_model,"(-1,1)",-0.00578782228427806,-2.1125268285197776,**
tariff_pause,INR,market_model,"(0,1)",-0.0021080665721016183,-0.942360332337024,
tariff_pause,INR,market_model,"(0,5)",0.002999681305027457,0.7741892989697,
tariff_pause,INR,market_model,"(0,10)",0.007473698631754342,1.4245802257432143,
tariff_pause,INR,market_model,"(0,20)",0.015863515001923505,2.188454134464709,**
tariff_pause,KRW,const_mean,"(-1,1)",0.01389588269612678,1.525151535371366,
tariff_pause,KRW,const_mean,"(0,1)",0.02408328967795792,3.2373398704253042,***
tariff_pause,KRW,const_mean,"(0,5)",0.05408195406617826,4.197244165747289,***
tariff_pause,KRW,const_mean,"(0,10)",0.04927070808556887,2.8240991849291635,***
tariff_pause,KRW,const_mean,"(0,20)",0.07738378925019326,3.210168500568502,***
tariff_pause,KRW,market_model,"(-1,1)",-0.005064908049844363,-0.8764896033037066,
tariff_pause,KRW,market_model,"(0,1)",0.003604826486535791,0.7640208286888264,
tariff_pause,KRW,market_model,"(0,5)",0.014809687977097712,1.812199950664834,*
tariff_pause,KRW,market_model,"(0,10)",0.0077412143715896425,0.6995980374980176,
tariff_pause,KRW,market_model,"(0,20)",0.02070070311488441,1.3539769791852245,
tariff_pause,TWD,const_mean,"(-1,1)",0.006317366143519229,1.156246855898563,
tariff_pause,TWD,const_mean,"(0,1)",0.009690089083960018,2.1721405112257632,**
tariff_pause,TWD,const_mean,"(0,5)",0.024138939327996763,3.124048025163369,***
tariff_pause,TWD,const_mean,"(0,10)",0.01975781082913531,1.8885027604490232,*
tariff_pause,TWD,const_mean,"(0,20)",0.09120457472450569,6.309313666831857,***
tariff_pause,TWD,market_model,"(-1,1)",-0.004070045853408581,-1.0523030664411777,
tariff_pause,TWD,market_model,"(0,1)",-0.0015287591741708784,-0.4840901430485374,
tariff_pause,TWD,market_model,"(0,5)",0.002624161100356833,0.47975226019263145,
tariff_pause,TWD,market_model,"(0,10)",-0.002993558932307149,-0.4041975073493843,
tariff_pause,TWD,market_model,"(0,20)",0.060151514921611776,5.878128603353177,***
tariff_pause,THB,const_mean,"(-1,1)",0.025148548170023682,2.6525707870199624,***
tariff_pause,THB,const_mean,"(0,1)",0.02947604853795749,3.8077546460415674,***
tariff_pause,THB,const_mean,"(0,5)",0.05444310575483176,4.060522845592164,***
tariff_pause,THB,const_mean,"(0,10)",0.04064472323053353,2.2388372263051797,**
tariff_pause,THB,const_mean,"(0,20)",0.06287794906545185,2.5067060646053756,**
tariff_pause,THB,market_model,"(-1,1)",0.006016135656938123,0.958898707124179,
tariff_pause,THB,market_model,"(0,1)",0.008812226513784875,1.7202295116836488,*
tariff_pause,THB,market_model,"(0,5)",0.014815370540275645,1.6697545385533017,*
tariff_pause,THB,market_model,"(0,10)",-0.0012606706868733683,-0.10493516555800157,
tariff_pause,THB,market_model,"(0,20)",0.0056818014477199984,0.342288371852796,
tariff_pause,SGD,const_mean,"(-1,1)",0.016688065547155385,2.6775254713510903,***
tariff_pause,SGD,const_mean,"(0,1)",0.01672285399088269,3.2861216864985074,***
tariff_pause,SGD,const_mean,"(0,5)",0.033466298730537074,3.7968225446832657,***
tariff_pause,SGD,const_mean,"(0,10)",0.03137686937852365,2.629066120185381,***
tariff_pause,SGD,const_mean,"(0,20)",0.0505205805548755,3.063704868124476,***
tariff_pause,SGD,market_model,"(-1,1)",0.0012433609441769443,0.5109205477671007,
tariff_pause,SGD,market_model,"(0,1)",4.191388917901707e-05,0.02109403867888574,
tariff_pause,SGD,market_model,"(0,5)",0.001476675673054715,0.42906814250994135,
tariff_pause,SGD,market_model,"(0,10)",-0.0024514013574923814,-0.5260594841392539,
tariff_pause,SGD,market_model,"(0,20)",0.004348797264083817,0.6754236906208133,
tariff_pause,MYR,const_mean,"(-1,1)",0.004194240340776921,0.5644269374232088,
tariff_pause,MYR,const_mean,"(0,1)",0.006142562979204847,1.012394242952953,
tariff_pause,MYR,const_mean,"(0,5)",0.021111482630590442,2.0088992462482547,**
tariff_pause,MYR,const_mean,"(0,10)",0.028062677969090205,1.9721857510705756,**
tariff_pause,MYR,const_mean,"(0,20)",0.06833252758096103,3.475624777957681,***
tariff_pause,MYR,market_model,"(-1,1)",-0.004167214507053556,-0.617316484809641,
tariff_pause,MYR,market_model,"(0,1)",-0.0028881650965436843,-0.5239980405441617,
tariff_pause,MYR,market_model,"(0,5)",0.003792939112271988,0.39730395787103484,
tariff_pause,MYR,market_model,"(0,10)",0.009748727290821097,0.7541786341000833,
tariff_pause,MYR,market_model,"(0,20)",0.043336045540422835,2.426399328789251,**
tariff_pause,IDR,const_mean,"(-1,1)",-0.012456785754215875,-1.8824964872656884,*
tariff_pause,IDR,const_mean,"(0,1)",0.005149549902989915,0.9531101183898647,
tariff_pause,IDR,const_mean,"(0,5)",0.006238496378590945,0.6666426710784472,
tariff_pause,IDR,const_mean,"(0,10)",0.007083822892240684,0.559062238075468,
tariff_pause,IDR,const_mean,"(0,20)",0.033284783965044966,1.9011872887198675,*
tariff_pause,IDR,market_model,"(-1,1)",-0.019177859506296736,-3.1295621747301077,***
tariff_pause,IDR,market_model,"(0,1)",-0.002109496583141839,-0.42160709145678127,
tariff_pause,IDR,market_model,"(0,5)",-0.007682431304878162,-0.8864763200960525,
tariff_pause,IDR,market_model,"(0,10)",-0.007637229297924001,-0.6508539816696608,
tariff_pause,IDR,market_model,"(0,20)",0.013192204097725193,0.8136765371154925,
tariff_pause,COP,const_mean,"(-1,1)",0.006462929703686178,0.5530093707980492,
tariff_pause,COP,const_mean,"(0,1)",0.015359861944773217,1.6096668498965143,
tariff_pause,COP,const_mean,"(0,5)",0.02641090563423385,1.5979800534513409,
tariff_pause,COP,const_mean,"(0,10)",0.025390275479370353,1.1345790394682744,
tariff_pause,COP,const_mean,"(0,20)",0.03043996221549235,0.9844601643733739,
tariff_pause,COP,market_model,"(-1,1)",-0.011870954036582133,-1.2499991078003245,
tariff_pause,COP,market_model,"(0,1)",-0.004441514926108298,-0.5727971323473674,
tariff_pause,COP,market_model,"(0,5)",-0.011562888304031908,-0.8609450079630669,
tariff_pause,COP,market_model,"(0,10)",-0.014766114607160352,-0.8119973263466039,
tariff_pause,COP,market_model,"(0,20)",-0.02436899196618833,-0.9698679865701719,
tariff_pause,CLP,const_mean,"(-1,1)",0.0025603803012570394,0.21981848675801516,
tariff_pause,CLP,const_mean,"(0,1)",0.013380117299085092,1.4069066645792991,
tariff_pause,CLP,const_mean,"(0,5)",0.02980420968383493,1.8093490176096942,*
tariff_pause,CLP,const_mean,"(0,10)",0.062124257478758965,2.785384999503596,***
tariff_pause,CLP,const_mean,"(0,20)",0.06063813442286623,1.9676894089742607,**
tariff_pause,CLP,market_model,"(-1,1)",-0.017581150837654207,-1.9696242577405072,**
tariff_pause,CLP,market_model,"(0,1)",-0.00837359590692765,-1.148930378889538,
tariff_pause,CLP,market_model,"(0,5)",-0.011913648021909726,-0.9437693122620159,
tariff_pause,CLP,market_model,"(0,10)",0.018008608399035477,1.0536115516201432,
tariff_pause,CLP,market_model,"(0,20)",0.00042523720039669725,0.01800604431354667,
tariff_pause,PEN,const_mean,"(-1,1)",-0.0054278472356019325,-1.07531489686194,
tariff_pause,PEN,const_mean,"(0,1)",0.0027503945790309453,0.6673423388526949,
tariff_pause,PEN,const_mean,"(0,5)",0.0036153473140166344,0.5064575773384039,
tariff_pause,PEN,const_mean,"(0,10)",0.012135043223834345,1.2554911582986448,
tariff_pause,PEN,const_mean,"(0,20)",0.02210835089893027,1.6554473584875549,*
tariff_pause,PEN,market_model,"(-1,1)",-0.011713258406669466,-2.617441122443412,***
tariff_pause,PEN,market_model,"(0,1)",-0.004038117726923905,-1.1051565516156552,
tariff_pause,PEN,market_model,"(0,5)",-0.00940322049238635,-1.4858015905230102,
tariff_pause,PEN,market_model,"(0,10)",-0.0016317847115506,-0.1904260423665829,
tariff_pause,PEN,market_model,"(0,20)",0.0033181797726993425,0.2802528827139069,
tariff_pause,PLN,const_mean,"(-1,1)",0.03497016242266641,3.089747423038348,***
tariff_pause,PLN,const_mean,"(0,1)",0.027639553536310105,2.990900617071024,***
tariff_pause,PLN,const_mean,"(0,5)",0.040608887214200515,2.5370639850025514,**
tariff_pause,PLN,const_mean,"(0,10)",0.03324089396690663,1.5337773110963475,
tariff_pause,PLN,const_mean,"(0,20)",0.03538897557304476,1.1818008561531763,
tariff_pause,PLN,market_model,"(-1,1)",0.00809169569121543,1.5187581438777302,
tariff_pause,PLN,market_model,"(0,1)",-0.0013903376204624802,-0.3196060427527853,
tariff_pause,PLN,market_model,"(0,5)",-0.015062751784733906,-1.999117862830268,**
tariff_pause,PLN,market_model,"(0,10)",-0.025630549219205087,-2.51229870984254,**
tariff_pause,PLN,market_model,"(0,20)",-0.04496392032332494,-3.1898056842255307,***
tariff_pause,HUF,const_mean,"(-1,1)",0.02948851034004063,2.4015679234856435,**
tariff_pause,HUF,const_mean,"(0,1)",0.023723815039696252,2.366313052266959,**
tariff_pause,HUF,const_mean,"(0,5)",0.04112050016718195,2.3680203539653673,**
tariff_pause,HUF,const_mean,"(0,10)",0.03387659327172164,1.4408078135059075,
tariff_pause,HUF,const_mean,"(0,20)",0.045685323092636704,1.4062732667773326,
tariff_pause,HUF,market_model,"(-1,1)",0.0005280445676938989,0.08924286482412183,
tariff_pause,HUF,market_model,"(0,1)",-0.0075547239342893,-1.563749387599697,
tariff_pause,HUF,market_model,"(0,5)",-0.018863449506276535,-2.2542861366262255,**
tariff_pause,HUF,market_model,"(0,10)",-0.029555016588860828,-2.6085455001466484,***
tariff_pause,HUF,market_model,"(0,20)",-0.04089168721698871,-2.6120947984657703,***
tariff_pause,CZK,const_mean,"(-1,1)",0.03404325972744769,3.303524780533645,***
tariff_pause,CZK,const_mean,"(0,1)",0.026503549336783193,3.1498951553719707,***
tariff_pause,CZK,const_mean,"(0,5)",0.04687209731383818,3.216220527925607,***
tariff_pause,CZK,const_mean,"(0,10)",0.041160330601239865,2.0858812001553733,**
tariff_pause,CZK,const_mean,"(0,20)",0.04621331091017674,1.6949796755963973,*
tariff_pause,CZK,market_model,"(-1,1)",0.00919325140578107,2.0078514952487097,**
tariff_pause,CZK,market_model,"(0,1)",-0.0003355201693192502,-0.08974839968207539,
tariff_pause,CZK,market_model,"(0,5)",-0.004598126275424504,-0.7101144457907177,
tariff_pause,CZK,market_model,"(0,10)",-0.013268215033454722,-1.5133495002695345,
tariff_pause,CZK,market_model,"(0,20)",-0.02807552973110665,-2.3176155219177246,**
tariff_pause,ILS,const_mean,"(-1,1)",0.004871490072553449,0.49060137791845765,
tariff_pause,ILS,const_mean,"(0,1)",0.0065284433476597665,0.8052341982638331,
tariff_pause,ILS,const_mean,"(0,5)",0.023035498517959604,1.6403992397692235,
tariff_pause,ILS,const_mean,"(0,10)",0.03261159969084142,1.7151548244927322,*
tariff_pause,ILS,const_mean,"(0,20)",0.04854979857729956,1.8480144138502943,*
tariff_pause,ILS,market_model,"(-1,1)",-0.002908550095373273,-0.30617467644244084,
tariff_pause,ILS,market_model,"(0,1)",-0.001874332060877803,-0.24164893351642258,
tariff_pause,ILS,market_model,"(0,5)",0.006921201822634516,0.5151802849102464,
tariff_pause,ILS,market_model,"(0,10)",0.015571111581606185,0.8560056297124111,
tariff_pause,ILS,market_model,"(0,20)",0.025291449656991052,1.0062767125293008,
tariff_pause,CNY,const_mean,"(-1,1)",-0.00010934787837623642,-0.028968148201039035,
tariff_pause,CNY,const_mean,"(0,1)",0.0037907904486341086,1.229945250649681,
tariff_pause,CNY,const_mean,"(0,5)",0.0058334847121212265,1.0927566015544874,
tariff_pause,CNY,const_mean,"(0,10)",0.009629791317563946,1.3322678055867272,
tariff_pause,CNY,const_mean,"(0,20)",0.020442405775361334,2.0468845939331435,**
tariff_pause,CNY,market_model,"(-1,1)",-0.006412536067257365,-2.165952970068153,**
tariff_pause,CNY,market_model,"(0,1)",-0.003016921795225563,-1.248041088720916,
tariff_pause,CNY,market_model,"(0,5)",-0.007221903487650332,-1.7248680751099332,*
tariff_pause,CNY,market_model,"(0,10)",-0.004175973314050287,-0.7366160902359582,
tariff_pause,CNY,market_model,"(0,20)",0.0015990904398272693,0.20414709695019742,
tariff_pause,HKD,const_mean,"(-1,1)",0.0011065924554559906,1.5448155502547187,
tariff_pause,HKD,const_mean,"(0,1)",0.0015403357410555935,2.633600825568999,***
tariff_pause,HKD,const_mean,"(0,5)",0.0010018500827867808,0.9889553131993232,
tariff_pause,HKD,const_mean,"(0,10)",0.0012274931918533646,0.8948954589606656,
tariff_pause,HKD,const_mean,"(0,20)",0.0008992520781904731,0.4744837655483836,
tariff_pause,HKD,market_model,"(-1,1)",0.000495802546511732,0.7297270714303923,
tariff_pause,HKD,market_model,"(0,1)",0.0008806565728402688,1.5874641098679543,
tariff_pause,HKD,market_model,"(0,5)",-0.0002632397623548871,-0.2739606558429049,
tariff_pause,HKD,market_model,"(0,10)",-0.00011030943589054063,-0.08478687982415362,
tariff_pause,HKD,market_model,"(0,20)",-0.0009266979828121968,-0.5155145205962856,
tariff_pause,SAR,const_mean,"(-1,1)",0.00025669721540040694,0.7740425477014836,
tariff_pause,SAR,const_mean,"(0,1)",2.019663344497129e-05,0.07458788440372185,
tariff_pause,SAR,const_mean,"(0,5)",0.00038033623674935184,0.8109543044974805,
tariff_pause,SAR,const_mean,"(0,10)",0.0007373936978465282,1.1612009501266534,
tariff_pause,SAR,const_mean,"(0,20)",0.0007318401930476629,0.8340861573702653,
tariff_pause,SAR,market_model,"(-1,1)",8.23360061490246e-05,0.2531515580892317,
tariff_pause,SAR,market_model,"(0,1)",-0.00016812091372404587,-0.6330793954624264,
tariff_pause,SAR,market_model,"(0,5)",1.9193081008912283e-05,0.04172732133321481,
tariff_pause,SAR,market_model,"(0,10)",0.000355493341443633,0.5708034155093938,
tariff_pause,SAR,market_model,"(0,20)",0.00021058917693417278,0.2447247169880419,
tariff_pause,KWD,const_mean,"(-1,1)",0.003774049646877017,2.7759403456404455,***
tariff_pause,KWD,const_mean,"(0,1)",0.003892296804277378,3.506340590500075,***
tariff_pause,KWD,const_mean,"(0,5)",0.005404357833366735,2.810810835471709,***
tariff_pause,KWD,const_mean,"(0,10)",0.006341485625744722,2.435890811595911,**
tariff_pause,KWD,const_mean,"(0,20)",0.005964962916906812,1.6582929261065384,*
tariff_pause,KWD,market_model,"(-1,1)",0.001349947950091723,1.325427862840731,
tariff_pause,KWD,market_model,"(0,1)",0.0012741635188589066,1.53218027927906,
tariff_pause,KWD,market_model,"(0,5)",0.0003834719358008765,0.2662304095486862,
tariff_pause,KWD,market_model,"(0,10)",0.0010320173906141626,0.5291640999765742,
tariff_pause,KWD,market_model,"(0,20)",-0.001281863817301285,-0.4756986744935233,
tariff_pause,r_DTWEXBGS,const_mean,"(-1,1)",-0.01480262131820548,-2.5642355721176107,**
tariff_pause,r_DTWEXBGS,const_mean,"(0,1)",-0.01477536022561402,-3.1347506337520468,***
tariff_pause,r_DTWEXBGS,const_mean,"(0,5)",-0.030730557366233556,-3.764217685791457,***
tariff_pause,r_DTWEXBGS,const_mean,"(0,10)",-0.034395703287439454,-3.1116287114405328,***
tariff_pause,r_DTWEXBGS,const_mean,"(0,20)",-0.04512094921286917,-2.9542585344868217,***
tariff_pause,r_DTWEXAFEGS,const_mean,"(-1,1)",-0.02362015028261218,-3.421037813452126,***
tariff_pause,r_DTWEXAFEGS,const_mean,"(0,1)",-0.021325300233030385,-3.7828228334258274,***
tariff_pause,r_DTWEXAFEGS,const_mean,"(0,5)",-0.03802208768902636,-3.8940020817742087,***
tariff_pause,r_DTWEXAFEGS,const_mean,"(0,10)",-0.03731412548613903,-2.8223623534687,***
tariff_pause,r_DTWEXAFEGS,const_mean,"(0,20)",-0.04364746576022706,-2.389380037816311,**
tariff_pause,r_DTWEXEMEGS,const_mean,"(-1,1)",-0.006259981558189942,-1.07307603684018,
tariff_pause,r_DTWEXEMEGS,const_mean,"(0,1)",-0.008429123953347361,-1.76964238948345,*
tariff_pause,r_DTWEXEMEGS,const_mean,"(0,5)",-0.023665597450379983,-2.8685334459012837,***
tariff_pause,r_DTWEXEMEGS,const_mean,"(0,10)",-0.031567573509263994,-2.8259399436961994,***
tariff_pause,r_DTWEXEMEGS,const_mean,"(0,20)",-0.04654862140926609,-3.0158882566557166,***
tariff_pause,r_SP500,const_mean,"(-1,1)",0.04056072973645281,2.761926171895144,***
tariff_pause,r_SP500,const_mean,"(0,1)",0.056148649223375806,4.682645146049506,***
tariff_pause,r_SP500,const_mean,"(0,5)",0.05854841693878582,2.8190739251145436,***
tariff_pause,r_SP500,const_mean,"(0,10)",0.07854144472344962,2.7929906120020913,***
tariff_pause,r_SP500,const_mean,"(0,20)",0.12733133038156103,3.2771216432448953,***
tariff_pause,r_DCOILBRENTEU,const_mean,"(-1,1)",-0.010271313466889545,-0.338563739644706,
tariff_pause,r_DCOILBRENTEU,const_mean,"(0,1)",0.008690837142162136,0.3508501777193535,
tariff_pause,r_DCOILBRENTEU,const_mean,"(0,5)",0.04896936304335232,1.1413633339683582,
tariff_pause,r_DCOILBRENTEU,const_mean,"(0,10)",0.05581459478121381,0.9607856776109778,
