typeCode,freqCode,refPeriodId,refYear,refMonth,period,reporterCode,reporterISO,reporterDesc,flowCode,flowDesc,partnerCode,partnerISO,partnerDesc,partner2Code,partner2ISO,partner2Desc,classificationCode,classificationSearchCode,isOriginalClassification,cmdCode,cmdDesc,aggrLevel,isLeaf,customsCode,customsDesc,mosCode,motCode,motDesc,qtyUnitCode,qtyUnitAbbr,qty,isQtyEstimated,altQtyUnitCode,altQtyUnitAbbr,altQty,isAltQtyEstimated,netWgt,isNetWgtEstimated,grossWgt,isGrossWgtEstimated,cifvalue,fobvalue,primaryValue,legacyEstimationFlag,isReported,isAggregate,query_label
C,A,20210101,2021,52,2021,579,NOR,Norway,M,Import,0,W00,World,0,W00,World,H5,HS,True,2709,Petroleum oils and oils obtained from bituminous minerals; crude,4,False,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,2470410200.0,False,-1,N/A,0.0,False,2470410200.0,False,0.0,False,1214067068.469,,1214067068.469,0,False,True,reporter_world_2021
C,A,20210101,2021,52,2021,579,NOR,Norway,X,Export,0,W00,World,0,W00,World,H5,HS,True,2709,Petroleum oils and oils obtained from bituminous minerals; crude,4,False,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,79998015400.0,False,-1,N/A,0.0,False,79998015400.0,False,0.0,False,,41896621057.974,41896621057.974,0,False,True,reporter_world_2021
C,A,20210101,2021,52,2021,682,SAU,Saudi Arabia,X,Export,0,W00,World,0,W00,World,H5,HS,True,2709,Petroleum oils and oils obtained from bituminous minerals; crude,4,False,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,309427500000.0,False,8,kg,309427500000.0,False,309427500000.0,False,0.0,False,,161020161386.229,161020161386.229,0,False,True,reporter_world_2021
C,A,20210101,2021,52,2021,699,IND,India,M,Import,0,W00,World,0,W00,World,H5,HS,True,2709,Petroleum oils and oils obtained from bituminous minerals; crude,4,False,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,213828494300.0,False,-1,N/A,0.0,False,213828494300.0,False,0.0,False,106406786611.469,0.0,106406786611.469,0,False,True,reporter_world_2021
C,A,20210101,2021,52,2021,764,THA,Thailand,M,Import,0,W00,World,0,W00,World,H5,HS,True,2709,Petroleum oils and oils obtained from bituminous minerals; crude,4,False,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,44108860270.0,False,7,l,51930875364.0,False,,False,0.0,False,23506593457.547,,23506593457.547,0,False,True,reporter_world_2021
C,A,20210101,2021,52,2021,764,THA,Thailand,X,Export,0,W00,World,0,W00,World,H5,HS,True,2709,Petroleum oils and oils obtained from bituminous minerals; crude,4,False,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,860019040.0,False,7,l,1196239147.0,False,860019040.0,False,0.0,False,,424444023.682,424444023.682,0,False,True,reporter_world_2021
C,A,20220101,2022,52,2022,76,BRA,Brazil,M,Import,0,W00,World,0,W00,World,H6,HS,True,2709,Petroleum oils and oils obtained from bituminous minerals; crude,4,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0.0,False,-1,N/A,0.0,False,0.0,False,0.0,False,10145098434.0,9916246945.0,10145098434.0,0,False,True,reporter_world_2022
C,A,20220101,2022,52,2022,76,BRA,Brazil,X,Export,0,W00,World,0,W00,World,H6,HS,True,2709,Petroleum oils and oils obtained from bituminous minerals; crude,4,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0.0,False,-1,N/A,0.0,False,0.0,False,0.0,False,0.0,42688098560.0,42688098560.0,0,False,True,reporter_world_2022
C,A,20220101,2022,52,2022,124,CAN,Canada,M,Import,0,W00,World,0,W00,World,H6,HS,True,2709,Petroleum oils and oils obtained from bituminous minerals; crude,4,False,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,22021269816.981,True,-1,N/A,0.0,False,22021269816.981,True,0.0,False,,16604996383.484,16604996383.484,6,False,True,reporter_world_2022
C,A,20220101,2022,52,2022,170,COL,Colombia,M,Import,0,W00,World,0,W00,World,H6,HS,True,2709,Petroleum oils and oils obtained from bituminous minerals; crude,4,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0.0,False,-1,N/A,0.0,False,,False,0.0,False,327381753.6,320770531.2,327381753.6,0,False,True,reporter_world_2022
C,A,20220101,2022,52,2022,124,CAN,Canada,X,Export,0,W00,World,0,W00,World,H6,HS,True,2709,Petroleum oils and oils obtained from bituminous minerals; crude,4,False,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,178306480693.338,True,-1,N/A,0.0,False,178306480693.338,True,0.0,False,,120391288495.247,120391288495.247,6,False,True,reporter_world_2022
C,A,20220101,2022,52,2022,170,COL,Colombia,X,Export,0,W00,World,0,W00,World,H6,HS,True,2709,Petroleum oils and oils obtained from bituminous minerals; crude,4,False,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,25941153340.97,False,12,m³,28058798.57,False,25941153340.97,False,0.0,False,,15836623713.1,15836623713.1,0,False,True,reporter_world_2022
C,A,20220101,2022,52,2022,392,JPN,Japan,M,Import,0,W00,World,0,W00,World,H6,HS,True,2709,Petroleum oils and oils obtained from bituminous minerals; crude,4,False,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,132511409200.0,False,8,kg,132511409200.0,False,132511409200.0,False,0.0,False,100922291093.4,0.0,100922291093.4,0,False,True,reporter_world_2022
C,A,20220101,2022,52,2022,410,KOR,Rep. of Korea,M,Import,0,W00,World,0,W00,World,H6,HS,True,2709,Petroleum oils and oils obtained from bituminous minerals; crude,4,False,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,138263951877.75,False,8,kg,138263951877.75,False,138263951877.75,False,0.0,False,105963515690.0,,105963515690.0,0,False,True,reporter_world_2022
C,A,20220101,2022,52,2022,392,JPN,Japan,X,Export,0,W00,World,0,W00,World,H6,HS,True,2709,Petroleum oils and oils obtained from bituminous minerals; crude,4,False,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,13067100.0,False,8,kg,13067100.0,False,13067100.0,False,0.0,False,0.0,4915255.64,4915255.64,0,False,True,reporter_world_2022
C,A,20220101,2022,52,2022,410,KOR,Rep. of Korea,X,Export,0,W00,World,0,W00,World,H6,HS,True,2709,Petroleum oils and oils obtained from bituminous minerals; crude,4,False,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,4462.3,False,8,kg,4462.3,False,4462.3,False,0.0,False,,9382.0,9382.0,0,False,True,reporter_world_2022
C,A,20220101,2022,52,2022,414,KWT,Kuwait,X,Export,0,W00,World,0,W00,World,H6,HS,True,2709,Petroleum oils and oils obtained from bituminous minerals; crude,4,False,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,100765410308.068,True,-1,N/A,0.0,False,100765410308.068,True,0.0,False,,68036100177.451,68036100177.451,6,False,True,reporter_world_2022
C,A,20220101,2022,52,2022,484,MEX,Mexico,X,Export,0,W00,World,0,W00,World,H6,HS,True,2709,Petroleum oils and oils obtained from bituminous minerals; crude,4,False,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,46782698701.021,True,-1,N/A,0.0,False,46782698701.021,True,0.0,False,,31587350914.0,31587350914.0,6,False,True,reporter_world_2022
C,A,20220101,2022,52,2022,490,S19,"Other Asia, nes",M,Import,0,W00,World,0,W00,World,H5,HS,True,2709,Petroleum oils and oils obtained from bituminous minerals; crude,4,False,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,47877144800.0,False,7,l,47877144800.0,False,,False,0.0,False,31066609956.63,,31066609956.63,0,False,True,reporter_world_2022
