day,month,year,daily_tpu_index
24,4,2015,11.2994350282485
25,4,2015,17.0357751277683
26,4,2015,11.3250283125707
27,4,2015,48.465266558966
28,4,2015,57.0613409415121
29,4,2015,40.5405405405405
30,4,2015,48.828125
1,5,2015,23.5849056603773
2,5,2015,16.260162601626
3,5,2015,33.0760749724366
4,5,2015,0.0
5,5,2015,42.5531914893617
6,5,2015,50.9554140127388
7,5,2015,10.1214574898785
8,5,2015,35.2112676056338
9,5,2015,51.81347150259059
10,5,2015,22.6500566251415
11,5,2015,33.1125827814569
12,5,2015,97.3574408901251
13,5,2015,77.1208226221079
14,5,2015,49.30966469428
15,5,2015,91.6380297823596
16,5,2015,82.37232289950569
17,5,2015,0.0
18,5,2015,129.65964343598
19,5,2015,82.6446280991735
20,5,2015,49.7512437810945
21,5,2015,0.0
22,5,2015,35.799522673031
23,5,2015,34.1296928327645
24,5,2015,23.3644859813084
25,5,2015,75.37688442211049
26,5,2015,15.7232704402515
27,5,2015,43.0416068866571
28,5,2015,20.3873598369011
29,5,2015,46.3499420625724
30,5,2015,85.0340136054421
31,5,2015,23.3372228704784
1,6,2015,48.465266558966
2,6,2015,62.5978090766823
3,6,2015,76.4331210191082
4,6,2015,40.2010050251256
5,6,2015,11.1482720178372
6,6,2015,16.1550888529886
7,6,2015,22.6244343891402
8,6,2015,0.0
9,6,2015,43.2900432900432
10,6,2015,26.3157894736842
11,6,2015,40.281973816717
12,6,2015,69.6055684454756
13,6,2015,50.7614213197969
14,6,2015,32.7153762268266
15,6,2015,99.1735537190082
16,6,2015,85.8369098712446
17,6,2015,78.9473684210526
18,6,2015,61.4754098360655
19,6,2015,93.8967136150234
20,6,2015,32.626427406199
21,6,2015,11.7647058823529
22,6,2015,119.86301369863
23,6,2015,29.5420974889217
24,6,2015,79.7872340425531
25,6,2015,21.7627856365614
26,6,2015,22.5988700564971
27,6,2015,33.4448160535117
28,6,2015,22.6244343891402
29,6,2015,33.8409475465313
30,6,2015,11.5874855156431
1,7,2015,44.9438202247191
2,7,2015,41.3223140495867
3,7,2015,0.0
4,7,2015,73.170731707317
5,7,2015,53.4045393858477
6,7,2015,35.5871886120996
7,7,2015,30.2571860816944
8,7,2015,0.0
9,7,2015,52.6870389884088
10,7,2015,0.0
11,7,2015,0.0
12,7,2015,12.0481927710843
13,7,2015,64.4122383252818
14,7,2015,14.8588410104011
15,7,2015,0.0
16,7,2015,10.3950103950103
17,7,2015,11.5874855156431
18,7,2015,33.4448160535117
19,7,2015,35.2526439482961
20,7,2015,17.2117039586919
21,7,2015,14.0845070422535
22,7,2015,0.0
23,7,2015,11.1358574610244
24,7,2015,34.9650349650349
25,7,2015,0.0
26,7,2015,25.062656641604
27,7,2015,51.81347150259059
28,7,2015,88.6262924667651
29,7,2015,13.1926121372031
30,7,2015,48.721071863581
31,7,2015,22.002200220022
1,8,2015,17.2711571675302
2,8,2015,14.0449438202247
3,8,2015,52.3560209424083
4,8,2015,43.103448275862
5,8,2015,13.531799729364
6,8,2015,62.6304801670146
7,8,2015,23.3100233100233
8,8,2015,17.2117039586919
9,8,2015,24.6609124537607
10,8,2015,139.372822299651
11,8,2015,85.3485064011379
12,8,2015,0.0
13,8,2015,38.1679389312977
14,8,2015,47.5059382422802
15,8,2015,51.9930675909878
16,8,2015,12.1506682867557
17,8,2015,90.5797101449275
18,8,2015,30.2571860816944
19,8,2015,13.477088948787
20,8,2015,24.3605359317905
21,8,2015,34.8027842227378
22,8,2015,43.103448275862
23,8,2015,23.2828870779976
24,8,2015,16.8067226890756
25,8,2015,14.2045454545454
26,8,2015,13.3689839572192
27,8,2015,35.5871886120996
28,8,2015,48.1927710843373
29,8,2015,17.2117039586919
30,8,2015,44.3951165371809
31,8,2015,32.258064516129
1,9,2015,72.6744186046511
2,9,2015,51.8806744487678
3,9,2015,59.0318772136953
4,9,2015,34.7222222222222
5,9,2015,16.5016501650165
6,9,2015,33.0396475770925
7,9,2015,0.0
8,9,2015,29.9850074962518
9,9,2015,12.3609394313967
10,9,2015,0.0
11,9,2015,22.1483942414174
12,9,2015,16.2337662337662
13,9,2015,0.0
14,9,2015,28.8600288600288
15,9,2015,69.8324022346368
16,9,2015,39.0625
17,9,2015,22.9885057471264
18,9,2015,11.1731843575418
19,9,2015,0.0
20,9,2015,61.7283950617283
21,9,2015,28.9017341040462
22,9,2015,0.0
23,9,2015,23.5849056603773
24,9,2015,10.7642626480086
25,9,2015,33.9750849377123
26,9,2015,55.9440559440559
27,9,2015,9.46969696969697
28,9,2015,40.2144772117962
29,9,2015,13.3868808567603
30,9,2015,24.6913580246913
1,10,2015,32.9308452250274
2,10,2015,10.3305785123966
3,10,2015,57.5539568345323
4,10,2015,69.5134061569016
5,10,2015,27.027027027027
6,10,2015,120.643431635388
7,10,2015,93.0232558139534
8,10,2015,84.3881856540084
9,10,2015,64.3776824034334
10,10,2015,50.7614213197969
11,10,2015,21.6450216450216
12,10,2015,29.3255131964809
13,10,2015,28.2087447108603
14,10,2015,12.5786163522012
15,10,2015,31.6455696202531
16,10,2015,64.6551724137931
17,10,2015,35.3356890459363
18,10,2015,10.6269925611052
19,10,2015,133.531157270029
20,10,2015,131.578947368421
21,10,2015,144.752714113389
22,10,2015,73.1452455590386
23,10,2015,42.7350427350427
24,10,2015,38.9105058365758
25,10,2015,41.8410041841004
26,10,2015,49.0196078431372
27,10,2015,42.6742532005689
28,10,2015,155.31660692951
29,10,2015,11.049723756906
30,10,2015,0.0
31,10,2015,17.7619893428063
1,11,2015,11.4678899082568
2,11,2015,31.4465408805031
3,11,2015,0.0
4,11,2015,36.90036900369
5,11,2015,55.5555555555555
6,11,2015,80.92485549132941
7,11,2015,70.7964601769911
8,11,2015,11.3636363636363
9,11,2015,95.38950715421299
10,11,2015,41.66666666666659
11,11,2015,12.9366106080207
12,11,2015,42.7350427350427
13,11,2015,68.8073394495412
14,11,2015,33.3889816360601
15,11,2015,10.9051254089422
16,11,2015,16.3132137030995
17,11,2015,0.0
18,11,2015,13.6239782016348
19,11,2015,22.3964165733482
20,11,2015,11.1982082866741
21,11,2015,16.7785234899328
22,11,2015,11.8203309692671
23,11,2015,16.2074554294975
24,11,2015,41.5512465373961
25,11,2015,39.4736842105263
26,11,2015,29.2397660818713
27,11,2015,66.7556742323097
28,11,2015,0.0
29,11,2015,0.0
30,11,2015,31.8979266347687
1,12,2015,28.8184438040345
2,12,2015,39.68253968253961
3,12,2015,10.8108108108108
4,12,2015,22.8571428571428
5,12,2015,0.0
6,12,2015,46.1361014994233
7,12,2015,0.0
8,12,2015,42.13483146067411
9,12,2015,13.1578947368421
10,12,2015,33.2594235033259
11,12,2015,11.0987791342952
12,12,2015,17.3310225303292
13,12,2015,34.7624565469293
14,12,2015,0.0
15,12,2015,0.0
16,12,2015,25.2525252525252
17,12,2015,22.7014755959137
18,12,2015,21.1193241816261
19,12,2015,48.9396411092985
20,12,2015,58.13953488372091
21,12,2015,94.78672985781989
22,12,2015,41.7246175243393
23,12,2015,39.6301188903566
24,12,2015,52.0156046814044
25,12,2015,22.0750551876379
26,12,2015,20.8768267223382
27,12,2015,0.0
28,12,2015,0.0
29,12,2015,73.7463126843657
30,12,2015,67.024128686327
31,12,2015,41.7246175243393
1,1,2016,35.1493848857644
2,1,2016,38.3141762452107
3,1,2016,39.8936170212765
4,1,2016,14.9925037481259
5,1,2016,52.9801324503311
6,1,2016,12.9032258064516
7,1,2016,54.3478260869565
8,1,2016,0.0
9,1,2016,0.0
10,1,2016,12.30012300123
11,1,2016,29.4985250737463
12,1,2016,12.30012300123
13,1,2016,11.6279069767441
14,1,2016,21.0748155953635
15,1,2016,55.1876379690949
16,1,2016,32.2061191626409
17,1,2016,46.7289719626168
18,1,2016,69.9300699300699
19,1,2016,57.8034682080924
20,1,2016,46.6200466200466
21,1,2016,0.0
22,1,2016,10.6044538706256
23,1,2016,32.0
24,1,2016,36.9913686806411
25,1,2016,43.0416068866571
26,1,2016,82.53094910591469
27,1,2016,24.0673886883273
28,1,2016,10.4602510460251
29,1,2016,32.119914346895
30,1,2016,51.3698630136986
31,1,2016,46.8384074941452
1,2,2016,29.8507462686567
2,2,2016,12.6262626262626
3,2,2016,23.2288037166085
4,2,2016,33.5946248600223
5,2,2016,41.7536534446764
6,2,2016,17.0648464163822
7,2,2016,48.076923076923
8,2,2016,58.5651537335285
9,2,2016,13.5685210312075
10,2,2016,37.1287128712871
11,2,2016,0.0
12,2,2016,52.9661016949152
13,2,2016,17.1232876712328
14,2,2016,34.6420323325635
15,2,2016,33.3333333333333
16,2,2016,71.6332378223495
17,2,2016,36.90036900369
18,2,2016,22.4971878515185
19,2,2016,20.964360587002
20,2,2016,16.9204737732656
21,2,2016,45.7142857142857
22,2,2016,0.0
23,2,2016,0.0
24,2,2016,36.144578313253
25,2,2016,0.0
26,2,2016,20.8550573514077
27,2,2016,17.094017094017
28,2,2016,44.8933782267115
29,2,2016,78.0031201248049
1,3,2016,51.81347150259059
2,3,2016,60.9756097560975
3,3,2016,57.6701268742791
4,3,2016,44.2967884828349
5,3,2016,30.8166409861325
6,3,2016,43.2900432900432
7,3,2016,113.154172560113
8,3,2016,38.860103626943
9,3,2016,34.6020761245674
10,3,2016,56.7536889897843
11,3,2016,58.411214953271
12,3,2016,84.8896434634974
13,3,2016,49.3218249075215
14,3,2016,63.6942675159235
15,3,2016,0.0
16,3,2016,36.6748166259168
17,3,2016,45.61003420752559
18,3,2016,0.0
19,3,2016,61.4439324116743
20,3,2016,65.5021834061135
21,3,2016,57.8871201157742
22,3,2016,26.1780104712041
23,3,2016,24.6305418719211
24,3,2016,53.9374325782092
25,3,2016,47.28132387706849
26,3,2016,33.9558573853989
27,3,2016,50.9554140127388
28,3,2016,35.4609929078014
29,3,2016,39.0117035110533
30,3,2016,95.1248513674197
31,3,2016,109.890109890109
1,4,2016,117.647058823529
2,4,2016,53.2859680284191
3,4,2016,63.3579725448785
4,4,2016,35.4609929078014
5,4,2016,101.137800252844
6,4,2016,26.1780104712041
7,4,2016,22.2469410456062
8,4,2016,64.3086816720257
9,4,2016,50.0
10,4,2016,47.8468899521531
11,4,2016,196.483971044467
12,4,2016,39.0117035110533
13,4,2016,34.8027842227378
14,4,2016,54.2888165038002
15,4,2016,0.0
16,4,2016,17.2413793103448
17,4,2016,23.5294117647058
18,4,2016,47.77070063694261
19,4,2016,53.1914893617021
20,4,2016,0.0
21,4,2016,11.87648456057
22,4,2016,56.3063063063063
23,4,2016,69.20415224913489
24,4,2016,11.87648456057
25,4,2016,29.585798816568
26,4,2016,68.0272108843537
27,4,2016,23.8663484486873
28,4,2016,45.5580865603644
29,4,2016,41.5800415800415
30,4,2016,16.3666121112929
1,5,2016,23.0414746543778
2,5,2016,36.4298724954462
3,5,2016,38.6100386100386
4,5,2016,46.3499420625724
5,5,2016,62.81407035175879
6,5,2016,31.6455696202531
7,5,2016,73.2600732600732
8,5,2016,12.4378109452736
9,5,2016,90.09009009009
10,5,2016,54.719562243502
11,5,2016,75.5429650613786
12,5,2016,21.6450216450216
13,5,2016,34.6820809248554
14,5,2016,0.0
15,5,2016,36.5853658536585
16,5,2016,71.7360114777618
17,5,2016,42.5531914893617
18,5,2016,92.2266139657444
19,5,2016,45.7142857142857
20,5,2016,57.5263662511984
21,5,2016,92.4214417744916
22,5,2016,60.9013398294762
23,5,2016,63.6942675159235
24,5,2016,38.8349514563106
25,5,2016,92.1052631578947
26,5,2016,21.9780219780219
27,5,2016,24.6609124537607
28,5,2016,35.84229390681
29,5,2016,50.8905852417302
30,5,2016,52.08333333333329
31,5,2016,271.844660194174
1,6,2016,50.5050505050505
2,6,2016,49.56629491945471
3,6,2016,21.9058050383351
4,6,2016,57.1428571428571
5,6,2016,13.3155792276964
6,6,2016,46.9483568075117
7,6,2016,43.103448275862
8,6,2016,60.02400960384151
9,6,2016,57.9374275782155
10,6,2016,84.2358604091456
11,6,2016,94.8766603415559
12,6,2016,0.0
13,6,2016,74.29420505200589
14,6,2016,27.4725274725274
15,6,2016,60.02400960384151
16,6,2016,89.6860986547085
17,6,2016,146.067415730337
18,6,2016,17.5131348511383
19,6,2016,59.171597633136
20,6,2016,75.87253414264029
21,6,2016,106.100795755968
22,6,2016,50.5050505050505
23,6,2016,65.0195058517555
24,6,2016,83.955223880597
25,6,2016,266.429840142095
26,6,2016,95.1248513674197
27,6,2016,61.82380216383299
28,6,2016,139.53488372093
29,6,2016,145.888594164456
30,6,2016,124.069478908188
1,7,2016,60.5326876513317
2,7,2016,19.3798449612403
3,7,2016,28.4090909090909
4,7,2016,47.5059382422802
5,7,2016,17.7304964539007
6,7,2016,55.9440559440559
7,7,2016,0.0
8,7,2016,20.1816347124117
9,7,2016,99.1735537190082
10,7,2016,52.562417871222
11,7,2016,80.97165991902831
12,7,2016,60.1503759398496
13,7,2016,26.4900662251655
14,7,2016,49.6277915632754
15,7,2016,52.219321148825
16,7,2016,78.125
17,7,2016,25.2206809583858
18,7,2016,68.3760683760683
19,7,2016,28.7769784172661
20,7,2016,12.8369704749679
21,7,2016,35.4191263282172
22,7,2016,45.61003420752559
23,7,2016,58.3657587548638
24,7,2016,13.4589502018842
25,7,2016,34.7826086956521
26,7,2016,116.279069767441
27,7,2016,92.7152317880794
28,7,2016,89.1719745222929
29,7,2016,34.2465753424657
30,7,2016,56.1797752808988
31,7,2016,13.550135501355
1,8,2016,72.072072072072
2,8,2016,64.8298217179902
3,8,2016,58.5651537335285
4,8,2016,53.3333333333333
5,8,2016,12.6262626262626
6,8,2016,0.0
7,8,2016,38.3141762452107
8,8,2016,107.719928186714
9,8,2016,59.7014925373134
10,8,2016,55.1724137931034
11,8,2016,52.8401585204755
12,8,2016,47.9041916167664
13,8,2016,90.5797101449275
14,8,2016,38.1194409148665
15,8,2016,106.007067137809
16,8,2016,30.4878048780487
17,8,2016,40.983606557377
18,8,2016,25.3164556962025
19,8,2016,39.1644908616187
20,8,2016,53.66726296958851
21,8,2016,0.0
22,8,2016,108.303249097472
23,8,2016,77.3993808049535
24,8,2016,29.8953662182361
25,8,2016,13.3689839572192
26,8,2016,12.8865979381443
27,8,2016,0.0
28,8,2016,28.0504908835904
29,8,2016,19.1570881226053
30,8,2016,0.0
31,8,2016,58.39416058394161
1,9,2016,39.1644908616187
2,9,2016,52.4246395806028
3,9,2016,77.66990291262131
4,9,2016,28.6123032904148
5,9,2016,67.56756756756751
6,9,2016,83.4724540901502
7,9,2016,54.4217687074829
8,9,2016,13.1752305665349
9,9,2016,25.4777070063694
10,9,2016,18.6567164179104
11,9,2016,12.3609394313967
12,9,2016,34.3053173241852
13,9,2016,30.2571860816944
14,9,2016,13.6612021857923
15,9,2016,12.5
16,9,2016,50.125313283208
17,9,2016,37.3831775700934
18,9,2016,24.6305418719211
19,9,2016,71.4285714285714
20,9,2016,57.7200577200577
21,9,2016,41.4364640883977
22,9,2016,59.171597633136
23,9,2016,35.0058343057176
24,9,2016,17.8571428571428
25,9,2016,12.1212121212121
26,9,2016,103.448275862068
27,9,2016,70.5218617771509
28,9,2016,91.9842312746386
29,9,2016,73.170731707317
30,9,2016,47.78972520908
1,10,2016,54.5454545454545
2,10,2016,38.3141762452107
3,10,2016,35.0877192982456
4,10,2016,16.0
5,10,2016,67.29475100942119
6,10,2016,37.6411543287327
7,10,2016,52.6315789473684
8,10,2016,106.951871657754
9,10,2016,12.8700128700128
10,10,2016,140.845070422535
11,10,2016,93.45794392523361
12,10,2016,27.027027027027
13,10,2016,0.0
14,10,2016,51.0204081632653
15,10,2016,52.6315789473684
16,10,2016,37.1287128712871
17,10,2016,151.006711409395
18,10,2016,31.4465408805031
19,10,2016,55.8659217877095
20,10,2016,11.8623962040332
21,10,2016,23.8095238095238
22,10,2016,56.7107750472589
23,10,2016,49.8753117206982
24,10,2016,142.857142857142
25,10,2016,44.8430493273542
26,10,2016,41.2087912087912
27,10,2016,71.68458781362
28,10,2016,85.05467800729039
29,10,2016,52.2648083623693
30,10,2016,12.7388535031847
31,10,2016,33.0578512396694
1,11,2016,14.6412884333821
2,11,2016,68.4931506849315
3,11,2016,72.1153846153846
4,11,2016,70.1754385964912
5,11,2016,56.9259962049335
6,11,2016,37.5469336670838
7,11,2016,140.105078809106
8,11,2016,45.3172205438066
9,11,2016,108.843537414965
10,11,2016,262.52983293556
11,11,2016,259.128386336866
12,11,2016,218.579234972677
13,11,2016,85.88957055214719
14,11,2016,202.360876897133
15,11,2016,92.0245398773006
16,11,2016,81.4111261872455
17,11,2016,145.454545454545
18,11,2016,108.695652173913
19,11,2016,69.20415224913489
20,11,2016,73.8916256157635
21,11,2016,139.372822299651
22,11,2016,60.2409638554216
23,11,2016,215.05376344086
24,11,2016,90.5797101449275
25,11,2016,80.12820512820511
26,11,2016,117.416829745596
27,11,2016,39.26701570680621
28,11,2016,52.3560209424083
29,11,2016,163.398692810457
30,11,2016,112.517580872011
1,12,2016,119.4743130227
2,12,2016,137.32833957553
3,12,2016,158.415841584158
4,12,2016,98.2800982800982
5,12,2016,99.8336106489184
6,12,2016,159.883720930232
7,12,2016,257.510729613733
8,12,2016,127.226463104325
9,12,2016,111.662531017369
10,12,2016,185.567010309278
11,12,2016,67.4763832658569
12,12,2016,123.239436619718
13,12,2016,197.268588770864
14,12,2016,116.618075801749
15,12,2016,63.13131313131311
16,12,2016,76.0456273764258
17,12,2016,55.9701492537313
18,12,2016,13.4952766531713
19,12,2016,108.499095840868
20,12,2016,144.462279293739
21,12,2016,42.8571428571428
22,12,2016,120.160213618157
23,12,2016,81.19079837618399
24,12,2016,0.0
25,12,2016,49.7512437810945
26,12,2016,56.98005698005689
27,12,2016,135.746606334841
28,12,2016,116.279069767441
29,12,2016,86.35578583765111
30,12,2016,72.5689404934688
31,12,2016,43.1965442764578
1,1,2017,56.1009817671809
2,1,2017,51.41388174807189
3,1,2017,72.7272727272727
4,1,2017,123.839009287925
5,1,2017,93.3333333333333
6,1,2017,116.429495472186
7,1,2017,72.072072072072
8,1,2017,55.1724137931034
9,1,2017,141.509433962264
10,1,2017,157.977883096366
11,1,2017,106.951871657754
12,1,2017,75.28230865746539
13,1,2017,147.058823529411
14,1,2017,70.5467372134038
15,1,2017,78.22685788787479
16,1,2017,210.084033613445
17,1,2017,487.012987012987
18,1,2017,260.545905707196
19,1,2017,150.943396226415
20,1,2017,223.79269729093
21,1,2017,180.623973727422
22,1,2017,93.7081659973226
23,1,2017,196.428571428571
24,1,2017,298.742138364779
25,1,2017,331.325301204819
26,1,2017,175.658720200752
27,1,2017,433.12101910828
28,1,2017,197.841726618705
29,1,2017,106.951871657754
30,1,2017,173.91304347826
31,1,2017,210.526315789473
1,2,2017,166.666666666666
2,2,2017,161.490683229813
3,2,2017,136.476426799007
4,2,2017,76.77543186180421
5,2,2017,118.265440210249
6,2,2017,70.5467372134038
7,2,2017,125.984251968503
8,2,2017,262.773722627737
9,2,2017,104.575163398692
10,2,2017,89.74358974358971
11,2,2017,73.9371534195933
12,2,2017,80.53691275167779
13,2,2017,195.38188277087
14,2,2017,177.419354838709
15,2,2017,99.57325746799431
16,2,2017,162.094763092269
17,2,2017,61.1995104039167
18,2,2017,98.0392156862745
19,2,2017,102.04081632653
20,2,2017,84.5665961945031
21,2,2017,89.4454382826475
22,2,2017,29.8953662182361
23,2,2017,135.135135135135
24,2,2017,157.068062827225
25,2,2017,93.984962406015
26,2,2017,84.6432889963724
27,2,2017,289.115646258503
28,2,2017,110.062893081761
1,3,2017,121.457489878542
2,3,2017,131.42174432497
3,3,2017,70.754716981132
4,3,2017,74.3494423791821
5,3,2017,125.786163522012
6,3,2017,140.597539543057
7,3,2017,30.5343511450381
8,3,2017,101.156069364161
9,3,2017,72.8155339805825
10,3,2017,37.8787878787878
11,3,2017,35.4609929078014
12,3,2017,81.6326530612245
13,3,2017,32.8947368421052
14,3,2017,124.804992199688
15,3,2017,190.615835777126
16,3,2017,101.351351351351
17,3,2017,106.132075471698
18,3,2017,55.350553505535
19,3,2017,53.1914893617021
20,3,2017,137.931034482758
21,3,2017,188.679245283018
22,3,2017,89.28571428571419
23,3,2017,72.639225181598
24,3,2017,47.0035252643948
25,3,2017,18.796992481203
26,3,2017,49.2610837438423
27,3,2017,132.075471698113
28,3,2017,112.359550561797
29,3,2017,152.777777777777
30,3,2017,90.2061855670103
31,3,2017,50.1882057716436
1,4,2017,215.439856373429
2,4,2017,37.6884422110552
3,4,2017,166.666666666666
4,4,2017,101.694915254237
5,4,2017,108.527131782945
6,4,2017,177.43979721166
7,4,2017,122.399020807833
8,4,2017,35.0262697022767
9,4,2017,37.7358490566037
10,4,2017,35.84229390681
11,4,2017,16.4473684210526
12,4,2017,60.2409638554216
13,4,2017,94.5945945945946
14,4,2017,14.9700598802395
15,4,2017,101.214574898785
16,4,2017,69.4444444444444
17,4,2017,86.021505376344
18,4,2017,129.032258064516
19,4,2017,43.6681222707423
20,4,2017,61.6522811344019
21,4,2017,135.31799729364
22,4,2017,107.296137339055
23,4,2017,69.8324022346368
24,4,2017,90.9090909090909
25,4,2017,154.559505409582
26,4,2017,136.986301369863
27,4,2017,185.414091470951
28,4,2017,172.811059907834
29,4,2017,51.9031141868512
30,4,2017,78.43137254901961
1,5,2017,39.0625
2,5,2017,142.630744849445
3,5,2017,68.5871056241426
4,5,2017,48.721071863581
5,5,2017,0.0
6,5,2017,55.452865064695
7,5,2017,77.6196636481241
8,5,2017,17.7935943060498
9,5,2017,64.1025641025641
10,5,2017,55.8659217877095
11,5,2017,50.7614213197969
12,5,2017,75.66204287515761
13,5,2017,56.0747663551401
14,5,2017,23.5849056603773
15,5,2017,93.2835820895522
16,5,2017,31.4465408805031
17,5,2017,14.1442715700141
18,5,2017,76.2388818297331
19,5,2017,85.88957055214719
20,5,2017,71.4285714285714
21,5,2017,11.3895216400911
22,5,2017,127.041742286751
23,5,2017,15.6739811912225
24,5,2017,69.5410292072322
25,5,2017,64.85084306095979
26,5,2017,50.0625782227784
27,5,2017,56.1797752808988
28,5,2017,60.6796116504854
29,5,2017,24.5700245700245
30,5,2017,57.6923076923076
31,5,2017,30.9119010819165
1,6,2017,79.6812749003984
2,6,2017,86.84863523573199
3,6,2017,38.0228136882129
4,6,2017,36.231884057971
5,6,2017,54.6448087431694
6,6,2017,0.0
7,6,2017,57.30659025787961
8,6,2017,25.1572327044025
9,6,2017,47.3933649289099
10,6,2017,127.504553734061
11,6,2017,11.6686114352392
12,6,2017,52.7240773286467
13,6,2017,110.584518167456
14,6,2017,27.5482093663911
15,6,2017,25.412960609911
16,6,2017,36.4520048602673
17,6,2017,72.7272727272727
18,6,2017,50.1882057716436
19,6,2017,129.629629629629
20,6,2017,119.225037257824
21,6,2017,93.5828877005347
22,6,2017,61.1246943765281
23,6,2017,86.3131935881627
24,6,2017,0.0
25,6,2017,37.4064837905236
26,6,2017,18.796992481203
27,6,2017,45.3857791225416
28,6,2017,58.5651537335285
29,6,2017,95.8904109589041
30,6,2017,113.78002528445
1,7,2017,37.593984962406
2,7,2017,62.5
3,7,2017,74.2115027829313
4,7,2017,127.659574468085
5,7,2017,137.931034482758
6,7,2017,27.5862068965517
7,7,2017,91.3838120104438
8,7,2017,116.279069767441
9,7,2017,100.502512562814
10,7,2017,36.036036036036
11,7,2017,51.28205128205121
12,7,2017,89.41877794336811
13,7,2017,78.0234070221066
14,7,2017,36.231884057971
15,7,2017,37.7358490566037
16,7,2017,37.037037037037
17,7,2017,110.49723756906
18,7,2017,100.0
19,7,2017,72.3589001447178
20,7,2017,64.3500643500643
21,7,2017,62.7352572145545
22,7,2017,96.3391136801541
23,7,2017,49.5049504950495
24,7,2017,75.7575757575757
25,7,2017,15.7480314960629
26,7,2017,14.7492625368731
27,7,2017,53.83580080753701
28,7,2017,113.350125944584
29,7,2017,59.40594059405939
30,7,2017,28.2485875706214
31,7,2017,38.1679389312977
1,8,2017,51.0204081632653
2,8,2017,76.10350076103501
3,8,2017,54.2740841248303
4,8,2017,76.6283524904214
5,8,2017,21.2314225053078
6,8,2017,82.87292817679551
7,8,2017,19.3423597678916
8,8,2017,50.5050505050505
9,8,2017,0.0
10,8,2017,13.9860139860139
11,8,2017,37.3134328358208
12,8,2017,81.6326530612245
13,8,2017,26.595744680851
14,8,2017,110.294117647058
15,8,2017,32.4675324675324
16,8,2017,164.670658682634
17,8,2017,80.97165991902831
18,8,2017,26.4550264550264
19,8,2017,62.2406639004149
20,8,2017,56.81818181818181
21,8,2017,39.0625
22,8,2017,69.0846286701208
23,8,2017,30.3030303030303
24,8,2017,14.1242937853107
25,8,2017,26.3852242744063
26,8,2017,60.60606060606059
27,8,2017,64.85084306095979
28,8,2017,37.9506641366223
29,8,2017,66.6666666666666
30,8,2017,89.5522388059701
31,8,2017,80.7537012113055
1,9,2017,38.3631713554987
2,9,2017,77.9727095516569
3,9,2017,108.303249097472
4,9,2017,66.8151447661469
5,9,2017,68.9655172413793
6,9,2017,55.0964187327823
7,9,2017,53.6912751677852
8,9,2017,11.6959064327485
9,9,2017,36.7647058823529
10,9,2017,32.9670329670329
11,9,2017,0.0
12,9,2017,77.76049766718499
13,9,2017,13.5685210312075
14,9,2017,39.9467376830892
15,9,2017,24.5398773006135
16,9,2017,74.074074074074
17,9,2017,86.84863523573199
18,9,2017,17.2117039586919
19,9,2017,32.1543408360128
20,9,2017,42.8571428571428
21,9,2017,41.5512465373961
22,9,2017,12.5786163522012
23,9,2017,56.6037735849056
24,9,2017,11.6279069767441
25,9,2017,33.3333333333333
26,9,2017,139.968895800933
27,9,2017,91.8635170603674
28,9,2017,50.6970849176172
29,9,2017,131.89448441247
30,9,2017,18.8323917137476
1,10,2017,63.8569604086845
2,10,2017,0.0
3,10,2017,35.3356890459363
4,10,2017,47.3933649289099
5,10,2017,42.3131170662905
6,10,2017,52.1512385919165
7,10,2017,73.394495412844
8,10,2017,76.6283524904214
9,10,2017,0.0
10,10,2017,51.5463917525773
11,10,2017,29.940119760479
12,10,2017,29.9850074962518
13,10,2017,40.70556309362269
14,10,2017,55.350553505535
15,10,2017,38.809831824062
16,10,2017,75.4716981132075
17,10,2017,102.04081632653
18,10,2017,116.959064327485
19,10,2017,59.880239520958
20,10,2017,43.7317784256559
21,10,2017,79.84031936127741
22,10,2017,37.5
23,10,2017,20.5338809034907
24,10,2017,68.7285223367697
25,10,2017,47.3933649289099
26,10,2017,59.171597633136
27,10,2017,51.9480519480519
28,10,2017,17.5438596491228
29,10,2017,20.3873598369011
30,10,2017,39.2927308447937
31,10,2017,0.0
1,11,2017,65.5737704918032
2,11,2017,45.1127819548872
3,11,2017,64.1025641025641
4,11,2017,37.1057513914656
5,11,2017,0.0
6,11,2017,115.384615384615
7,11,2017,0.0
8,11,2017,15.8730158730158
9,11,2017,0.0
10,11,2017,65.78947368421049
11,11,2017,57.2519083969465
12,11,2017,63.9386189258312
13,11,2017,71.04795737122551
14,11,2017,113.268608414239
15,11,2017,88.6262924667651
16,11,2017,42.6136363636363
17,11,2017,39.8936170212765
18,11,2017,18.8323917137476
19,11,2017,0.0
20,11,2017,79.2079207920792
21,11,2017,88.49557522123891
22,11,2017,47.8468899521531
23,11,2017,37.593984962406
24,11,2017,33.5570469798657
25,11,2017,67.1140939597315
26,11,2017,0.0
27,11,2017,21.4592274678111
28,11,2017,36.90036900369
29,11,2017,32.258064516129
30,11,2017,15.1975683890577
1,12,2017,55.6328233657858
2,12,2017,19.4552529182879
3,12,2017,12.4688279301745
4,12,2017,77.9727095516569
5,12,2017,53.0973451327433
6,12,2017,45.3857791225416
7,12,2017,16.1550888529886
8,12,2017,29.4117647058823
9,12,2017,39.21568627450981
10,12,2017,27.5482093663911
11,12,2017,80.8080808080808
12,12,2017,32.1543408360128
13,12,2017,38.1194409148665
14,12,2017,77.76049766718499
