start,start_date,end_date,beta,se_cl,t_cl,se_hac5,t_hac5,se_hc3,t_hc3,quiet,covid,shock_sd,usd_sd
960,2022-09-08,2022-10-06,0.3360650157046941,0.09177684129077048,3.66176271680523,0.05612267524393594,5.988043411045449,0.11230832504835156,2.992342870041109,True,False,0.7350292436538693,0.477281002043395
961,2022-09-09,2022-10-07,0.32980900567149307,0.09339458666311713,3.5313503432607343,0.056518939581066255,5.835371436833866,0.11610539875338073,2.8406000858929894,True,False,0.72232571920546,0.4724142936240962
962,2022-09-12,2022-10-10,0.29123568727820015,0.09457709382353262,3.07934696980227,0.05103096735614962,5.70703834096737,0.1155971248244184,2.519402517325244,True,False,0.7135511393789638,0.4420013885565986
963,2022-09-13,2022-10-11,0.3098685766235134,0.09435549039598226,3.2840545401553856,0.047659384100016876,6.501732711720118,0.10743319439081253,2.8842908225952626,True,False,0.7146542762360675,0.4275972094792439
964,2022-09-14,2022-10-12,0.2697227522333753,0.10596400990626649,2.545418510227824,0.07410489664171883,3.6397426412646725,0.13854742667764683,1.946790053783743,True,False,0.6368625543125305,0.3985864464508828
965,2022-09-15,2022-10-13,0.29513917998360845,0.10339426992069645,2.8545022873122528,0.06546619275300455,4.508268582184552,0.1308156342743425,2.256146076275957,True,False,0.6526371478556117,0.41090032798741166
966,2022-09-16,2022-10-14,0.29327744407215267,0.10337309080957724,2.8370772487822458,0.06456493561048426,4.542364075780621,0.13077485642178233,2.2426133898878695,True,False,0.6527345123206734,0.4151486698851045
967,2022-09-19,2022-10-17,0.31738644999861054,0.10228096004349911,3.1030843850471204,0.06956632699831844,4.5623574463875665,0.13042548593324116,2.4334695610109986,True,False,0.6596749661086426,0.4393445573899292
968,2022-09-20,2022-10-18,0.30451925059198326,0.10144645481860967,3.00177321264184,0.06642416459481161,4.584464892401059,0.1305662281876606,2.3322972166608276,True,False,0.6651919329222366,0.4399694299013723
969,2022-09-21,2022-10-19,0.3220669559617687,0.10340278193868356,3.1146836663712785,0.0746307585634064,4.315472094366295,0.1340050613438404,2.403393966854616,True,False,0.6522983681695214,0.4437467471134173
970,2022-09-22,2022-10-20,0.3241862032985061,0.10294612872132478,3.1490859085733893,0.07642070196586949,4.242125431447778,0.13655573754610476,2.3740211076012274,True,False,0.6554389006509239,0.4447777738956814
971,2022-09-23,2022-10-21,0.3474263707729008,0.10349763250523232,3.356853315029565,0.08998891840423168,3.86076838052721,0.13701142398371566,2.5357474630304826,True,False,0.6518496060800332,0.44686369348643384
972,2022-09-26,2022-10-24,0.2907104280958917,0.11408189465404522,2.5482608697679394,0.07979422391183662,3.643251526790875,0.15921725527352237,1.8258726266601863,True,False,0.5919034775527644,0.408864864885248
973,2022-09-27,2022-10-25,0.22240650081524374,0.12325751255312532,1.8044052342804187,0.10979101810129874,2.025725825859819,0.1399796370689178,1.5888489602651545,True,False,0.5481128070196813,0.37096983253985405
974,2022-09-28,2022-10-26,0.2636019472284306,0.1217284121235385,2.165492366407515,0.13357575233272406,1.97342663338945,0.147688774576974,1.7848475483899677,True,False,0.5547109108637176,0.3987991319799421
975,2022-09-29,2022-10-27,0.30179796106354917,0.13493492982917413,2.236618505272293,0.1439820226103615,2.096080855040236,0.18082521572368765,1.6690037385312209,True,False,0.5002734412968969,0.3997769135846717
976,2022-09-30,2022-10-28,0.34155390939967883,0.1398104500171803,2.4429783993807885,0.11577851226281101,2.9500630360871263,0.15989747636706758,2.1360806759425826,True,False,0.4827312698773836,0.4018559354178372
977,2022-10-03,2022-10-31,0.3520732314320461,0.13921329504877927,2.5290201723095653,0.11864472513633516,2.9674579382056576,0.16415731839237183,2.1447306454562947,True,False,0.48475174329769555,0.4083410499318399
978,2022-10-04,2022-11-01,0.33548402232966923,0.14524028950007264,2.3098550924432124,0.12745378575605507,2.632201313908254,0.18408310513602483,1.822459600959955,True,False,0.4647067027133244,0.4029202247215006
979,2022-10-05,2022-11-02,0.27491014879812914,0.14803447945186435,1.8570683655325064,0.14902124824005347,1.8447714808782527,0.1819086894860395,1.5112535282116195,True,False,0.456086620671425,0.3682569468112377
980,2022-10-06,2022-11-03,0.26544274713474664,0.14790820878336428,1.7946451337500198,0.15238306672079321,1.7419438579819972,0.18254272696940702,1.454140362323135,True,False,0.45648609182535765,0.3786298731691021
981,2022-10-07,2022-11-04,0.3526917129950041,0.17135180864059305,2.058289992927754,0.16423453983501443,2.1474880579280624,0.2397535540538379,1.4710593733922517,True,False,0.39386963786259876,0.41665781367358873
982,2022-10-10,2022-11-07,0.3734685558270398,0.18054524719260764,2.0685593314379496,0.16003351260816043,2.333689673746472,0.26009065187436026,1.4359168741191362,True,False,0.3737575163247081,0.4404609194405764
983,2022-10-11,2022-11-08,0.22542738768256163,0.17844586837745022,1.2632816311876478,0.2486323911847992,0.9066694271343344,0.3325309472430558,0.6779140093622344,True,False,0.3783742688357065,0.45341941147483655
984,2022-10-12,2022-11-09,0.2270144047473185,0.19081751940275146,1.1896937212990784,0.26037306762391793,0.8718812848770419,0.39259266856403746,0.5782441266100444,True,False,0.35382456398866025,0.45356161506868764
985,2022-10-13,2022-11-10,0.3873145100871447,0.15989012116087903,2.4223792394117623,0.17085201613576392,2.2669589674573896,0.34404322259647774,1.125772823437999,True,False,0.42164393383146886,0.4871744474234396
986,2022-10-14,2022-11-11,0.37675614018785747,0.1658927326863206,2.2710828502671627,0.18267781526113255,2.0624077403668073,0.3830032413280531,0.9836891690040691,True,False,0.40650886373808065,0.4857577500096835
987,2022-10-17,2022-11-14,0.09173259578217274,0.15325632373279932,0.5985566764742934,0.18725142443484175,0.48988997578543453,0.42071932832403824,0.21803751243755612,True,False,0.4401067715485085,0.5052701322346065
988,2022-10-18,2022-11-15,0.04934351751014006,0.14763649196659992,0.33422304237155087,0.18487749171066487,0.2668984582902237,0.39489402580741345,0.12495382124166265,True,False,0.457005349502785,0.49983738685772644
989,2022-10-19,2022-11-16,0.07175341477920916,0.1488705280656842,0.4819853580928411,0.1942637887678196,0.369360729729036,0.3998197396255276,0.1794644127536415,True,False,0.4531809159928989,0.4992812940009483
990,2022-10-20,2022-11-17,0.04834825878731629,0.15025392344884325,0.32177701372155754,0.18444453447568274,0.2621289859564288,0.4139721927947942,0.11679107831110408,True,False,0.4490982856437239,0.5111125900450433
991,2022-10-21,2022-11-18,0.036700688888749555,0.15015949091335898,0.24441138329328518,0.1862738963890217,0.19702539969477204,0.4191348127864733,0.08756296964396175,True,False,0.44946784099837017,0.5102885259826446
992,2022-10-24,2022-11-21,-0.004916214940524239,0.1495008970145493,-0.032884183564770166,0.20551818642589031,-0.023921070081537633,0.44042226866589035,-0.01116250310279778,True,False,0.45177099282643535,0.541312851845996
993,2022-10-25,2022-11-22,-0.011343184529211769,0.14863343498693943,-0.07631650664743439,0.18165504178148414,-0.062443543641671526,0.4158401400413725,-0.0272777527635577,True,False,0.4542272604520467,0.5364267547469875
994,2022-10-26,2022-11-23,-0.037792761145865134,0.15166445687724023,-0.24918667118199772,0.18363443356144893,-0.20580432772276708,0.44462066209793205,-0.08500001094762642,True,False,0.4451579726151598,0.5328120485073596
995,2022-10-27,2022-11-24,-0.09216337830986944,0.15400516899372826,-0.5984434088288473,0.2084821664239458,-0.44206840273549536,0.49631119493804915,-0.18569675487850623,True,False,0.4385294083424604,0.5167746262177347
996,2022-10-28,2022-11-25,-0.12019313736723765,0.15406582103045469,-0.7801414782547953,0.21483016062800284,-0.5594798096127785,0.4925050144924783,-0.24404449463544148,True,False,0.4381883276475213,0.5148909611255867
997,2022-10-31,2022-11-28,0.04649263323723257,0.1458021467140551,0.3188748196445503,0.18708393875201082,0.248512157416468,0.39537764988751484,0.11759044359351054,True,False,0.46304241564206194,0.50677965419111
998,2022-11-01,2022-11-29,0.02758447284308462,0.14607898676628525,0.18883258608041678,0.1865374501333213,0.14787632629999797,0.39609524491368603,0.0696410098260473,True,False,0.4620748932376884,0.49786990998988695
999,2022-11-02,2022-11-30,0.018304369774036915,0.14160941683802417,0.12925955196167385,0.17021602413079698,0.10753611399107475,0.3627918539577473,0.05045419177512387,True,False,0.47673951748240795,0.49788719659585784
1000,2022-11-03,2022-12-01,0.06741864605192088,0.14100234285954388,0.478138481139128,0.17230262190718035,0.3912804419670375,0.3309296166561542,0.20372502991163488,True,False,0.4782454919484874,0.5506666740504393
1001,2022-11-04,2022-12-02,0.08010455554033702,0.14028643307905717,0.5710071443273121,0.16655934264028455,0.48093702983288966,0.3137689244497295,0.25529792563371256,True,False,0.48029337669929084,0.5155133808418184
1002,2022-11-07,2022-12-05,0.15370311625954702,0.12948503428172242,1.1870338306829573,0.1772826659422928,0.866994612488391,0.2787703633415208,0.5513610357182975,True,False,0.5210658157458185,0.5228329702360196
1003,2022-11-08,2022-12-06,0.1878583856935157,0.12321350601692896,1.5246574159467943,0.174808298387859,1.0746537059510848,0.25053458469915557,0.7498301518694432,True,False,0.5479719382711936,0.5202253277037916
1004,2022-11-09,2022-12-07,0.2437395329406545,0.12650966578986655,1.9266475128114526,0.17637163546174423,1.3819655995281774,0.24617129811602742,0.9901216543358895,True,False,0.5335798209479816,0.5122346402299477
1005,2022-11-10,2022-12-08,0.22796754746391448,0.12766863200228826,1.7856190975699382,0.1807059140949785,1.2615389408013256,0.2503361674129994,0.9106456722564517,True,False,0.5285973972773812,0.5054408312380406
1006,2022-11-11,2022-12-09,0.07410013517527833,0.14623835179252118,0.5067079481339444,0.29491118670057515,0.2512625445114518,0.25744748932320305,0.28782621019174914,True,False,0.4619148413502413,0.4633980104975812
1007,2022-11-14,2022-12-12,0.13424961297598695,0.13412513715799915,1.000928057339775,0.23668880637000916,0.5671988254743158,0.20803405091814892,0.6453251877924904,True,False,0.503696968854946,0.47028767119507126
1008,2022-11-15,2022-12-13,0.3200796486909122,0.12122530749494516,2.6403698642237625,0.09801481006644533,3.265625352678097,0.11994018357674538,2.668660653550733,True,False,0.5567177253438529,0.4455421326077266
1009,2022-11-16,2022-12-14,0.322972242837741,0.11932457579357612,2.7066699436372796,0.06013351940041651,5.370918683257777,0.11013002403053875,2.9326448049097102,True,False,0.5656310875001378,0.441759096685873
1010,2022-11-17,2022-12-15,0.3652987892572529,0.11289742045293984,3.2356699364050043,0.059608246604672,6.128326365309014,0.10889453201923614,3.354610947707853,True,False,0.5975214787412156,0.46101333665739386
1011,2022-11-18,2022-12-16,0.3688401700827715,0.11286399993242671,3.2680054783066463,0.05938143633925067,6.211371647791736,0.10740992357005683,3.4339487248792233,True,False,0.5976004627410921,0.4417303362956807
1012,2022-11-21,2022-12-19,0.37497301155366186,0.11390881977453905,3.2918698683372365,0.058664316161644116,6.39184151606674,0.11084356995676914,3.3829026952118886,True,False,0.5920689127331031,0.441729122898257
1013,2022-11-22,2022-12-20,0.42360912366003833,0.11321371883297389,3.7416766097490006,0.04580906161441582,9.247277912515266,0.09591721335186348,4.416403571964369,True,False,0.5949759891086668,0.41159870584984126
1014,2022-11-23,2022-12-21,0.37214591654106993,0.11183529958337388,3.327624801180355,0.05850649873885153,6.360762044609321,0.10668135533313383,3.488387594804828,True,False,0.6029465428888757,0.40924563500038014
1015,2022-11-24,2022-12-22,0.32200481493208605,0.10736733427351125,2.999094809523722,0.08996769575629898,3.5791159507332524,0.11636983073402131,2.7670815786272884,True,False,0.6285508971977615,0.4030393720265111
1016,2022-11-25,2022-12-23,0.31767324412197157,0.10531028830745688,3.016545194468692,0.08855786664380048,3.5871826655414396,0.10974951671092652,2.8945297769164977,True,False,0.6408248954522893,0.40427948997396024
