start,start_date,end_date,beta,se_cl,t_cl,se_hac5,t_hac5,se_hc3,t_hc3,quiet,covid,shock_sd,usd_sd
0,2019-01-03,2019-01-31,0.038690523136078805,0.09472301754450449,0.40845957127474875,0.04334822300109382,0.8925515386202225,0.07360026050293896,0.5256845950230549,True,False,0.7157410330120507,0.245587993804021
1,2019-01-04,2019-02-01,0.08372848509899378,0.10312259789168098,0.81193149523775,0.032929181235094605,2.5426834788640083,0.04888426678324583,1.7127900367258888,True,False,0.6572182035952596,0.24908170150025682
2,2019-01-07,2019-02-04,0.050249927395906946,0.13053777930905341,0.3849454744969901,0.06543697242340114,0.7679133910837368,0.07539888711696556,0.6664544971062334,True,False,0.5188714415476146,0.23873763186783412
3,2019-01-08,2019-02-05,0.0612528302148273,0.13075463666302478,0.4684562764124798,0.061432165415283305,0.9970807605552614,0.07264138441102079,0.8432222308463373,True,False,0.518038467611723,0.23047709230115543
4,2019-01-09,2019-02-06,0.07515746667440801,0.132042688751622,0.569190671478846,0.06203668116794224,1.2115004423100248,0.07670933773537769,0.9797694634475513,True,False,0.5129570187155555,0.23123690196794283
5,2019-01-10,2019-02-07,0.07375091522200859,0.1282198731243755,0.5751909858034949,0.06640825605194778,1.1105684685397705,0.0831087020574374,0.8874030444012767,True,False,0.5282908569421213,0.2053466166301145
6,2019-01-11,2019-02-08,0.06872649714950191,0.12786315023227127,0.5375004215417499,0.06693825881559558,1.026714742294577,0.08311406642954088,0.8268936908262589,True,False,0.5297659996237827,0.2044599308028054
7,2019-01-14,2019-02-11,0.08718278013863559,0.13121317971405708,0.6644361513731045,0.07465984329247596,1.16773323240315,0.10475218016609775,0.8322765215998019,True,False,0.5161391679204852,0.22601243198270377
8,2019-01-15,2019-02-12,0.1079226904904138,0.1338366564025866,0.8063761707089988,0.07258957224527142,1.4867519831327292,0.11538101668623056,0.9353591569044751,True,False,0.505991474218581,0.2354514249055653
9,2019-01-16,2019-02-13,0.12021001657964789,0.1336983672163044,0.8991135724579618,0.0706837219781543,1.7006746845730665,0.11869805721972848,1.01273786105126,True,False,0.5065045749257849,0.23214282845286385
10,2019-01-17,2019-02-14,0.13736196284728033,0.1331718348516669,1.0314640704641533,0.06688790516137785,2.053614364448587,0.13440270090520692,1.0220178755496927,True,False,0.5084462758934362,0.22857379388883942
