start,start_date,end_date,beta,se_cl,t_cl,se_hac5,t_hac5,se_hc3,t_hc3,quiet,covid,shock_sd,usd_sd
0,2019-01-03,2019-01-31,-0.1098634897372764,0.09891628847216664,-1.1106713710572562,0.04849768554886932,-2.2653346957468936,0.10630388186343559,-1.033485210619248,True,False,0.6545943823525467,0.245587993804021
1,2019-01-04,2019-02-01,-0.06748455074352956,0.11912243729020437,-0.566514187240181,0.08215292318062639,-0.8214503894785818,0.12756893573047848,-0.529004575895402,True,False,0.5433977781764059,0.24908170150025682
2,2019-01-07,2019-02-04,-0.1540056973210297,0.1428139675150316,-1.0783657929314243,0.07077765589347507,-2.175908418792764,0.1200891800860363,-1.2824277525310304,True,False,0.4529533075296379,0.23873763186783412
3,2019-01-08,2019-02-05,-0.22408908102410233,0.15425213892873663,-1.4527453724815438,0.0858430704091937,-2.610450441205358,0.09734286712117965,-2.3020595925651084,True,False,0.4192068535080845,0.23047709230115543
4,2019-01-09,2019-02-06,-0.18893405382420916,0.168460251566741,-1.1215349144207873,0.09440431164416792,-2.001328652618602,0.10858763509005764,-1.7399223555013041,True,False,0.38387317933840204,0.23123690196794283
5,2019-01-10,2019-02-07,-0.10428744176514035,0.15608413858893547,-0.6681488760353328,0.0807130091086494,-1.2920772365797555,0.09357298738465845,-1.1145037118077366,True,False,0.4144390980741678,0.2053466166301145
6,2019-01-11,2019-02-08,-0.08375222593241446,0.16528698023079813,-0.5067079440586743,0.08202446454752702,-1.0210639763931204,0.0979768972458771,-0.85481606671249,True,False,0.3913287213109913,0.2044599308028054
7,2019-01-14,2019-02-11,-0.04701325786572091,0.17409695910937675,-0.27004066071128063,0.10400506742036897,-0.4520285312224465,0.11811563487269684,-0.39802738999279014,True,False,0.3714759248550682,0.22601243198270377
8,2019-01-15,2019-02-12,-0.037845164553333796,0.1778640803388383,-0.21277575821513384,0.1112772994391306,-0.3400977984196619,0.12255062972186145,-0.3088124854129795,True,False,0.3636221959604867,0.2354514249055653
9,2019-01-16,2019-02-13,-0.04312400199391162,0.17415599969727494,-0.24761709082013553,0.09463273127249726,-0.4556985877300213,0.11885951940822877,-0.3628148776691596,True,False,0.37137997780632237,0.23214282845286385
10,2019-01-17,2019-02-14,-0.04549021706361376,0.16170226785749028,-0.28132083530024893,0.08453744146789029,-0.5381073317778635,0.10348279602385203,-0.4395920753158679,True,False,0.4000071346490417,0.22857379388883942
11,2019-01-18,2019-02-15,-0.021843008206112405,0.16407950839137905,-0.13312453468601484,0.07898752081696811,-0.2765374578185278,0.10740074485251895,-0.20337855418141548,True,False,0.3942427526351107,0.22556039133871933
12,2019-01-21,2019-02-18,0.010677270712038604,0.17356496290736337,0.0615174314745619,0.08027423662490277,0.13300993146693205,0.11971288083818565,0.0891906588270224,True,False,0.3726759912568804,0.22433971107393708
13,2019-01-22,2019-02-19,0.027041134372917556,0.17465790097125103,0.15482342466355742,0.08262105063173107,0.3272910979242893,0.12230466053312701,0.221096516314628,True,False,0.3703483922417462,0.2396604538756939
14,2019-01-23,2019-02-20,0.05747792779728981,0.1777087097736361,0.32343900234549405,0.09312890431675508,0.6171867715934117,0.12468633852245059,0.4609801561134184,True,False,0.36397369721054074,0.23646013548056793
15,2019-01-24,2019-02-21,0.04433635821178753,0.19109861619765064,0.23200774078830091,0.10118175727745088,0.4381852954995893,0.15005065777030285,0.2954759337320434,True,False,0.3384417924305888,0.23430839505842965
16,2019-01-25,2019-02-22,0.05961212327575431,0.16203810231908197,0.36788954216686265,0.07665843004533472,0.7776329784017301,0.10187835860241762,0.5851303858201313,True,False,0.39922813171639837,0.2382911825247796
17,2019-01-28,2019-02-25,0.0082386027829175,0.16514308506618178,0.04988766426166645,0.08436507841948318,0.097654182717086,0.09416532292329417,0.08749083555555325,True,False,0.39172225741361766,0.20959094213709234
18,2019-01-29,2019-02-26,0.01871694727155728,0.16490594945456782,0.11350073986696196,0.0802652691402993,0.23318861908805266,0.09032131923045618,0.2072262388440177,True,False,0.39228376700251577,0.2101046807634135
19,2019-01-30,2019-02-27,0.020337311049851512,0.16504040580055485,0.12322625451144607,0.0803427563047763,0.2531318563767332,0.09055879798233177,0.2245757618582721,True,False,0.39196300287762814,0.21013862080287635
20,2019-01-31,2019-02-28,0.019085524067352637,0.16718929072753438,0.11415518293247622,0.07556026933499423,0.2525867659727036,0.09263621982991259,0.20602658552340722,True,False,0.38691381725224167,0.21227748895496204
21,2019-02-01,2019-03-01,0.05070067813534995,0.1684329941196233,0.30101393376253627,0.051245608452257445,0.989366302140501,0.0768216373905805,0.6599791394392568,True,False,0.383976923683144,0.19268361458896832
22,2019-02-04,2019-03-04,0.0828422032736576,0.1701150146721445,0.48697761002058454,0.04571083767816045,1.8123098915169877,0.06917309956017406,1.1976072172621484,True,False,0.3801746708791992,0.19133064919670612
23,2019-02-05,2019-03-05,0.08041171621317866,0.17231838184412548,0.4666461891797296,0.04642520940004195,1.732070081155218,0.07080313582013224,1.135708401637125,True,False,0.3753048644520495,0.19116787799254112
24,2019-02-06,2019-03-06,0.08048681434150085,0.1688788391799028,0.4765950235823215,0.042728196498243526,1.8836932269025093,0.06806132947092416,1.1825630643298681,True,False,0.3829628490210912,0.19115674862880275
25,2019-02-07,2019-03-07,0.128365903868853,0.1610822019217659,0.7968968783478482,0.06071570265983818,2.11421260473633,0.08207697682247973,1.5639696884363725,True,False,0.4014561847324465,0.20997116600004503
26,2019-02-08,2019-03-08,0.1223852185343219,0.17384058537737807,0.7040083204312997,0.06601983025467303,1.8537645138168042,0.10066077898011654,1.2158183134912612,True,False,0.37198910296852805,0.21091312694916958
27,2019-02-11,2019-03-11,0.12431300533406295,0.17105089140533217,0.7267603478282004,0.06712133508638563,1.852063955135446,0.09893589419985832,1.2565005485566327,True,False,0.3780707366929745,0.2118227852629627
28,2019-02-12,2019-03-12,0.10055011906806556,0.17288795238045532,0.5815912426725726,0.09179037730097753,1.0954320270235423,0.10543741837996118,0.9536473921024562,True,False,0.3741132309461951,0.20033317838637202
29,2019-02-13,2019-03-13,0.10494659136511873,0.17283876306763785,0.6071936034629539,0.09055268866312093,1.158956105163777,0.10386639046821827,1.0103999079204642,True,False,0.37421407915476956,0.19558410381037775
30,2019-02-14,2019-03-14,0.14852015460981086,0.17814938433778624,0.8336832325404175,0.08866521219190499,1.6750668152505763,0.10059694369831014,1.4763883389461836,True,False,0.36301635568478463,0.19138977688202138
31,2019-02-15,2019-03-15,0.155378646848279,0.17959102452019152,0.8651804691431543,0.09042710428150745,1.7182751574635382,0.10911038080349166,1.4240500830816156,True,False,0.3600941340433559,0.1920141548403452
32,2019-02-18,2019-03-18,0.1627622604853522,0.17803037401795901,0.9142387156302517,0.08794578190090895,1.8507113924888534,0.10784180847040999,1.5092686481608055,True,False,0.36324727112609306,0.19273295052979086
33,2019-02-19,2019-03-19,0.1673509400981512,0.17962541545290292,0.931666266024754,0.09346242072564678,1.7905692876220236,0.11437130776090447,1.4632248539817498,True,False,0.3600126226292245,0.19561492472390993
34,2019-02-20,2019-03-20,0.07979541313562971,0.15186342182075788,0.5254419542173299,0.09187140543986211,0.8685554852849487,0.1271938035553031,0.6273529913030327,True,False,0.42601500033776757,0.180218194515874
35,2019-02-21,2019-03-21,0.023218466247036832,0.12330719605348966,0.1882977392249261,0.07640375747860169,0.3038916803736989,0.08762331624737912,0.26498045544734006,True,False,0.5249790499403824,0.18032342939665516
36,2019-02-22,2019-03-22,0.07459704475145099,0.11154892290932973,0.6687383688328903,0.056153983018991833,1.328437285138287,0.09698808439348607,0.769136180160097,True,False,0.5804483794061657,0.20694715446414283
37,2019-02-25,2019-03-25,0.05811599891058927,0.11952130631277974,0.4862396563714202,0.05958534025654852,0.9753405562570776,0.10411198821377379,0.5582065995249205,True,False,0.5416338306174404,0.2084147231405473
38,2019-02-26,2019-03-26,0.03227109901684764,0.11654306058876353,0.276902793300754,0.06149593286581154,0.5247680214440433,0.10271623185570782,0.3141772087412723,True,False,0.555528248729823,0.21056668019502528
