start,start_date,end_date,beta,se_cl,t_cl,se_hac5,t_hac5,se_hc3,t_hc3,quiet,covid,shock_sd,usd_sd
1024,2022-12-07,2023-01-04,0.010006552126816599,0.0566655574873135,0.1765896705252905,0.059309092528810836,0.16871868545207758,0.10286302377281022,0.09728036139514723,True,False,1.154385835740346,0.31366695710255754
1025,2022-12-08,2023-01-05,0.015876331252389027,0.05656095400123113,0.2806941914742714,0.06455868946492545,0.2459209036610725,0.10737428524179381,0.1478597153558458,True,False,1.1567206152595726,0.3336607883461527
1026,2022-12-09,2023-01-06,0.023990269467599468,0.05730441482294336,0.4186460945761952,0.06364118147346867,0.3769614094546745,0.10178165721712827,0.2357032703488176,True,False,1.1413076636675497,0.3743634797100547
1027,2022-12-12,2023-01-09,0.019771558463338612,0.057878236510731554,0.3416060967868751,0.05783028364551102,0.3418893565270165,0.0993316614820378,0.19904588495093192,True,False,1.1293927995320747,0.4057824241190023
1028,2022-12-13,2023-01-10,0.004145338759746442,0.05770867340608542,0.07183216170256504,0.054116557391723,0.07660019335192342,0.10496003061561254,0.03949445074885328,True,False,1.1327455920171674,0.39868765029756387
1029,2022-12-14,2023-01-11,-0.08125973365310246,0.08097296367352354,-1.003541552223964,0.07592023655016293,-1.0703303538762232,0.0909435170142357,-0.8935187061259419,True,False,0.8044708656845357,0.36936196183974485
1030,2022-12-15,2023-01-12,-0.132588028089927,0.09495034355177073,-1.3963933476200083,0.11061360466248334,-1.1986593194796833,0.13168432796511173,-1.0068626247236854,True,False,0.6848134960902362,0.3881545945710862
1031,2022-12-16,2023-01-13,-0.1219690782149806,0.09407159491455663,-1.296555866048223,0.10075518524933874,-1.2105488954552945,0.12172395270689317,-1.0020137820259394,True,False,0.6908115765772708,0.35480211741367507
1032,2022-12-19,2023-01-16,-0.14072200312462327,0.09689568772640729,-1.4523040852134006,0.10742228504812289,-1.3099889195392076,0.12152354566446923,-1.1579813801118153,True,False,0.6704968304993917,0.35280759200286205
1033,2022-12-20,2023-01-17,-0.15625122547805675,0.08630702536516154,-1.810411433101351,0.09024133211163982,-1.7314818146163273,0.09135546376792601,-1.7103654125711416,True,False,0.7532331887809203,0.3548061170923207
