start,start_date,end_date,beta,se_cl,t_cl,se_hac5,t_hac5,se_hc3,t_hc3,quiet,covid,shock_sd,usd_sd
88,2019-05-07,2019-06-04,0.07314872177884368,0.07360738920817834,0.9937687311794547,0.027461818225724802,2.6636518083978054,0.03126941540326758,2.3393057028881907,True,False,0.9219077620888947,0.2016325456532828
89,2019-05-08,2019-06-05,0.08510771627864756,0.08240619074069243,1.032783041100104,0.03165800619525511,2.6883473252779724,0.036066862493110786,2.359720541117326,True,False,0.8227218345475137,0.19846261688587005
90,2019-05-09,2019-06-06,0.08596535070138389,0.08244575817042839,1.0426897951945562,0.03159023070436546,2.7212637826511448,0.036407051736312285,2.361228020439851,True,False,0.8223103224298173,0.1977162432306538
91,2019-05-10,2019-06-07,0.08271289878558157,0.08227392365428059,1.0053355317432724,0.031110224849318167,2.658704628018603,0.03544331980334018,2.3336668022216895,True,False,0.8240801256744994,0.1940423513968069
92,2019-05-13,2019-06-10,0.07892032370224995,0.08940781302619107,0.8827005272920733,0.039736166881431334,1.986108120034329,0.04164468823260784,1.8950873941338633,True,False,0.7579917807719466,0.19027771982664268
93,2019-05-14,2019-06-11,0.06857644671484217,0.11912288020742262,0.575678212241288,0.06685200566710305,1.02579490369109,0.07538478171307493,0.9096855513338722,True,False,0.5682441574223563,0.175518518737271
94,2019-05-15,2019-06-12,0.10426837354810992,0.13296988004246513,0.7841503167093997,0.07019564928068572,1.485396525519414,0.08363016215163188,1.2467795214728676,True,False,0.5088274989575606,0.17597002272186657
95,2019-05-16,2019-06-13,0.11724815036931238,0.14091988421140955,0.8320199170289938,0.07600661228989107,1.5426046081638933,0.09424337925986294,1.2440995992516037,True,False,0.4800165070194007,0.1799858118459626
96,2019-05-17,2019-06-14,0.13501117179286476,0.14470880067402825,0.9329852169598972,0.0750411938358826,1.79916076612718,0.09560737298316009,1.4121418419962768,True,False,0.4674053221466806,0.18484157422769573
97,2019-05-20,2019-06-17,0.11169977095141957,0.1465509733608207,0.7621905770383758,0.08249674910674347,1.3539899712519579,0.09084208971368213,1.2296037145719247,True,False,0.46154064356562846,0.16617018635023362
