start,beta,t_cl,se_cl,t_hac5,se_hac5,t_hc3,se_hc3,shock_sd
145,0.006928976485779501,0.1327042899587033,0.052213658563229216,0.41693219968673473,0.016618952652219333,0.2485093425119976,0.02788215692713839,1.3037701076735235
146,-0.002334174661600151,-0.04594605111852221,0.05080250869827584,-0.1301977234797752,0.017927922234083758,-0.0799372305176917,0.029200094204959375,1.3408836438298126
147,-0.003436184845729754,-0.06762896894525434,0.05080936319628569,-0.17996257012696548,0.019093886263713004,-0.11782640244717231,0.02916311433059644,1.3406446465018613
148,-0.0034832540802572035,-0.06862380479898735,0.05075868483917995,-0.1815281556464611,0.01918850587035703,-0.11976409461031474,0.02908429351543903,1.341999867319525
149,-0.003559652713626025,-0.07034917933886681,0.05059977596155658,-0.18274143668514725,0.019479176579743636,-0.12461325467665078,0.028565602614767507,1.3462139936204456
150,0.0013858048591891008,0.02727550793449521,0.050807664609482106,0.06969778143303472,0.019883055539157656,0.05112790936855234,0.02710466507049238,1.3403053756579388
151,-0.007038797083717136,-0.13772414856294807,0.05110793682271334,-0.34314097262239807,0.02051284354043848,-0.26079235204392365,0.026990044104252087,1.3325195018936806
152,-0.006770353190702121,-0.13242169037303977,0.051127222221900616,-0.33105763756255885,0.020450678137346252,-0.24768891301738472,0.027334098681384766,1.3320841872398101
153,-0.013960681158212298,-0.2246235754765658,0.06215145106025956,-0.47542348013368735,0.02936472795640343,-0.3756014221537667,0.037168871933868676,1.0919840466918587
154,0.028645148349447005,0.42972679790795776,0.06665897609574362,0.7671344414192768,0.03734045403625806,0.634908222464819,0.04511699067030789,1.017395242724511
155,0.033101954352878424,0.4981083265908894,0.06645533227567586,0.8548026708852535,0.03872467351862304,0.7462696716123562,0.044356558509687054,1.0205885440114741
156,0.02949255313040423,0.43189049525871204,0.06828710854759036,0.6643344338436916,0.044394135886900915,0.6340167198890779,0.04651699585393267,0.9929080999973923
157,0.03173184801530994,0.46130859114051787,0.06878659670494668,0.719564984630371,0.04409865501113855,0.6795589488404643,0.04669476881947356,0.9856076911895133
158,0.023313869535387707,0.31562906110720473,0.07386477485186022,0.5081294146391019,0.045881755442058685,0.44756407577294943,0.05209057383599058,0.9171822292914615
159,0.033367420844736956,0.4152561599387927,0.08035382509354032,0.5735585342306371,0.05817613870831077,0.5423792035052916,0.06152046507146622,0.8424266420639634
160,0.018858878725940078,0.18378719904860139,0.10261258032967228,0.2386398490030174,0.07902652807034596,0.20303472659368393,0.09288499086996453,0.6586623953552458
161,0.023910455581685298,0.23208713923538163,0.10302361285704605,0.30154077219727443,0.079294270580572,0.25723556820353155,0.09295159199277883,0.6560146371851092
162,0.03706182910604971,0.336765617023828,0.11005229522415105,0.35722961484121396,0.10374791889111273,0.30820362413786273,0.12025111388525256,0.6139159006981862
163,0.07192700838965196,0.6321731831364588,0.11377737985150509,0.6811709173178312,0.10559318749671627,0.5497307485690274,0.13084043156923827,0.593679276855265
164,0.07372928128447731,0.643015131764738,0.11466181376187719,0.6973947746725465,0.10572101191767033,0.5374119354878533,0.1371932337482366,0.5890811097043007
165,0.06940483564693531,0.5798819958167555,0.11968786088828227,0.5651693249878472,0.12280361402917207,0.4491026220089884,0.15454114994132953,0.5642645534530185
166,0.06242673684163334,0.5301314053184237,0.11775709987250554,0.5166681836381275,0.12082558752128775,0.43849976106401445,0.14236435771402842,0.5735589051598359
167,0.16393315505451034,1.0813714907217038,0.15159744496787306,1.4308364736747623,0.11457155172560503,1.2197118252964179,0.13440318578092889,0.445081098045247
168,0.1080220388305584,0.815147376495807,0.1325184156206556,1.0003350669648037,0.10798585633743368,0.8216450234753139,0.13147044738816446,0.5094039276443229
169,0.06892789475123318,0.5147715981794555,0.1338999567866681,0.5151330637060313,0.13380600005626497,0.4779567008568858,0.14421368008369487,0.5041922340609277
170,0.08290518750693533,0.6116688981697006,0.13553932160849255,0.6090257091611925,0.1361275661435051,0.5558028808314351,0.1491629323383787,0.4980616906894023
171,0.10917675003409473,0.7989102971643944,0.1366570820548944,0.7406291808262603,0.14741081348198437,0.7447891965978793,0.14658745123157388,0.4939361829386791
172,0.08466280784111556,0.6106564071551375,0.13864229843347398,0.5285918065967544,0.16016670478909273,0.5456897713896373,0.15514824041050979,0.48688213290462806
173,0.054161049544746404,0.44268996914587905,0.12234532815198888,0.3932028495841394,0.13774327831557784,0.43266259363709986,0.12518079986867212,0.5519807529625337
174,0.0351537870854992,0.30614686794809404,0.11482654492307065,0.2897625490402047,0.12131929126776693,0.3162972454947208,0.11114161626831472,0.5882758203429287
175,-0.022528256413032577,-0.18426369351034125,0.12226096190657464,-0.27212976444795833,0.0827849774490245,-0.2952235672100451,0.07630913963248813,0.5523880802502625
176,-0.024025199257811703,-0.20871828879718696,0.1151082609783044,-0.3449138225813646,0.06965565797857869,-0.3665047355346742,0.06555222055388349,0.5868483706116996
177,-0.05209448902181927,-0.4424222188623908,0.11774835620998168,-0.7241890583436082,0.07193492972811781,-0.7736459859136577,0.0673363398380422,0.5736120968421555
178,-0.0351288364881862,-0.32375720024616217,0.10850364551422087,-0.48823116539751354,0.07195123740121058,-0.552446370162012,0.06358777681512183,0.6227083066303393
179,-0.030510229414226594,-0.29496821622751734,0.10343565081158843,-0.47180519876677185,0.06466700556495725,-0.5523467782696709,0.055237453379932015,0.653374122420931
180,6.599931130834304e-05,0.0006462688658022632,0.10212361263359489,0.000962318482381104,0.06858364721940936,0.0011829938591119587,0.055790070928928515,0.6618350444950323
