start,beta,t_cl,se_cl,t_hac5,se_hac5,t_hc3,se_hc3,shock_sd
40,0.06401004126376214,0.6187155621122952,0.10345632982825231,1.2201105173022055,0.05246249446754641,0.7980927120465424,0.08020376617601448,0.6248665467181035
41,0.06218005950546247,0.6551008538905827,0.09491677370924022,1.4961208760691806,0.04156085280276997,0.9041072995466677,0.06877508846200052,0.6813871477012142
42,0.06905888203998035,0.7846424157807834,0.08801319002269475,1.887519021928133,0.03658711845427418,1.139012295574653,0.0606304974127947,0.7351529059666915
43,0.06518007353609653,0.7407117997362327,0.08799653732977812,1.7846182522619867,0.036523258379477744,1.0680379238219182,0.06102786435040904,0.7353025966236644
44,0.0771644040826217,0.8816310467576428,0.08752459928266786,2.0691394601940996,0.03729299332746916,1.2203576026323986,0.06323097747428505,0.7392548100866301
45,0.06465260275220393,0.7411603407177544,0.08723160050575975,1.8145584598900906,0.03562993652798598,1.010532212005727,0.0639787648370753,0.7417997405173596
46,0.037829293236219634,0.4404852469847152,0.08588095400510044,1.1746304335883953,0.03220527253040294,0.5856636501263952,0.06459218226716903,0.7536004676116613
47,0.043063048889192226,0.5015057357838953,0.08586751021278169,1.3652889777842623,0.031541343693464494,0.6585044135743127,0.06539523198553708,0.7537006035036834
48,0.04504097517781672,0.5226160680260492,0.08618367848493265,1.4071967246593524,0.03200758954915847,0.6818779910265189,0.0660543026326612,0.7509029178435449
49,0.04113914599452405,0.47923847288988736,0.08584274494167421,1.3619727948881213,0.03020555634365913,0.6361158525532886,0.06467241121156896,0.7539342021968414
50,-0.0006350280313444351,-0.007978509069006453,0.07959231804489429,-0.013073057944926851,0.04857532445887039,-0.008852824439754133,0.07173168695098077,0.8136316380091348
51,-0.009411167451529085,-0.1189880475858022,0.07909338494475841,-0.16473763240868136,0.057128218452125415,-0.12812625708487435,0.0734522935864338,0.8188055385148656
52,-0.016048555250083963,-0.19826191086574707,0.08094623510892736,-0.2764203619854979,0.05805851325426573,-0.21439238166855673,0.07485599593223644,0.7999160000822098
53,-0.019968441288341354,-0.245627673812371,0.0812955681190661,-0.34845361409949366,0.0573058808414017,-0.2716382464450073,0.07351115518404708,0.796433406086304
54,-0.02606653800716149,-0.321150039638657,0.08116623007890747,-0.4407445386766595,0.059142055589449995,-0.35689180707488566,0.07303764751789894,0.7977037132120964
55,-0.012849955217429357,-0.1532040243265426,0.08387478902016743,-0.21756452787406516,0.059062731149203754,-0.1703397226421969,0.07543722050329404,0.7717375078359391
56,0.005648771779264294,0.06183244655810009,0.09135610983719519,0.07854673560663758,0.07191606036377335,0.06481769708380701,0.08714860344329466,0.7081401431346299
57,-0.03670964808658753,-0.37217114741286367,0.0986364696505184,-0.45515042084426144,0.08065388145416755,-0.3638992574003839,0.10087860126133032,0.6556167729520553
58,-0.006146836806580195,-0.06282403450101029,0.09784212133783522,-0.08267771309604006,0.07434696215460034,-0.07002998546728173,0.08777435502185019,0.6609000968402114
59,0.012223588043197486,0.13044537953860327,0.09370656198351668,0.17330955696559922,0.07053037499613357,0.1542006491723331,0.07927066525859128,0.690246915113556
60,-0.0055920758839942235,-0.060444691836168345,0.09251558266110785,-0.08329594693742895,0.0671350298495908,-0.08344186150090295,0.06701763099968365,0.6992087929590101
61,0.015427825876851499,0.16175892482038343,0.09537542298814428,0.18841723815047393,0.08188118044979789,0.21161842605532113,0.07290398177717458,0.6781490809901272
62,0.015618355719070656,0.1556118561885222,0.10036738910272477,0.17543178511111066,0.08902808410219783,0.18537777075974457,0.08425150251327888,0.6442503392851724
63,-0.011476185076404206,-0.1087153813693471,0.105561742339065,-0.11768857797981414,0.09751315950450683,-0.11207116054697794,0.10240087655372877,0.6124288746934815
64,-0.015328094463860279,-0.14530539852150634,0.10548881610611047,-0.1460227916649181,0.10497056171227032,-0.1403152364242863,0.1092404136177419,0.612880538654773
65,-0.05024249690365362,-0.47837220944039466,0.10502804283390098,-0.5026309254986603,0.09995902431552144,-0.5025047017565527,0.0999841329405003,0.6154660651090583
66,-0.042416674248403896,-0.40179582438165,0.10556773284959271,-0.4004073091907422,0.10593381607876157,-0.3947097080463403,0.10746296172533976,0.6123809514005658
