start,start_date,end_date,beta,se_cl,t_cl,se_hac5,t_hac5,se_hc3,t_hc3,quiet,covid,shock_sd,usd_sd
1506,2024-10-11,2024-11-08,-0.20987338966399727,0.07883139495035221,-2.662307191140978,0.10855038586892503,-1.9334191028802064,0.22687102038601378,-0.9250779994152819,True,False,0.8211281999486573,0.3401599569698318
1507,2024-10-14,2024-11-11,-0.21061428616098168,0.07397586401908228,-2.8470676071678342,0.08874487711171708,-2.3732557079982035,0.19248643112311115,-1.0941773138610287,True,False,0.8753023060744508,0.3381827055461639
1508,2024-10-15,2024-11-12,-0.1810276009211952,0.07342729201011203,-2.4653993898653512,0.07999713286028372,-2.2629261130816127,0.2054847405368911,-0.880978317164602,True,False,0.8818163223888068,0.38425077236282634
1509,2024-10-16,2024-11-13,-0.18576012603913564,0.07284874830440033,-2.5499425915038687,0.0813244240639889,-2.2841861860954964,0.19374811777033116,-0.9587712550546453,True,False,0.88892660877296,0.3785983594756293
1510,2024-10-17,2024-11-14,-0.19052661522868397,0.07191788770360937,-2.6492242933203105,0.07988068962948085,-2.385139839333185,0.18954315197269822,-1.0051885981938689,True,False,0.9006523550775405,0.3762471809582062
1511,2024-10-18,2024-11-15,-0.1922764551942163,0.0727158368164313,-2.6442170455881815,0.08461361683271282,-2.2724055818859585,0.19345610318314627,-0.9939022446460984,True,False,0.8907818013060641,0.37886246588801636
1512,2024-10-21,2024-11-18,-0.19384818840975554,0.07277553440250968,-2.6636450010468167,0.08463401201797562,-2.290428916079078,0.1945363008548329,-0.9964628069822771,True,False,0.8900637410928256,0.381360525280741
1513,2024-10-22,2024-11-19,-0.19391340444163443,0.0727852544929925,-2.664185291270826,0.09140936993393375,-2.121373384170415,0.2015688857902896,-0.9620205205846112,True,False,0.8902227059649723,0.3768751120050953
1514,2024-10-23,2024-11-20,-0.1860990012173533,0.07349142294703291,-2.532254700680914,0.09211648684968174,-2.0202572588448238,0.20439538852957195,-0.9104853223752084,True,False,0.8815333814500695,0.381448287132558
1515,2024-10-24,2024-11-21,-0.20709101195011465,0.07809888476740047,-2.651651333650762,0.09166441121304708,-2.259230264063904,0.22468955558853368,-0.9216761829791206,True,False,0.8289426857734947,0.38073336210390263
1516,2024-10-25,2024-11-22,-0.2126350974804942,0.07847153500385158,-2.709709928193166,0.08313968129765205,-2.5575645006291268,0.2237297974686821,-0.9504102711676528,True,False,0.8247213077441113,0.3790278976511412
1517,2024-10-28,2024-11-25,-0.19936386814912177,0.07846608810719893,-2.5407647170680216,0.09546081968400051,-2.088436583815922,0.24288283712491943,-0.8208232022857384,True,False,0.8252053882662871,0.39362463812498255
1518,2024-10-29,2024-11-26,-0.19814238091888106,0.0802787259432418,-2.4681804374794205,0.10065126255334228,-1.9686030347992036,0.25742697270774106,-0.7697032631612917,True,False,0.8063955784263948,0.3972445902436589
1519,2024-10-30,2024-11-27,-0.22147097077179734,0.08398672238223068,-2.6369759944180724,0.10565350015609846,-2.0962009819322938,0.2841219070661568,-0.7794927644218177,True,False,0.7705699470820746,0.41681177581572704
1520,2024-10-31,2024-11-28,-0.2239906267533723,0.08395255770001614,-2.668061973212869,0.1036900986549612,-2.160193014173154,0.28476684702064525,-0.7865755058808979,True,False,0.7708528248695651,0.41639961579469026
1521,2024-11-01,2024-11-29,-0.2221766517362962,0.0839411428003884,-2.646814712359005,0.10665410577772029,-2.0831514184680193,0.28916049047619674,-0.7683506531975033,True,False,0.77104316494584,0.4200613335306614
1522,2024-11-04,2024-12-02,-0.19109199930537227,0.08152263230031614,-2.3440361763764,0.11306226526596772,-1.6901483342461552,0.3005672684342824,-0.6357711546596886,True,False,0.7942826816808064,0.4271608888725434
1523,2024-11-05,2024-12-03,-0.1912525331892305,0.0814135878847726,-2.3491475828324466,0.10840704426944037,-1.7642076165630136,0.2988957428186871,-0.6398636908831654,True,False,0.7953350492967206,0.42602485794969547
1524,2024-11-06,2024-12-04,-0.17369637706420865,0.07949629673303461,-2.184961868695819,0.11599250707669245,-1.4974792893248121,0.28219246887184196,-0.615524495599112,True,False,0.8148404049322018,0.4287018128716277
1525,2024-11-07,2024-12-05,0.10679159796244875,0.10482094497930963,1.0188001833367186,0.09289368876241304,1.149610908826985,0.1812089731761699,0.589328420610975,True,False,0.6178524974281626,0.389154817640603
1526,2024-11-08,2024-12-06,0.021367882358629256,0.10802943065325951,0.197796861738663,0.12120097922983904,0.17630123530692232,0.1621575775942967,0.13177233327997614,True,False,0.5994378817444697,0.3483319490494595
1527,2024-11-11,2024-12-09,0.1318071514132179,0.1159456252902648,1.136801419486457,0.06955088687308891,1.8951181981867378,0.13736113448053067,0.959566560888444,True,False,0.558308066993563,0.32375238249996235
1528,2024-11-12,2024-12-10,0.22332556395530653,0.1347816331161594,1.6569435967795179,0.08648639450734441,2.5822045794306034,0.13613831652554095,1.6404313616836033,True,False,0.4798384706320252,0.3279399288434909
1529,2024-11-13,2024-12-11,0.12744075465995486,0.1392856518834527,0.9149596741421071,0.08729739393297097,1.4598460379906293,0.10846270135735032,1.1749730835126246,True,False,0.4645712848950013,0.2566624077194945
