date,USD_EW,SAFE,RISKY,CARRY_HML,HAVEN_SAFE,HAVEN_RISKY,OIL_EXP,OIL_IMP
2019-02-21,0.0021847694944578154,-0.0015829293671386357,-0.0013668436482029897,0.00021608571893564602,0.00043697584388375604,-0.003340231701445003,-0.003909071424898864,-0.0010953095777804789
2019-02-22,-0.0019101006843174355,0.0006875226769463431,0.001582556820774699,0.0008950341438283559,0.0004171165981895278,0.003456284047704409,0.0039031457117458417,0.0005102060114184533
2019-02-25,-0.0019079592362295011,0.0005964864534601541,0.0035878097390678993,0.002991323285607745,-0.0007570868226014572,0.0031349441307487367,-0.0002854535949009608,0.0017337793341147452
2019-02-26,-0.0016986212440760157,0.000911154047821273,0.001376638143496026,0.0004654840956747529,0.0026122469996414676,0.001028302547913973,0.0016240475506015817,0.00018890110588110076
2019-02-27,0.0008173660723377952,-0.00146671490340893,-0.0022219535733585894,-0.0007552386699496594,-0.002360457254259297,-0.00026475163196100954,0.0017513096865985028,-0.002701044149223971
2019-02-28,0.0020496961489105446,-0.0005789588846924846,-0.001964007072262059,-0.0013850481875695743,-2.514067992501259e-05,-0.005455388927226745,-0.002402215635615363,-0.0025388593568244078
2019-03-01,0.0028326489999457895,-0.002787081249700118,-0.003418406903058343,-0.000631325653358225,-0.0016547875828217624,-0.005152983648533782,-0.003371070636117706,-0.0039958606160008054
2019-03-04,0.0005463924877821435,-0.0010198376803459187,-0.0004172759457985136,0.000602561734547405,-0.0005958342092172269,-0.0003527667952904305,-0.001261723155832728,0.0004639354189632794
2019-03-05,0.0004623648372199074,-9.822629694508842e-05,0.0007251965627697032,0.0008234228597147916,-0.0030882879145438294,0.0006056859631579833,-0.0008418435121033922,0.001055444335835598
2019-03-06,0.0019396488356855004,-3.698640103733121e-05,-0.0022132119051517635,-0.0021762255041144324,9.256837417033915e-05,-0.006894415776727854,-0.004566598370958923,-0.00101019618363829
2019-03-07,0.005795779865805737,-0.0056458958719559854,-0.008638865355046781,-0.0029929694830907955,-0.004938544694868519,-0.008920728802570074,-0.006172333183315305,-0.0025522788323091294
2019-03-08,-0.0012037369627123618,0.0025775677514117542,0.0023779097981869563,-0.00019965795322479793,0.0037730663525517225,-0.0009726656625617854,0.00018741911257528856,0.002996479569893351
2019-03-11,-0.001915139981287733,0.0008893083307646625,0.0021412686672843367,0.0012519603365196742,-0.0007118164110319821,0.0026604178295984346,0.002946986182613124,0.0005011467286266299
2019-03-12,-0.0023428897145063915,0.001566014001785595,0.0019580818413242568,0.00039206783953866175,0.0015513455533826617,0.0030864055727098196,0.003752579745478792,0.0005961057082490099
2019-03-13,-0.0020731172704083014,0.003067601801234565,0.0012223161023900658,-0.001845285698844499,0.0030411632364123354,-0.0002941667019025577,0.002181884201526723,0.00045958082556381746
2019-03-14,0.0023658676419443967,-0.0024022171982963528,-0.001961481851837865,0.0004407353464584876,-0.002289468514058139,-0.0030616052947641434,-0.0016044103683224445,-0.002626485991816585
2019-03-15,-0.002888356142774415,0.0032151948450333825,0.004169992437491514,0.0009547975924581319,0.00204491253627686,0.0055022823487794375,0.0035140562294613503,0.002903498406101712
2019-03-18,-0.0013631581007886374,0.00024190201926545352,0.0018222561783530291,0.0015803541590875755,0.0005763435946470493,0.00256646882665279,0.0028397134475772906,0.0010299962572503836
2019-03-19,-0.00029373319777064753,0.0008124879473425403,-0.00025750455783137206,-0.0010699925051739123,0.0013268439037567535,-0.00017470612883578132,0.0010355780296674802,-0.000922396251997378
2019-03-20,-0.0040053866281177086,0.0045078011390759665,0.007785446046846246,0.0032776449077702796,0.00611284604761525,0.00784360050433545,0.002922236603759406,0.0044080853706846375
2019-03-21,0.0018566055117856866,-0.0020330937938947487,-0.0023087797872857357,-0.000275685993390987,-0.0013026970865596943,-0.0013789799746574498,-0.0007098543528460717,-0.0026444225956018994
2019-03-22,0.007301757709900221,-0.0025227975947595244,-0.01626590290116495,-0.013743105306405426,0.0003248394254227732,-0.021707401320797442,-0.010316773719313253,-0.009971219223296654
2019-03-25,-0.0032836030237351566,0.001450002898372506,0.009057894792993062,0.007607891894620556,0.00025204314085065533,0.011217891377767223,0.003162288775381653,0.008626493817815625
2019-03-26,0.0008687983068399311,-0.0019899260274958163,0.001774868687094644,0.0037647947145904603,-0.004083537861241239,0.0026455390858897143,-0.002657646735580499,0.0046071971137277385
2019-03-27,0.004631333566274685,-0.0025424363215731005,-0.005415891386132378,-0.002873455064559277,-0.00026985779361827074,-0.010648162811876749,-0.008822791795024472,-0.0021754664875297536
2019-03-28,0.0017948702523718227,-0.00028039021488982717,-0.00754073824488818,-0.0072603480299983526,-0.00143651295429963,-0.003580916925205161,0.0029583487899680033,-0.0068233819644710385
2019-03-29,-0.00022915659551357,9.329730732583863e-05,-0.00015714710035332123,-0.00025044440767915986,-0.0006638264232727677,-0.000995952564194565,-0.0008574628761551953,0.0004922158118895922
2019-04-01,-0.003883785878875848,-0.0001374770613726891,0.007367945439741064,0.007505422501113753,-0.0028354353847341294,0.01418784017001351,0.007782736614427942,0.0023683317103104042
2019-04-02,0.0020557789197315755,-0.0012203131838627811,-0.0036677611583559866,-0.0024474479744932055,8.92282365760836e-05,-0.005110662594348188,-0.001582989396887954,-0.004079276249765747
2019-04-03,-0.002437485627906548,0.0021726592593394535,0.002772439581979163,0.0005997803226397095,0.00037735590697615066,0.0007056722368119125,0.0009721120741491245,0.0010133304330401198
2019-04-04,0.000493440613140341,-0.0005379217951409934,0.0005323837285886908,0.0010703055237296843,-0.0014557187292205769,0.002482206797767487,-4.267820574441591e-05,-0.001079658100389606
2019-04-05,0.0007180500735354987,-0.0006169550424596223,-0.0005466461641831114,7.030887827651092e-05,-0.0004574620058022504,0.0002792443006765695,-0.000170271110442956,-0.002219836876554767
2019-04-08,-0.0012553026615746633,0.0014544848429357885,-0.0008483209164654884,-0.002302805759401277,0.0024481791168619823,-1.732438075652265e-05,0.003956586545851436,-0.0031845758233950416
2019-04-09,-0.0004894626937796615,0.0011645509721483153,0.0007755373243236718,-0.00038901364782464344,0.0008069566761105419,0.0013632502500583825,0.0004329918777110404,0.0018285371094783158
2019-04-10,-0.0020362464211054554,-8.382085007053827e-05,0.003897648948037537,0.003981469798108075,-0.0002279535649483785,0.004790397877007043,0.0034000261152489853,0.0014723606770912963
2019-04-11,0.002996175472809077,-0.002373085132728309,-0.002957849988190312,-0.0005847648554620031,-0.002783535777333422,-0.005501775468057635,-0.003848497029414255,-0.0038076346152941345
2019-04-12,-0.002192137557984182,0.0016928179354082575,0.0020583606219088946,0.0003655426865006371,0.0006874921890237196,0.00011642535393970495,0.001429888776165844,-3.3106573245807645e-05
2019-04-15,0.0006631511669604228,-0.00017091094556490825,-0.0019400246327020896,-0.0017691136871371812,-0.0003550060584911932,-0.0034311725606713805,-0.0020085741751940983,-0.001936490169763605
2019-04-16,0.0013295230611649201,-0.0011724771625258661,9.39166937178802e-05,0.0012663938562437463,-0.0020771749737964734,-0.001940328635872124,-0.002191720615135292,8.725811820668265e-05
2019-04-17,-0.0006112121662009797,0.00032607897013501024,0.0024452214320679184,0.0021191424619329082,-0.0005465288492886144,0.0006911078927823722,-0.0005646933567235922,0.002585284793939824
2019-04-18,0.0028340669785734177,-0.003581267015044582,-0.0037804310047459466,-0.00019916398970136473,-0.003348672076939133,-0.0010956675892264494,0.0001674984123690239,-0.002706231859295379
2019-04-19,-0.0003738718623901583,0.0005538118312323417,0.00019229232096524513,-0.0003615195102670966,0.0010111336268630346,6.713121440863705e-05,0.00014780821413617234,-0.00019032377574819867
2019-04-22,0.0011591799785737522,-0.0005936728541265413,-0.002598208535278384,-0.002004535681151843,-8.851740922154762e-05,-0.003207416472350603,-0.00029176107813801345,-0.0023952961227948766
2019-04-23,0.002480065962495416,-0.002475578157985037,-0.002731541915505842,-0.0002559637575208049,-0.0022201132823865192,-0.00252990026060973,-0.002788193937895121,-0.000938602817446399
2019-04-24,0.005997983320756829,-0.003968202030835811,-0.007469676895870002,-0.003501474865034191,-0.0032246458190183062,-0.01027060435565108,-0.007971546979506345,-0.004682263846749746
2019-04-25,0.0012578502320172535,-0.0014423241366755045,-0.0027370355879594577,-0.0012947114512839532,0.0010127783799553241,-0.0009468745335198628,0.0006336534540659157,-0.0018260163982705506
2019-04-26,-0.001608792646241927,0.0016663818274758031,0.0014884162905572293,-0.00017796553691857382,0.0008568599311727527,0.0021481347291510597,0.00193821655109812,0.0013549266019930266
2019-04-29,-0.0004021021468091226,0.0010079852730802811,0.0004747709327161319,-0.0005332143403641493,0.0009714251473166742,-0.0021493958052659634,-0.0017559887202619553,-0.0002736793005019648
2019-04-30,-0.0015737358808772472,0.001484376421442,0.0008508222367274522,-0.0006335541847145477,0.0017122710132160407,0.001634133826713846,0.0033245915795564146,-0.00023771346757065862
2019-05-01,0.0015050504376211199,-0.0008273663907765466,-0.0024674550902065956,-0.001640088699430049,-0.00013014193249489756,-0.002136636064072328,-0.0015043819575945028,-0.00040367837398965395
2019-05-02,0.002380853078997416,-0.0014472007859768414,-0.0017494753547227912,-0.0003022745687459498,-0.0013028985431102862,-0.005068695323962184,-0.005331804589706478,-9.860566804612929e-05
2019-05-03,-0.0036738536514517536,0.002977882536707937,0.005218486714812144,0.002240604178104207,0.0028283433367191683,0.005858328217646573,0.004805001702438043,0.0024325592851959974
2019-05-06,0.002978117021279257,-0.00042035966695211965,-0.005905704487688267,-0.005485344820736147,0.0004583746556994182,-0.007765580217090062,-0.0029787572433055015,-0.004280717900965995
2019-05-07,0.001755656431783398,-0.0005303755938411608,-0.002600604341721776,-0.0020702287478806154,0.00077546973008471,-0.004163269241589644,-0.003074903697278221,-0.0024216107926191923
2019-05-08,0.000131564469613523,0.0009182659334053317,-0.0009926597749091279,-0.0019109257083144596,0.00023992613224269274,0.0013207430151405501,0.000977097301437524,-0.000539672125906776
2019-05-09,0.0005953003889701705,0.0009957649561207157,-0.002138960781047932,-0.003134725737168648,0.003687750463967926,-0.0017508563715814922,-0.0012771450185849703,-0.00195250101298113
2019-05-10,-0.0032770871186148798,0.0027496100995294537,0.009334616083254556,0.006585005983725103,0.0008951682601843208,0.008997270579650421,0.002640030873068649,0.008133309976901352
2019-05-13,0.004625231951815934,-0.0007256550211217994,-0.007466821288043324,-0.006741166266921525,0.0034033730674046686,-0.009329861004900705,-0.0051172870864085495,-0.005684771398230315
2019-05-14,-0.0006683339964803071,-0.00016863669371105318,0.0017264908541981974,0.0018951275479092507,-0.0022855963023385357,0.0038214614560153257,0.0022494632612430976,0.001336443631659634
2019-05-15,-0.0002504413467062744,0.00041643058362118596,0.0017193292713875152,0.0013028986877663294,-4.5616752538345934e-05,0.0008365327708576379,0.0007930573895363256,0.0015613572511341174
2019-05-16,0.0026220747725731316,-0.0026105098838732155,-0.002650108509936633,-3.959862606341732e-05,-0.002036878124949414,-0.005227096422935322,-0.003478660254285599,-0.0035860882253455997
2019-05-17,0.0031971769111058188,-0.002224640510757186,-0.0034153831957888553,-0.0011907426850316693,-0.0013892530760415869,-0.005403430618294958,-0.003889213739481772,-0.0030546386029113672
2019-05-20,-0.0007069229523161331,-0.00037699610226268686,0.0032652078287395614,0.003642203931002248,0.0011436498373060405,0.0005268851756345579,-0.00018906018304935625,0.0021527647047092646
2019-05-21,0.00041686596171275407,-0.0029693762249467784,-0.0008046349063020994,0.0021647413186446788,-0.002486684386807424,0.002252416695879796,0.0036550376525863537,-0.0018592816834209398
2019-05-22,0.0005247881359944379,0.0009965665858830727,-0.0014262303679035693,-0.002422796953786642,0.0006756153469933603,-0.001110938988769646,0.00010527338607013714,-0.0006820171747476585
2019-05-23,-0.00029282395776216753,0.002245356143974344,7.603226735009017e-05,-0.002169323876624254,0.005213340776398299,-0.0029282926300328027,-0.002663783742878242,0.0009298547465694806
2019-05-24,-0.003153201596772306,0.0028611436239754477,0.0037744043464867766,0.0009132607225113289,0.0021423167734438667,0.0037224992748378463,0.0030809633297039546,0.002744506831839207
2019-05-27,0.000984156690499371,-0.0011497956530128306,-0.0004660999036117148,0.0006836957494011158,-0.001499751574184701,-0.0005452298641815956,-0.0011950845914406158,0.0002865487109491305
2019-05-28,0.0027057070321516805,-0.0018762536346155687,-0.005113309533623133,-0.0032370558990075637,-0.0019825996772826113,-0.0038767944567442334,-0.0019526675335069085,-0.00036659804812492575
2019-05-29,-4.768852650477093e-05,-6.660494238126218e-07,0.0009176958142313055,0.0009183618636551182,-0.0015520528877925321,0.0049554068135603995,0.0024645558999746853,-0.0010340500588192914
2019-05-30,-0.0002660274837729133,-0.0003530575643119574,0.0030402445513398085,0.003393302115651766,-0.0001088749969319931,0.0019208725237766695,-0.0010038048967718444,0.004640000904490201
2019-05-31,-0.0024584046215512254,0.00530302704870332,0.0017808510641897448,-0.0035221759845135755,0.0075077239813860705,0.001873654714755683,-0.001838437535220632,0.0053559902453752155
2019-06-03,-0.004652004990558921,0.005316954375461878,0.003739008364158382,-0.0015779460113034961,0.005567199209948513,0.0019784851915168877,0.002047076586971064,0.0046057353163541466
2019-06-04,-0.0024597385514752218,0.0001341072184535837,0.0014339246853842485,0.001299817466930665,0.00027814931795472515,0.006504347162071415,0.006931278608011333,0.001407439512449186
2019-06-05,0.0014589450955548586,-0.0012704578382349474,-0.0018310711600526236,-0.0005606133218176762,-0.0028104307560112723,-0.0029501053769095398,-0.002687712250124073,-0.0001193367847099891
2019-06-06,-0.0015426727580765374,0.0028505084786107316,-0.0008211370625763921,-0.0036716455411871236,0.0029583779794595338,-0.002864157395807254,0.0014803542874081619,0.00041050893124202253
2019-06-07,-0.0024329141743496606,0.0025886107802118416,0.001601536802996176,-0.0009870739772156656,0.003536838874569206,0.0008257872642360997,0.0035654314472225368,-0.00215531135666569
2019-06-10,0.0006902227085953201,-0.0018053536106249837,0.0048138211204816605,0.006619174731106644,-0.0019881221910795477,0.006855386162570938,0.0025019701061863415,2.523631959990465e-05
2019-06-11,-0.0013617910795717158,-0.0006305797362257592,0.0018696548320629805,0.0025002345682887395,-0.0006044452996104939,0.0034096197834668405,0.002207860138315619,0.00046590545799529703
2019-06-12,0.0023851764239773464,-0.0017599329917396863,-0.003705172658953426,-0.0019452396672137399,-0.002264817902899619,-0.003914453316934778,-0.0022509334855979612,-0.0008862878478489433
2019-06-13,0.0006973917901683745,-7.402291202128226e-05,-0.00243895891906679,-0.0023649360070455076,0.0006027687317569471,-0.0015554572659295756,0.0003092541248545046,-0.0018444666714025892
2019-06-14,0.003673059797350521,-0.0024130329268424225,-0.003301203052140941,-0.0008881701252985183,-0.004325481129320363,-0.003110702330820151,-0.0033168293088473417,-0.002677649773720573
2019-06-17,0.00037857861128792747,-0.0005978950232712055,0.0007710145029256361,0.0013689095261968415,0.000281557571296433,0.000558960622516147,-0.0006983789180807776,6.867357778062022e-05
2019-06-18,-0.0024342481015270662,0.0005487776833104435,0.003978787611763116,0.0034300099284526727,-0.0008199351989281937,0.007946041109056686,0.0029205291005874956,0.005442211642223989
2019-06-19,-0.00345661339579726,0.003666207597497673,0.004728109716965546,0.001061902119467873,0.004081050350244775,0.006502504521235242,0.004010056846677252,0.0025319345791160464
2019-06-20,-0.006264620826942834,0.007287426716780892,0.004093233067716521,-0.0031941936490643714,0.008545603116136951,0.004513086153219437,0.005860480404730528,0.007248552934990012
2019-06-21,-0.0009951162318478923,0.0021211108609044843,-0.0008699808804762796,-0.0029910917413807636,0.004111220759678115,-0.0021932380488293157,-4.700724677741963e-05,-0.0014152704512655119
2019-06-24,-0.0021189633134766975,0.0035154980966973786,0.0011875832564936279,-0.0023279148402037507,0.0024461430938484234,-0.0005634502010612626,0.0003664837899248208,0.0026412634120399625
2019-06-25,0.0009685473507652992,-0.0016212533646873504,-0.00038456414922727333,0.001236689215460077,-0.0017298609227963887,3.0361808747677205e-05,-0.0014721804958915316,-0.0007947655721030807
2019-06-26,-0.0011769670852930449,-0.000481510049814918,0.0020674695117335012,0.002548979561548419,-0.00269180941052618,0.0026030808883767222,0.002134644517730663,0.0002443854759885955
2019-06-27,-0.000634314665751251,0.0005597587177480153,0.0011235162384297035,0.0005637575206816882,0.0005124155039323239,0.0011669534413828824,1.4054388392343536e-05,-0.0002074051272904128
2019-06-28,-0.0004224286354578033,0.0006483486262359643,0.0010050967601548586,0.00035674813391889425,-0.00020666330459072,-0.0019559552800116897,-0.0024887126986183894,0.0005587318592174354
2019-07-01,0.0023417949851344084,-0.0051170238961640935,0.001661509235667483,0.006778533131831577,-0.008051488639296223,0.0053488162230996466,6.177944319537712e-05,0.0026831008399522682
2019-07-02,-0.0004733196728854157,0.0020516842528367817,0.000860957929699202,-0.0011907263231375797,0.0021191613060141216,0.00029261773831853094,0.0006893013491341178,0.000420540071684498
2019-07-03,-0.0011693515956968312,-3.2654694579502315e-05,0.002035588856075053,0.0020682435506545554,-0.00014111323141123162,0.003349426598215984,0.0026846925566715385,6.629255414714041e-05
2019-07-04,-0.0005747702084495244,0.00019338425217102818,0.0011574462075219902,0.000964061955350962,0.0007757849480670599,0.0022503213056457305,0.0011010588317709974,0.0017655370374033048
2019-07-05,0.004529897275621659,-0.006042092445900064,-0.003970687894288417,0.0020714045516116468,-0.005958330479728772,-0.003949222008388172,-0.003417122833448289,-0.004167696270753973
2019-07-08,0.0015466992932479232,-0.0010191185128796668,-0.00319254930670224,-0.0021734307938225733,-0.0018615995074901849,-0.0022751372304484763,0.0004012379116539812,-0.004814296755220493
2019-07-09,0.0014546862051891024,-0.00023078138265660405,-0.0030228479420583315,-0.0027920665594017274,-0.0005077196843836273,-0.001871094783143475,-0.0021068130233735027,-0.0003341973366505213
2019-07-10,-0.004030029180468011,0.004196434330129082,0.005183650460429044,0.0009872161302999626,0.00381742525278329,0.006807976314902857,0.004107709969906329,0.004858600154465005
2019-07-11,-0.0012754059181266264,0.000530849337461393,0.0012678346112831665,0.0007369852738217734,-0.00020535436707354535,0.0018240960198301348,0.0014637660377273226,0.0002686284555175611
2019-07-12,-0.0010343488735682768,0.0007869936989743598,-6.614080357190768e-05,-0.0008531345025462675,0.004346709106741952,0.0010020940163137186,0.00223518160637778,-0.0025020101000494677
2019-07-15,-0.0003612090391664245,0.0003612642588526601,0.0022776497599309603,0.0019163855010783002,-0.0005340978649716553,0.0015713148825238221,-0.0008673013256507474,-3.790874603563458e-05
2019-07-16,0.002434482869762415,-0.002121883498638557,-0.003088313610813647,-0.0009664301121750903,-0.0035291485270753068,-0.002804080735658817,-0.0028415084067738455,-0.000725220997831418
2019-07-17,-0.000515958100595202,0.0014683276551328967,-0.0007132388612084904,-0.002181566516341387,0.0014310102059881004,0.0008325304222879989,0.0012505857574450219,0.0009007476994863373
2019-07-18,-0.004575998522978729,0.004284035149273331,0.006471136304049845,0.002187101154776514,0.0056829906442616525,0.007756280017331345,0.004177311764782516,0.00475137076984881
2019-07-19,0.0029235860069274783,-0.003126842741402081,-0.003330576189184642,-0.0002037334477825608,-0.003101771444935795,-0.004022043411131104,-0.002696586933233753,-0.0026726189862060767
2019-07-22,0.000714352432675748,-0.0005194055506847316,-0.0004999186380407115,1.9486912644020018e-05,-0.0009192953828092501,9.934633603133254e-05,-0.001208971469091269,-0.0013674932990249318
2019-07-23,0.003782602342966668,-0.0034255976149374823,-0.005218621859795729,-0.0017930242448582468,-0.0038972719900278677,-0.005501012328258985,-0.004073589129324754,-0.0029048340927759395
2019-07-24,-0.000741211568982091,0.0012122875439006893,0.0016823722116253556,0.0004700846677246663,-0.00010026803126567003,0.0012601871648441805,0.0010156234578241727,0.0007021496920302331
2019-07-25,0.002157530672200903,-0.002002201717254709,-0.001967522726967985,3.467899028672394e-05,-0.0031950308856839305,-0.0028362922779053092,-0.0014548809114265926,-0.0015415930601543708
2019-07-26,0.001962422474762141,-0.0009418167264916851,-0.0028710497563540255,-0.0019292330298623403,-0.0016284394320805213,-0.00319614373470715,-0.0018549616502971933,0.0015093431793105072
2019-07-29,0.00032795926071158666,0.0006258056098917406,0.002289475227783682,0.0016636696178919416,0.0008415072510900134,0.0003666333485421817,-0.0019262696412883442,0.0019191508018755095
2019-07-30,0.00033294392179010685,0.0008643340510293998,0.0008555539047552558,-8.780146274143955e-06,0.0012695649544865982,-9.701928547682186e-05,-0.0017962260747678785,0.0023632057528719663
2019-07-31,0.0035987816537478043,-0.0037129159064934205,-0.0037171054428581612,-4.189536364740745e-06,-0.0040704519555129805,-0.002998276427870983,-0.002795650848717825,-0.0019297693017687652
2019-08-01,0.003363480884572191,0.0010692225522222596,-0.006698654947108799,-0.0077678774993310586,0.005878786620154108,-0.010467103280861792,-0.005138860195499259,-0.0014319716931575262
2019-08-02,0.0014181773185195914,0.0035355833437118894,-0.0018961819913857322,-0.005431765335097621,0.005812656394434984,-0.0057125036279158286,-0.004559926753666533,-0.0003146316055987475
2019-08-05,0.003527915680248503,0.00253138292145635,-0.0047009227682911015,-0.0072323056897474515,0.007749909696860956,-0.012612013891484475,-0.00843116918363483,-0.005696269738715769
2019-08-06,-0.001599302852649011,0.0005972997242094152,0.001996493765243531,0.0013991940410341159,-0.00276325645617369,0.003741624590144821,0.0016550205519781686,0.002593794992992097
2019-08-07,0.001598564024692062,-0.00029341459975758516,-0.0014931742414076815,-0.0011997596416500962,0.0010039577516313299,-0.00197080008539278,-0.0024562659866806075,0.0006298549940172427
